task,th,tr,tc,successor
1,48,96,100000,[4]
2,196,100000,100000,"[5, 6, 7]"
3,60,100000,100000,"[6, 7]"
4,402,804,281,[8]
5,52,100000,36,[12]
6,69,138,48,"[9, 10, 11, 13, 14]"
7,470,100000,329,"[13, 14]"
8,70,140,49,[19]
9,212,100000,148,[15]
10,135,270,94,[16]
11,110,100000,77,[18]
12,79,100000,100000,[17]
13,84,168,100000,"[19, 20, 21]"
14,514,1028,360,"[19, 20, 21]"
15,482,100000,100000,[24]
16,192,100000,100000,[25]
17,319,100000,100000,[22]
18,523,100000,100000,[23]
19,464,100000,100000,"[24, 25, 26, 27, 28]"
20,437,100000,100000,"[24, 25, 26, 27, 28]"
21,139,278,100000,"[24, 25, 26, 27, 28]"
22,494,100000,100000,[30]
23,340,100000,100000,[31]
24,46,100000,100000,"[30, 32]"
25,514,100000,360,"[31, 32]"
26,212,424,148,"[29, 30, 31, 32, 33]"
27,39,78,27,[33]
28,320,100000,100000,"[30, 31, 32, 33]"
29,192,100000,100000,[34]
30,39,100000,27,"[46, 47]"
31,361,722,100000,[35]
32,68,136,100000,[35]
33,111,222,100000,[35]
34,229,100000,100000,[36]
35,94,100000,100000,"[37, 38, 39, 40]"
36,257,100000,180,[41]
37,169,338,100000,[42]
38,203,406,142,[43]
39,153,100000,100000,[43]
40,86,172,100000,[43]
41,461,100000,100000,[46]
42,92,100000,100000,[44]
43,71,100000,50,"[45, 46, 47]"
44,147,100000,103,[49]
45,179,100000,100000,[48]
46,30,60,100000,"[49, 50]"
47,122,244,85,[50]
48,245,490,100000,[]
49,230,100000,161,[]
50,72,144,50,[]
