task,th,tr,tc,successor
1,160,320,100000,[34]
2,139,100000,100000,[9]
3,225,100000,158,"[10, 13]"
4,290,100000,100000,[38]
5,52,104,100000,"[8, 11]"
6,242,100000,100000,[12]
7,129,100000,100000,[14]
8,131,100000,92,[34]
9,268,100000,100000,[18]
10,21,100000,100000,[17]
11,48,96,34,"[15, 19, 20, 21]"
12,104,208,100000,"[16, 27]"
13,234,100000,100000,[]
14,614,1228,100000,[19]
15,153,100000,107,[24]
16,252,100000,176,[25]
17,265,100000,186,[22]
18,54,108,38,[26]
19,443,100000,310,[36]
20,32,100000,22,"[23, 28]"
21,87,100000,61,[27]
22,57,100000,100000,[34]
23,136,100000,100000,[34]
24,164,100000,100000,[29]
25,401,802,100000,[30]
26,116,232,100000,"[32, 48]"
27,110,100000,100000,"[31, 33]"
28,25,100000,100000,[]
29,444,888,100000,[34]
30,63,100000,44,"[35, 37, 38]"
31,93,100000,100000,[39]
32,474,100000,100000,[]
33,243,486,170,[36]
34,25,100000,18,"[40, 41, 42, 43, 44]"
35,24,48,17,[45]
36,578,1156,405,[]
37,67,134,100000,[]
38,237,100000,100000,[46]
39,146,292,100000,[50]
40,51,100000,36,[]
41,145,100000,100000,[]
42,572,100000,400,[]
43,141,282,99,[]
44,234,468,100000,[50]
45,26,52,100000,[47]
46,169,338,118,"[48, 49]"
47,305,100000,100000,[]
48,501,1002,100000,[]
49,98,196,100000,[]
50,156,100000,109,[]
