task,th,tr,tc,successor
1,386,772,270,"[3, 4, 5, 6]"
2,384,768,269,"[3, 4, 5, 6]"
3,197,100000,100000,"[7, 8, 9]"
4,448,100000,100000,"[7, 8, 9]"
5,502,1004,351,"[7, 8, 9]"
6,490,980,343,"[7, 8, 9]"
7,534,100000,100000,"[10, 11, 12, 13]"
8,605,100000,424,"[10, 11, 12, 13]"
9,623,1246,100000,"[10, 13]"
10,431,862,302,[14]
11,660,100000,100000,[14]
12,388,100000,100000,[14]
13,676,100000,473,[14]
14,458,100000,321,"[15, 16]"
15,530,100000,371,"[17, 18, 19]"
16,349,100000,244,"[17, 18, 19]"
17,418,100000,100000,[20]
18,646,1292,100000,"[20, 21]"
19,270,100000,189,[22]
20,522,1044,100000,"[23, 25, 26]"
21,500,1000,350,"[24, 29]"
22,568,1136,100000,[24]
23,470,100000,100000,"[27, 28]"
24,508,100000,100000,"[27, 28]"
25,598,1196,100000,[27]
26,628,100000,440,"[27, 29]"
27,426,100000,100000,[31]
28,455,100000,318,"[30, 31]"
29,483,100000,338,"[30, 31]"
30,312,100000,100000,"[32, 33]"
31,520,1040,100000,"[32, 33]"
32,522,1044,100000,"[34, 35]"
33,627,100000,100000,"[34, 35]"
34,413,826,100000,"[36, 39]"
35,577,100000,100000,"[36, 37]"
36,327,654,229,"[40, 41]"
37,598,100000,419,"[38, 39, 40, 41]"
38,612,1224,100000,"[42, 43, 44]"
39,481,962,337,"[42, 45, 50]"
40,474,100000,332,"[44, 45]"
41,521,100000,100000,[43]
42,466,932,100000,[47]
43,408,816,100000,[46]
44,369,100000,100000,[49]
45,301,100000,211,[]
46,336,672,100000,"[48, 49, 50]"
47,405,100000,100000,[]
48,230,100000,100000,[]
49,424,100000,100000,[]
50,634,100000,100000,[]
