task,th,tr,tc,successor
1,96,100000,100000,[5]
2,196,392,100000,[7]
3,212,100000,100000,"[6, 10]"
4,389,778,272,"[8, 9, 10]"
5,80,160,56,[11]
6,504,1008,353,[12]
7,85,100000,100000,[13]
8,28,56,100000,"[14, 15, 16, 17]"
9,465,100000,100000,"[15, 16, 17]"
10,247,100000,100000,"[15, 16, 17]"
11,43,100000,100000,[20]
12,237,100000,166,[21]
13,65,130,46,[18]
14,279,100000,100000,[19]
15,251,100000,100000,"[21, 22]"
16,59,100000,100000,"[21, 22]"
17,83,100000,100000,"[21, 22]"
18,156,100000,109,[25]
19,32,100000,22,[23]
20,284,100000,100000,[24]
21,157,100000,110,"[25, 26, 27]"
22,363,726,100000,"[25, 26, 27]"
23,83,100000,100000,[30]
24,210,100000,100000,[29]
25,582,1164,100000,"[30, 31]"
26,149,298,100000,"[28, 30, 31]"
27,502,100000,351,"[30, 31]"
28,54,108,100000,[33]
29,218,100000,153,[34]
30,415,100000,290,"[32, 34, 35, 36]"
31,545,100000,100000,"[34, 41]"
32,92,100000,100000,[37]
33,523,1046,100000,[38]
34,84,100000,59,[39]
35,63,100000,100000,"[38, 42]"
36,173,346,100000,[38]
37,344,100000,241,[40]
38,394,788,100000,"[41, 43]"
39,322,644,225,"[42, 43, 46]"
40,498,100000,349,[44]
41,310,100000,217,"[45, 46]"
42,164,100000,115,"[47, 48, 50]"
43,504,1008,100000,"[47, 48]"
44,571,1142,100000,[50]
45,105,210,100000,[49]
46,182,100000,100000,[50]
47,34,68,100000,[]
48,108,100000,76,[]
49,528,1056,370,[]
50,114,228,80,[]
