task,th,tr,tc,successor
1,421,100000,100000,[6]
2,562,1124,393,[7]
3,580,100000,100000,"[5, 8]"
4,578,1156,100000,[8]
5,536,1072,100000,[9]
6,495,100000,346,[11]
7,446,892,100000,[10]
8,518,1036,100000,"[11, 12, 13, 14]"
9,412,100000,100000,[16]
10,490,100000,343,[15]
11,792,100000,554,"[16, 17, 18, 19]"
12,610,1220,100000,"[16, 17, 18, 19]"
13,514,100000,100000,"[16, 17, 18, 19]"
14,475,950,100000,"[16, 17, 18, 19]"
15,366,732,100000,[21]
16,411,100000,100000,"[20, 22, 23, 24, 25, 26]"
17,570,100000,399,"[22, 23, 24, 25, 26]"
18,852,100000,596,"[22, 23, 24, 25, 26]"
19,670,1340,469,"[22, 23, 24, 25, 26]"
20,404,100000,100000,[27]
21,491,100000,100000,[29]
22,583,100000,100000,"[28, 29, 30, 40]"
23,475,100000,100000,"[46, 48, 49]"
24,523,1046,100000,"[29, 30, 40]"
25,322,100000,225,"[30, 33]"
26,241,100000,169,"[30, 40, 41, 49]"
27,434,100000,304,[31]
28,327,100000,100000,[32]
29,373,746,261,[33]
30,618,1236,433,"[46, 48]"
31,473,100000,100000,[35]
32,469,100000,100000,[36]
33,680,1360,100000,"[34, 37]"
34,429,858,100000,[38]
35,483,100000,100000,[40]
36,561,100000,393,[39]
37,484,100000,339,"[41, 42]"
38,436,100000,305,[45]
39,417,834,292,[43]
40,582,1164,407,"[46, 48]"
41,467,100000,100000,[44]
42,466,932,326,[46]
43,451,100000,316,[48]
44,397,794,100000,[47]
45,313,100000,100000,"[48, 49]"
46,598,100000,419,[50]
47,524,1048,100000,[]
48,382,764,100000,[]
49,455,100000,100000,[]
50,415,100000,100000,[]
