task,th,tr,tc,successor
1,79,100000,100000,[10]
2,384,100000,100000,[10]
3,41,82,29,[10]
4,149,100000,100000,"[6, 7, 8]"
5,365,100000,255,[9]
6,222,444,155,[36]
7,259,518,181,[10]
8,419,838,100000,[10]
9,82,164,100000,"[11, 12, 13]"
10,398,796,279,"[14, 15, 16, 17, 18]"
11,556,100000,389,[34]
12,99,198,100000,[34]
13,95,100000,100000,"[19, 23, 24]"
14,344,100000,100000,"[20, 23]"
15,336,100000,100000,"[20, 24]"
16,586,1172,410,"[22, 24, 26]"
17,499,100000,100000,"[20, 21, 22, 23]"
18,25,100000,18,"[24, 31]"
19,450,100000,100000,"[20, 21, 22]"
20,142,284,100000,[34]
21,431,862,302,"[25, 26]"
22,109,100000,100000,[]
23,457,914,320,[26]
24,36,100000,25,[27]
25,462,100000,323,"[27, 28, 29, 33]"
26,98,196,100000,[30]
27,31,100000,100000,[36]
28,268,536,100000,[36]
29,67,134,100000,[34]
30,144,100000,101,"[31, 32]"
31,323,100000,100000,[34]
32,44,88,100000,"[33, 35]"
33,183,100000,128,[36]
34,315,100000,220,"[37, 38, 39, 40, 41, 42, 43, 50]"
35,178,356,100000,[]
36,164,100000,100000,"[44, 45, 46, 47, 48, 50]"
37,206,100000,144,[]
38,157,100000,100000,[]
39,64,128,100000,[]
40,22,100000,15,[]
41,149,298,104,[]
42,223,446,100000,[]
43,74,100000,100000,[49]
44,102,100000,100000,[]
45,100,100000,70,[]
46,191,100000,100000,[]
47,74,148,100000,[]
48,158,100000,111,[]
49,430,100000,100000,[]
50,487,100000,100000,[]
