task,th,tr,tc,successor
1,196,100000,100000,[22]
2,59,118,41,"[5, 9, 10, 12]"
3,187,100000,100000,"[4, 6, 7, 8, 11]"
4,30,60,21,[22]
5,108,100000,76,[22]
6,218,100000,100000,"[14, 15, 16, 17]"
7,154,308,100000,[28]
8,83,166,58,"[13, 18, 50]"
9,291,100000,100000,[]
10,160,320,100000,[20]
11,106,212,100000,"[13, 19, 21]"
12,167,334,100000,[]
13,136,272,100000,[22]
14,47,100000,100000,[24]
15,45,100000,100000,[25]
16,233,100000,163,[23]
17,167,334,100000,[26]
18,75,100000,52,[29]
19,112,100000,100000,[27]
20,116,232,100000,[28]
21,47,94,33,[49]
22,85,100000,100000,"[30, 31, 32, 33, 34]"
23,25,100000,100000,[35]
24,67,100000,100000,[36]
25,29,58,20,[38]
26,35,100000,100000,[]
27,95,190,66,[37]
28,155,100000,100000,[]
29,148,100000,100000,[49]
30,179,100000,125,[41]
31,138,100000,97,[]
32,39,100000,27,[]
33,49,100000,34,"[43, 44]"
34,27,54,100000,[42]
35,201,100000,100000,[41]
36,134,100000,94,[40]
37,51,100000,36,"[39, 44]"
38,60,100000,42,[]
39,75,100000,52,[45]
40,155,310,100000,[46]
41,42,100000,100000,[48]
42,129,258,100000,[]
43,181,100000,100000,[47]
44,102,204,100000,[49]
45,138,100000,97,[49]
46,74,100000,100000,[50]
47,121,242,100000,[]
48,176,352,100000,[]
49,282,564,197,[]
50,67,100000,47,[]
