task,th,tr,tc,successor
1,83,166,58,"[5, 6, 8]"
2,183,100000,100000,"[7, 16]"
3,101,100000,100000,[50]
4,71,100000,100000,"[8, 25, 37]"
5,78,156,100000,[9]
6,82,100000,100000,[10]
7,207,100000,100000,[11]
8,60,100000,42,"[12, 13, 14, 15, 16, 48]"
9,96,100000,100000,[17]
10,61,122,43,[20]
11,32,64,100000,[18]
12,239,478,100000,[19]
13,173,100000,121,[21]
14,154,100000,108,[]
15,75,100000,52,[49]
16,146,100000,100000,[32]
17,108,100000,100000,[22]
18,143,100000,100,[23]
19,34,100000,100000,[26]
20,139,100000,97,"[24, 25, 27, 28]"
21,87,174,100000,[]
22,180,100000,126,[33]
23,28,56,20,[30]
24,179,358,125,"[29, 34, 37]"
25,56,112,100000,"[31, 35]"
26,120,100000,100000,[]
27,262,100000,100000,"[32, 36]"
28,97,100000,100000,[34]
29,176,100000,100000,[39]
30,78,100000,55,[41]
31,73,146,100000,[40]
32,93,186,65,"[38, 43]"
33,141,282,100000,"[42, 43]"
34,207,414,145,[]
35,172,100000,100000,[]
36,41,100000,100000,[]
37,196,392,137,[]
38,114,228,100000,[44]
39,197,394,138,[46]
40,113,100000,100000,[46]
41,234,468,164,[45]
42,239,478,167,"[47, 48, 49]"
43,137,274,100000,[50]
44,203,100000,100000,[]
45,22,100000,100000,[]
46,112,100000,100000,[]
47,200,100000,140,[]
48,213,100000,100000,[]
49,310,100000,100000,[]
50,242,484,169,[]
