task,th,tr,tc,successor
1,125,100000,100000,[4]
2,112,100000,100000,"[5, 6, 7, 8]"
3,237,100000,166,"[6, 7, 8]"
4,83,100000,58,[10]
5,44,100000,100000,[9]
6,205,410,144,"[10, 11]"
7,280,100000,196,"[10, 11]"
8,318,100000,223,"[10, 11]"
9,399,798,100000,[12]
10,121,100000,85,"[13, 14, 15, 16, 17]"
11,62,124,100000,"[13, 14, 15, 16, 17]"
12,173,346,121,[18]
13,67,134,100000,"[19, 20, 21, 22]"
14,591,100000,100000,"[20, 21, 22]"
15,27,100000,100000,"[20, 21, 22]"
16,158,100000,111,"[20, 21, 22]"
17,168,336,100000,"[20, 21, 22]"
18,52,104,100000,[24]
19,477,100000,100000,[23]
20,93,100000,100000,"[24, 25, 26]"
21,606,1212,424,"[24, 25, 26]"
22,180,100000,100000,"[24, 25, 26]"
23,473,946,100000,[27]
24,372,744,100000,"[28, 29, 39, 41]"
25,31,100000,22,"[30, 31, 39]"
26,110,220,77,[31]
27,106,100000,100000,[32]
28,112,100000,100000,[33]
29,326,100000,228,[34]
30,52,104,36,[35]
31,202,404,141,[36]
32,378,100000,100000,[39]
33,126,100000,88,[37]
34,150,300,100000,[40]
35,558,1116,100000,[41]
36,538,100000,377,"[38, 40, 42, 43, 44]"
37,100,100000,70,[46]
38,281,100000,100000,"[45, 47]"
39,318,636,100000,[49]
40,96,100000,67,[49]
41,90,100000,100000,[49]
42,515,1030,100000,"[49, 50]"
43,59,118,100000,"[47, 49]"
44,80,160,56,[]
45,172,100000,100000,[48]
46,501,100000,100000,[49]
47,236,100000,100000,[50]
48,20,40,100000,[]
49,160,100000,100000,[]
50,525,100000,368,[]
