task,th,tr,tc,successor
1,318,636,223,"[26, 45, 47]"
2,429,858,100000,"[5, 6, 7]"
3,398,100000,100000,[4]
4,673,1346,100000,"[9, 10, 11]"
5,464,100000,100000,[8]
6,766,100000,536,[31]
7,333,100000,100000,"[8, 14]"
8,429,100000,300,"[11, 17]"
9,478,100000,100000,"[12, 14]"
10,855,1710,100000,[13]
11,672,100000,100000,"[15, 16]"
12,191,100000,100000,"[15, 17]"
13,550,100000,100000,"[16, 21]"
14,421,842,100000,"[17, 18, 32]"
15,585,100000,100000,"[18, 19, 20, 21, 22, 23]"
16,553,1106,387,"[19, 22, 23, 27]"
17,406,100000,284,"[19, 20, 23]"
18,600,100000,100000,"[24, 27]"
19,542,1084,100000,"[26, 31]"
20,386,100000,100000,"[24, 37, 39]"
21,513,100000,100000,"[39, 47]"
22,298,596,100000,"[24, 25]"
23,456,912,100000,[35]
24,403,806,100000,"[29, 31, 34]"
25,552,1104,100000,"[28, 29, 32]"
26,333,100000,233,[]
27,351,100000,100000,"[28, 30, 33, 35, 38]"
28,607,100000,100000,"[36, 39]"
29,650,100000,100000,[45]
30,664,100000,465,"[37, 41, 42, 45]"
31,279,100000,100000,"[40, 45]"
32,397,794,278,"[36, 38]"
33,388,100000,100000,[]
34,440,880,308,"[36, 38, 40]"
35,427,100000,100000,[36]
36,497,994,348,"[44, 45]"
37,562,100000,393,[]
38,569,1138,398,"[41, 42, 43, 45, 46]"
39,442,100000,309,[48]
40,412,100000,288,[47]
41,405,100000,284,[]
42,333,666,233,[47]
43,524,1048,367,"[47, 49, 50]"
44,438,876,100000,[]
45,531,100000,372,[48]
46,729,1458,510,[]
47,509,1018,100000,[]
48,530,100000,100000,[]
49,481,100000,337,[]
50,681,100000,100000,[]
