task,th,tr,tc,successor
1,84,100000,100000,[13]
2,59,118,41,"[9, 10, 23]"
3,189,100000,132,[]
4,118,100000,100000,"[12, 15]"
5,503,1006,100000,[14]
6,134,100000,94,[]
7,100,100000,100000,[22]
8,65,130,46,[11]
9,253,506,100000,"[18, 46]"
10,115,230,80,"[22, 37, 43]"
11,476,100000,333,[25]
12,169,338,118,"[17, 24]"
13,117,234,82,"[19, 43]"
14,312,624,100000,"[16, 17, 20, 23]"
15,95,190,100000,"[21, 26]"
16,186,100000,100000,[]
17,548,1096,100000,"[40, 47]"
18,61,100000,100000,[]
19,527,100000,369,[]
20,52,104,100000,[39]
21,157,314,100000,[27]
22,63,100000,100000,[]
23,215,100000,150,[]
24,293,100000,100000,"[29, 30, 31]"
25,471,100000,330,[]
26,128,256,90,[28]
27,126,100000,100000,"[32, 50]"
28,33,66,100000,"[34, 35]"
29,180,100000,100000,[33]
30,222,444,100000,"[33, 37]"
31,159,318,100000,[35]
32,180,100000,126,[38]
33,403,100000,100000,[40]
34,146,100000,102,"[38, 39]"
35,142,100000,100000,"[36, 37]"
36,77,100000,54,[41]
37,446,100000,100000,[42]
38,110,100000,100000,[]
39,60,120,42,"[43, 44]"
40,418,100000,293,[]
41,146,100000,102,"[46, 47, 49]"
42,162,100000,100000,[]
43,332,100000,100000,"[46, 48, 50]"
44,292,584,204,[45]
45,178,100000,125,[]
46,77,100000,100000,[]
47,117,234,100000,[]
48,131,262,100000,[]
49,58,100000,100000,[]
50,520,100000,100000,[]
