task,th,tr,tc,successor
1,409,100000,100000,[6]
2,548,100000,100000,"[4, 7, 8, 9]"
3,363,726,254,"[5, 10]"
4,354,100000,248,[11]
5,575,100000,100000,[12]
6,551,1102,100000,[14]
7,339,678,237,[13]
8,539,1078,100000,"[15, 16]"
9,490,100000,100000,[28]
10,589,100000,100000,[]
11,603,1206,100000,[17]
12,698,100000,100000,[18]
13,527,100000,100000,[18]
14,419,100000,100000,"[19, 21, 22]"
15,537,1074,100000,[]
16,478,100000,335,[20]
17,493,986,345,[25]
18,659,1318,461,"[23, 26, 27]"
19,721,1442,100000,"[24, 29]"
20,451,100000,100000,[]
21,567,100000,100000,[28]
22,412,824,288,[30]
23,225,100000,158,[31]
24,520,1040,364,[32]
25,701,1402,100000,[36]
26,659,100000,100000,[35]
27,345,100000,241,"[33, 37, 38]"
28,471,942,330,[34]
29,560,100000,100000,[39]
30,466,932,100000,[]
31,538,100000,100000,[42]
32,462,924,323,[43]
33,494,100000,346,[40]
34,372,744,100000,[41]
35,562,100000,100000,[42]
36,456,100000,100000,"[44, 45]"
37,507,100000,355,[46]
38,496,992,100000,[]
39,373,100000,261,[]
40,679,100000,100000,[47]
41,325,650,227,[48]
42,375,100000,100000,[]
43,420,100000,294,[]
44,441,100000,100000,[]
45,734,100000,100000,"[48, 50]"
46,405,100000,284,[49]
47,630,1260,100000,[]
48,472,100000,100000,[]
49,417,834,292,[]
50,614,100000,430,[]
