task,th,tr,tc,successor
1,100,100000,70,[27]
2,161,322,113,[27]
3,59,100000,100000,[25]
4,126,252,100000,"[5, 6, 7, 8, 9]"
5,143,100000,100,[15]
6,269,100000,188,[15]
7,101,100000,71,[25]
8,73,146,100000,"[14, 17]"
9,103,206,100000,"[10, 11, 12, 13, 14]"
10,224,448,157,[15]
11,267,100000,187,[15]
12,42,100000,29,[27]
13,112,100000,100000,"[16, 17, 18, 19, 34]"
14,69,138,100000,"[15, 16]"
15,159,318,100000,"[20, 21, 22, 23, 24]"
16,71,142,50,[25]
17,86,100000,100000,[25]
18,88,100000,100000,[26]
19,65,130,100000,"[39, 40]"
20,120,100000,100000,[27]
21,140,100000,100000,"[27, 34]"
22,86,100000,100000,"[27, 34]"
23,196,392,100000,"[27, 34]"
24,73,146,51,[27]
25,199,398,100000,"[27, 28, 29, 30, 31, 32, 33]"
26,268,100000,100000,[27]
27,66,132,46,"[35, 36, 37, 38, 39, 40]"
28,249,498,100000,"[39, 40]"
29,299,100000,100000,"[39, 40]"
30,28,56,100000,[49]
31,133,100000,93,"[47, 49]"
32,91,100000,100000,[50]
33,134,100000,100000,[]
34,166,332,100000,[40]
35,88,100000,100000,"[41, 42, 45]"
36,107,214,100000,[46]
37,176,100000,123,[42]
38,36,100000,25,"[41, 45]"
39,202,100000,141,"[41, 43]"
40,165,100000,100000,"[41, 42]"
41,48,100000,34,"[46, 47]"
42,116,100000,100000,"[44, 46, 47]"
43,230,100000,161,"[44, 45, 49]"
44,159,100000,111,[48]
45,121,242,85,[]
46,197,100000,138,"[48, 49]"
47,193,100000,100000,[50]
48,105,210,100000,[50]
49,154,308,100000,[50]
50,167,100000,100000,[]
