task,th,tr,tc,successor
1,544,100000,381,[41]
2,669,100000,468,[25]
3,238,100000,167,[25]
4,381,100000,100000,"[5, 6]"
5,466,100000,100000,"[7, 26, 27, 28]"
6,507,100000,100000,[8]
7,525,1050,368,[25]
8,489,978,100000,"[9, 10, 11, 12, 13, 14]"
9,447,100000,100000,[16]
10,515,100000,360,[16]
11,379,758,265,[16]
12,390,100000,100000,[16]
13,370,100000,259,[16]
14,525,1050,368,"[15, 17]"
15,651,1302,456,[41]
16,663,100000,100000,"[19, 20, 21, 22, 23, 24]"
17,374,100000,262,"[18, 24]"
18,369,738,258,[25]
19,564,1128,395,"[28, 40]"
20,628,100000,100000,"[27, 29, 42]"
21,633,1266,100000,[]
22,597,100000,100000,"[25, 28, 29]"
23,549,1098,100000,"[25, 26, 27, 28, 29]"
24,374,100000,100000,"[25, 26, 29]"
25,529,100000,100000,"[30, 31, 32, 33, 34, 35, 36]"
26,393,100000,100000,"[30, 40, 45]"
27,522,100000,365,[37]
28,468,936,100000,"[30, 36, 43]"
29,571,1142,100000,"[36, 37, 43]"
30,434,100000,100000,[41]
31,565,100000,100000,[41]
32,649,1298,454,"[39, 41]"
33,502,1004,351,[40]
34,647,1294,100000,[45]
35,530,100000,100000,[38]
36,430,100000,301,[39]
37,347,694,100000,[38]
38,466,100000,100000,[41]
39,619,1238,433,"[44, 45]"
40,502,1004,100000,"[42, 43, 44]"
41,465,100000,100000,"[46, 47, 48, 49, 50]"
42,510,100000,100000,[]
43,563,100000,394,[]
44,586,100000,100000,[]
45,770,1540,100000,[]
46,568,100000,398,[]
47,512,1024,100000,[]
48,754,1508,100000,[]
49,528,100000,100000,[]
50,547,100000,383,[]
