task,th,tr,tc,successor
1,51,102,36,[9]
2,70,140,49,[10]
3,63,100000,44,[11]
4,173,100000,121,"[8, 12, 13]"
5,37,74,100000,[13]
6,89,178,100000,"[14, 15, 21]"
7,59,118,100000,"[44, 48]"
8,209,418,100000,[16]
9,200,100000,140,[17]
10,138,100000,97,[18]
11,97,100000,100000,[21]
12,162,100000,113,[20]
13,258,100000,100000,"[19, 22, 35]"
14,161,100000,100000,[49]
15,183,366,100000,[49]
16,177,100000,124,[27]
17,70,140,100000,[23]
18,108,100000,76,[26]
19,171,100000,100000,[24]
20,85,170,59,[25]
21,286,100000,200,[28]
22,146,100000,100000,"[40, 44]"
23,153,306,100000,[29]
24,202,404,100000,[30]
25,221,442,100000,[32]
26,109,218,100000,[31]
27,114,228,100000,"[33, 35, 36, 43]"
28,187,374,100000,[34]
29,375,750,100000,[37]
30,180,360,100000,[38]
31,167,100000,117,[39]
32,73,100000,100000,[]
33,207,414,100000,[]
34,199,100000,139,"[40, 43]"
35,80,100000,100000,[]
36,166,100000,100000,"[49, 50]"
37,106,100000,74,[42]
38,77,154,54,[41]
39,193,100000,100000,"[43, 44]"
40,212,100000,100000,[]
41,97,100000,100000,[46]
42,135,100000,94,[45]
43,70,100000,49,"[47, 48, 49, 50]"
44,287,574,201,[46]
45,131,100000,100000,[]
46,177,100000,100000,[]
47,271,100000,190,[]
48,36,100000,100000,[]
49,71,100000,100000,[]
50,150,100000,105,[]
