task,th,tr,tc,successor
1,489,100000,342,[7]
2,500,1000,100000,[7]
3,432,100000,302,[7]
4,444,888,100000,[7]
5,460,100000,100000,[39]
6,464,100000,100000,"[7, 8, 9]"
7,605,1210,100000,"[10, 11, 12, 13, 15]"
8,498,100000,100000,[14]
9,431,100000,302,[14]
10,297,594,100000,[37]
11,555,100000,388,"[16, 24]"
12,274,100000,100000,"[17, 18, 19, 20]"
13,504,100000,100000,[25]
14,502,100000,100000,"[16, 22, 23]"
15,553,100000,100000,"[16, 17, 24, 31, 33, 36, 38]"
16,555,100000,100000,[39]
17,583,100000,408,[37]
18,550,1100,385,"[21, 22, 23]"
19,540,1080,100000,[23]
20,596,100000,417,"[21, 22, 23]"
21,571,100000,100000,[37]
22,670,100000,100000,[37]
23,492,100000,344,"[24, 25, 26, 27]"
24,333,666,100000,[37]
25,495,990,346,"[28, 29]"
26,509,1018,100000,"[32, 33, 38]"
27,400,800,100000,"[29, 30, 31]"
28,525,1050,100000,[39]
29,502,100000,351,"[33, 34]"
30,629,1258,440,[36]
31,684,1368,100000,[]
32,498,996,100000,"[35, 36]"
33,446,100000,100000,[37]
34,467,100000,100000,"[35, 36, 38]"
35,626,100000,100000,[39]
36,333,100000,100000,[39]
37,564,100000,395,"[40, 41, 42, 43, 44]"
38,590,1180,413,[44]
39,395,100000,276,"[45, 46, 47, 48, 49]"
40,645,100000,451,[]
41,656,100000,100000,[]
42,622,100000,435,[]
43,615,1230,100000,[50]
44,580,100000,406,[]
45,381,762,267,[]
46,348,696,100000,[]
47,547,100000,100000,[]
48,559,1118,391,[]
49,442,884,100000,[]
50,425,100000,298,[]
