task,th,tr,tc,successor
1,71,100000,100000,[6]
2,154,100000,100000,[7]
3,90,180,63,"[9, 10]"
4,197,394,100000,"[8, 13]"
5,121,100000,85,"[8, 9]"
6,47,94,33,[11]
7,224,448,100000,[12]
8,66,132,46,"[12, 14, 15]"
9,128,100000,90,"[12, 13]"
10,87,174,61,"[14, 25]"
11,384,100000,100000,[17]
12,92,100000,100000,"[16, 19, 22]"
13,187,100000,100000,[18]
14,258,516,181,"[18, 19]"
15,80,160,100000,"[18, 23]"
16,66,132,46,[21]
17,158,100000,100000,[22]
18,192,100000,100000,"[20, 22]"
19,78,100000,55,"[23, 26]"
20,259,518,181,[24]
21,136,272,95,[25]
22,144,100000,101,"[26, 27]"
23,143,100000,100000,[27]
24,170,100000,119,[28]
25,121,100000,100000,"[29, 34]"
26,261,522,100000,"[38, 39]"
27,159,318,111,"[30, 31]"
28,67,100000,47,[32]
29,71,100000,100000,[33]
30,308,616,100000,"[34, 35]"
31,66,100000,46,[34]
32,48,100000,100000,[36]
33,50,100000,100000,[38]
34,254,100000,100000,"[37, 50]"
35,95,100000,100000,"[38, 39]"
36,150,100000,105,[41]
37,63,100000,100000,[42]
38,74,148,52,"[40, 43, 44, 45, 47]"
39,242,484,100000,[44]
40,63,100000,100000,[46]
41,307,100000,215,[47]
42,146,292,100000,[48]
43,330,660,100000,[48]
44,232,100000,100000,"[49, 50]"
45,208,100000,100000,[48]
46,25,50,100000,[]
47,197,100000,138,[]
48,214,100000,100000,[]
49,63,126,100000,[]
50,166,100000,100000,[]
