task,th,tr,tc,successor
1,38,100000,100000,[5]
2,148,296,104,[6]
3,300,100000,100000,"[7, 8, 11, 22, 28]"
4,418,100000,293,"[9, 10, 12, 13]"
5,222,100000,100000,[20]
6,487,974,100000,[14]
7,153,306,100000,[16]
8,97,100000,68,[17]
9,131,100000,92,[18]
10,174,348,122,"[15, 19]"
11,447,894,313,"[21, 38]"
12,494,100000,100000,"[35, 39]"
13,429,100000,100000,[22]
14,563,100000,100000,[23]
15,96,100000,100000,[24]
16,246,100000,100000,[26]
17,469,100000,100000,[25]
18,240,480,100000,[28]
19,217,100000,152,[27]
20,564,100000,100000,[33]
21,437,874,306,"[29, 49]"
22,110,100000,100000,[]
23,312,100000,100000,[32]
24,168,336,118,[32]
25,96,192,67,[30]
26,117,100000,100000,[32]
27,52,104,100000,[31]
28,248,100000,100000,"[33, 34, 35]"
29,107,214,100000,"[33, 50]"
30,434,868,304,[36]
31,167,100000,117,[37]
32,562,100000,100000,[38]
33,483,100000,100000,"[39, 41]"
34,430,860,301,[42]
35,116,232,100000,"[38, 40]"
36,115,230,80,[44]
37,177,100000,100000,[43]
38,26,100000,18,[]
39,225,100000,158,[48]
40,245,100000,100000,"[45, 46]"
41,148,296,100000,[]
42,255,510,178,[48]
43,232,464,162,[47]
44,127,100000,100000,[48]
45,504,100000,100000,[]
46,185,100000,130,"[49, 50]"
47,234,100000,100000,[]
48,127,254,100000,[]
49,116,100000,81,[]
50,147,294,100000,[]
