task,th,tr,tc,successor
1,245,490,100000,"[3, 4, 9, 12]"
2,128,100000,90,"[5, 6, 7, 8]"
3,120,240,100000,"[10, 21]"
4,183,100000,100000,[32]
5,201,402,100000,"[12, 13]"
6,202,100000,100000,"[10, 11, 17, 19, 21]"
7,82,164,100000,[12]
8,160,100000,112,"[10, 11, 12]"
9,109,218,100000,[25]
10,35,100000,24,"[14, 16]"
11,102,204,100000,"[20, 46]"
12,210,100000,147,"[15, 16, 18, 19, 20, 21]"
13,207,100000,100000,"[14, 17, 19, 21]"
14,136,100000,100000,"[22, 23]"
15,29,100000,100000,"[23, 33]"
16,34,68,24,"[22, 23]"
17,279,100000,100000,"[22, 23]"
18,219,438,100000,[26]
19,219,100000,100000,[]
20,32,100000,22,"[27, 47]"
21,120,100000,100000,"[22, 35]"
22,141,100000,100000,"[25, 26, 39]"
23,321,100000,225,[24]
24,265,530,100000,"[28, 29, 31]"
25,219,438,100000,"[46, 50]"
26,88,100000,100000,"[27, 29]"
27,156,100000,109,"[31, 33]"
28,168,336,100000,"[30, 34, 35]"
29,172,344,100000,"[30, 32, 40]"
30,33,66,23,"[37, 38, 48]"
31,145,290,100000,[41]
32,167,100000,117,"[36, 45]"
33,30,100000,21,[]
34,91,182,100000,[42]
35,152,304,106,[39]
36,54,100000,38,[42]
37,178,100000,100000,"[41, 43, 44]"
38,175,350,122,[45]
39,189,100000,100000,"[40, 44]"
40,180,100000,126,[]
41,222,444,100000,[49]
42,62,124,100000,"[46, 48, 49]"
43,144,100000,101,"[45, 47, 50]"
44,112,100000,78,[46]
45,318,100000,223,[]
46,379,100000,100000,[]
47,247,100000,100000,[]
48,146,100000,100000,[]
49,143,286,100,[]
50,192,100000,134,[]
