task,th,tr,tc,successor
1,485,100000,340,[34]
2,401,100000,100000,[34]
3,422,100000,100000,[34]
4,529,1058,370,[34]
5,468,936,100000,[45]
6,433,100000,100000,[13]
7,472,944,100000,"[12, 14, 15]"
8,536,100000,375,"[21, 22]"
9,240,100000,100000,"[11, 17, 18, 19]"
10,345,690,100000,"[16, 20]"
11,266,532,100000,[34]
12,647,1294,100000,[45]
13,581,100000,407,[27]
14,352,704,246,[28]
15,445,890,312,"[24, 25, 26]"
16,657,100000,100000,[29]
17,408,100000,100000,"[32, 65]"
18,505,100000,100000,[33]
19,677,100000,100000,[]
20,399,100000,279,[23]
21,440,100000,100000,"[30, 31]"
22,480,960,100000,[]
23,244,100000,100000,[34]
24,536,1072,375,[34]
25,490,100000,100000,[34]
26,666,1332,100000,[34]
27,495,100000,100000,[38]
28,619,100000,433,[35]
29,589,100000,100000,[37]
30,466,932,326,"[36, 88]"
31,475,100000,332,[]
32,431,100000,302,[]
33,323,100000,100000,[39]
34,638,100000,100000,"[40, 41, 42, 43, 44, 48]"
35,441,882,309,[45]
36,615,1230,100000,[45]
37,351,702,100000,[46]
38,647,1294,100000,[47]
39,376,752,263,[49]
40,681,1362,477,"[55, 61, 66]"
41,428,100000,100000,[60]
42,477,100000,100000,[]
43,572,1144,100000,[]
44,444,888,100000,[59]
45,446,100000,312,"[50, 51, 52, 53, 54, 58]"
46,621,1242,100000,[57]
47,486,100000,340,[56]
48,601,100000,100000,[]
49,565,100000,100000,[]
50,289,100000,202,"[67, 70]"
51,569,100000,100000,[68]
52,547,100000,383,[]
53,524,1048,100000,"[65, 66]"
54,564,100000,100000,[]
55,427,854,299,[62]
56,722,100000,100000,[63]
57,580,1160,100000,[69]
58,580,1160,100000,[64]
59,291,100000,204,[]
60,396,100000,277,[]
61,493,986,100000,[]
62,523,100000,366,[71]
63,636,100000,100000,[73]
64,677,100000,474,[72]
65,610,100000,427,[]
66,592,100000,100000,[74]
67,657,100000,100000,[76]
68,542,1084,379,[75]
69,677,1354,100000,[]
70,425,100000,100000,[]
71,486,100000,100000,[80]
72,347,100000,243,[78]
73,479,100000,335,[77]
74,710,1420,100000,[79]
75,459,100000,321,[81]
76,355,100000,100000,[]
77,606,1212,100000,[82]
78,580,100000,100000,[84]
79,585,1170,410,[85]
80,761,100000,533,"[86, 87, 88]"
81,342,100000,239,[83]
82,248,496,100000,[90]
83,373,746,261,[89]
84,501,100000,100000,[91]
85,370,100000,259,[90]
86,527,1054,369,"[92, 94, 95]"
87,484,100000,100000,[]
88,561,100000,393,[93]
89,301,100000,100000,[96]
90,497,100000,100000,[]
91,407,100000,100000,[99]
92,543,1086,100000,[98]
93,588,1176,100000,[]
94,542,1084,379,"[97, 100]"
95,363,726,100000,[]
96,425,100000,100000,[]
97,357,714,250,[]
98,524,100000,367,[]
99,644,100000,100000,[]
100,216,432,151,[]
