task,th,tr,tc,successor
1,122,244,100000,"[6, 7]"
2,195,100000,136,"[4, 5, 7]"
3,117,234,82,"[4, 5, 6, 7]"
4,144,100000,100000,"[8, 9, 10, 11]"
5,106,212,74,"[8, 9, 10, 11]"
6,45,90,100000,"[8, 9, 10, 11]"
7,97,100000,100000,"[8, 9, 10, 11]"
8,26,100000,18,"[12, 13, 14]"
9,161,322,100000,"[12, 13, 14]"
10,47,94,100000,"[12, 13, 14]"
11,280,100000,100000,"[12, 13, 14]"
12,348,100000,244,"[15, 16, 17, 18, 19]"
13,172,344,120,"[15, 16, 17, 18, 19]"
14,90,100000,100000,"[15, 16, 17, 18, 19]"
15,157,100000,100000,"[20, 21, 22]"
16,72,100000,100000,"[20, 21, 22]"
17,362,724,253,"[20, 21, 22]"
18,146,292,100000,"[20, 21, 22]"
19,30,60,21,"[20, 21, 22]"
20,316,100000,100000,"[23, 24, 25, 26]"
21,302,100000,100000,"[23, 24, 25, 26]"
22,175,100000,122,"[23, 24, 25, 26]"
23,187,100000,131,"[27, 28, 29]"
24,145,100000,102,"[27, 28, 29]"
25,97,100000,100000,"[27, 28, 29]"
26,60,100000,100000,"[27, 28, 29]"
27,85,170,100000,"[30, 31, 32]"
28,184,100000,129,"[30, 31, 32]"
29,59,100000,100000,"[30, 31, 32]"
30,128,100000,100000,"[33, 34, 35, 36, 37]"
31,180,100000,100000,"[33, 34, 35, 36, 37]"
32,96,192,100000,"[33, 34, 35, 36]"
33,129,100000,100000,[53]
34,37,74,26,"[55, 62]"
35,232,100000,162,[41]
36,108,100000,100000,"[38, 39]"
37,218,436,153,"[38, 39]"
38,116,100000,100000,"[40, 41, 42]"
39,48,100000,34,"[40, 41, 42]"
40,179,100000,100000,"[43, 44]"
41,213,426,149,"[43, 44]"
42,33,100000,23,"[43, 44]"
43,211,100000,148,"[45, 46, 47, 48]"
44,103,100000,72,"[45, 46, 48]"
45,99,100000,69,"[49, 50, 51, 52]"
46,164,328,100000,"[49, 50]"
47,143,100000,100000,"[49, 50, 51, 56]"
48,214,100000,100000,"[49, 50, 51, 52]"
49,296,100000,207,"[53, 68]"
50,110,100000,77,"[53, 54, 55]"
51,165,100000,100000,"[53, 60]"
52,233,100000,100000,"[54, 56]"
53,163,326,114,[58]
54,103,100000,100000,"[57, 59]"
55,143,286,100000,"[66, 69]"
56,86,100000,60,"[57, 58, 59]"
57,53,100000,100000,"[60, 61, 62]"
58,78,156,100000,[61]
59,126,100000,88,"[61, 68]"
60,186,100000,130,[66]
61,47,94,100000,"[63, 64, 69]"
62,122,100000,100000,"[63, 64, 65]"
63,123,246,100000,"[67, 71, 74]"
64,230,100000,161,[70]
65,72,144,100000,"[68, 69]"
66,60,100000,100000,"[68, 70, 71]"
67,94,100000,66,"[72, 73, 78]"
68,39,100000,27,[74]
69,83,100000,100000,[74]
70,76,152,100000,[]
71,138,100000,97,"[72, 73, 78]"
72,167,100000,100000,"[75, 77, 96]"
73,129,258,90,"[75, 79, 81, 84, 87]"
74,236,100000,100000,"[76, 78]"
75,232,100000,100000,"[82, 88]"
76,113,226,100000,"[80, 85]"
77,223,446,100000,"[79, 82, 93]"
78,72,100000,100000,"[81, 90, 94]"
79,39,100000,100000,"[85, 98]"
80,286,100000,200,"[83, 84]"
81,72,144,100000,[93]
82,87,174,100000,[]
83,139,278,100000,"[87, 88]"
84,128,256,100000,"[86, 88, 89]"
85,36,72,100000,[99]
86,104,100000,73,[93]
87,76,152,53,"[89, 90]"
88,185,370,100000,[90]
89,27,54,100000,"[94, 96]"
90,260,100000,100000,"[91, 92, 93, 95]"
91,97,194,100000,[]
92,270,540,189,[98]
93,120,240,100000,[]
94,186,100000,100000,[]
95,58,100000,100000,"[97, 98, 99]"
96,127,254,89,[99]
97,149,298,104,[]
98,49,98,34,[100]
99,212,100000,100000,[]
100,240,100000,168,[]
