task,th,tr,tc,successor
1,541,100000,100000,"[4, 5]"
2,532,1064,100000,"[4, 6]"
3,315,100000,100000,"[7, 24, 33]"
4,596,100000,417,"[8, 9, 10]"
5,448,100000,314,"[8, 9, 10]"
6,465,930,326,"[11, 12, 19]"
7,587,100000,411,"[18, 29, 69]"
8,499,998,100000,"[18, 19, 31, 40, 53]"
9,651,1302,100000,"[13, 15, 17]"
10,662,1324,463,[14]
11,389,778,272,"[16, 20]"
12,496,100000,100000,"[13, 14, 15, 16, 17, 18]"
13,536,100000,375,"[21, 24]"
14,717,100000,100000,[23]
15,634,100000,100000,"[21, 22, 34]"
16,640,100000,100000,"[21, 34]"
17,568,100000,100000,"[22, 60]"
18,455,100000,318,[46]
19,534,100000,374,[22]
20,327,100000,229,[31]
21,416,832,100000,"[25, 26, 27, 29, 30]"
22,583,1166,100000,[38]
23,526,100000,100000,[28]
24,574,1148,402,"[25, 27]"
25,250,500,100000,"[31, 32, 36]"
26,358,100000,251,"[31, 33]"
27,346,100000,242,[31]
28,295,100000,206,"[31, 34, 49]"
29,504,1008,353,"[73, 90]"
30,479,100000,335,"[31, 35]"
31,686,1372,100000,"[37, 43, 59]"
32,456,100000,319,"[39, 42, 79]"
33,565,100000,100000,[41]
34,622,100000,100000,[75]
35,610,100000,427,"[38, 40]"
36,480,100000,100000,"[65, 68]"
37,497,994,348,"[44, 47, 65, 70]"
38,648,100000,100000,"[46, 49]"
39,481,100000,100000,"[44, 48, 50]"
40,233,466,163,"[46, 47]"
41,603,1206,100000,"[51, 75]"
42,534,100000,100000,[88]
43,604,1208,423,"[45, 48]"
44,494,988,100000,"[54, 67]"
45,473,100000,100000,[52]
46,513,100000,100000,[56]
47,484,100000,339,[55]
48,395,790,276,"[57, 70, 83]"
49,424,848,100000,[56]
50,666,100000,100000,[]
51,596,100000,100000,"[53, 77]"
52,518,1036,100000,"[61, 63]"
53,519,100000,100000,"[58, 67, 79]"
54,438,876,100000,[]
55,393,786,100000,"[60, 62, 79]"
56,476,100000,100000,"[58, 59, 78]"
57,290,100000,100000,[98]
58,549,1098,100000,"[64, 68]"
59,529,1058,100000,"[65, 70, 83]"
60,547,100000,383,"[69, 78]"
61,468,100000,328,"[71, 77, 84]"
62,644,100000,100000,"[66, 80, 88]"
63,371,742,100000,"[64, 67, 68, 69, 84]"
64,484,100000,100000,[]
65,366,732,256,"[74, 79]"
66,454,908,100000,"[72, 86, 90, 92]"
67,569,100000,100000,[78]
68,307,614,215,[82]
69,528,100000,100000,"[87, 93]"
70,489,100000,100000,"[72, 74, 75, 76, 77]"
71,450,900,100000,"[73, 93]"
72,570,100000,100000,[85]
73,397,794,278,"[83, 89]"
74,771,1542,540,"[80, 81, 88]"
75,634,100000,100000,[82]
76,661,100000,463,[]
77,580,100000,406,[92]
78,600,100000,100000,[80]
79,918,1836,100000,"[80, 84]"
80,485,100000,100000,"[91, 94]"
81,570,1140,399,[]
82,520,1040,364,"[86, 87, 88, 89]"
83,812,100000,100000,[88]
84,401,100000,281,[90]
85,335,670,100000,[100]
86,444,100000,100000,[93]
87,436,872,305,[]
88,579,100000,100000,"[92, 94]"
89,372,100000,100000,[]
90,693,100000,100000,[]
91,648,1296,100000,[93]
92,404,100000,283,"[95, 97, 100]"
93,433,100000,100000,[99]
94,453,906,317,"[96, 98]"
95,476,100000,333,[]
96,411,822,100000,[]
97,583,1166,100000,[]
98,470,100000,329,[]
99,689,100000,100000,[]
100,644,100000,451,[]
