task,th,tr,tc,successor
1,545,1090,100000,[23]
2,741,100000,519,[66]
3,508,100000,100000,[66]
4,383,766,268,[46]
5,535,100000,374,[56]
6,445,100000,312,[56]
7,582,100000,100000,"[8, 9, 10, 11, 12, 13]"
8,653,1306,100000,[23]
9,613,100000,429,[23]
10,553,100000,100000,[23]
11,444,888,100000,[66]
12,554,100000,100000,"[18, 19, 20, 45, 47]"
13,728,1456,100000,"[14, 15, 16, 17, 21, 22]"
14,513,1026,100000,[23]
15,315,630,100000,[23]
16,422,844,295,[66]
17,671,1342,100000,[84]
18,446,100000,100000,[46]
19,657,100000,460,[46]
20,447,100000,100000,[46]
21,449,898,100000,[56]
22,270,540,100000,"[23, 24, 25, 26, 27, 28]"
23,538,100000,100000,"[29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]"
24,632,1264,100000,[66]
25,361,722,100000,[66]
26,524,100000,367,[46]
27,291,582,204,"[39, 45]"
28,644,1288,451,[57]
29,362,100000,100000,[84]
30,521,100000,365,"[46, 49]"
31,518,1036,100000,"[45, 46, 49]"
32,579,1158,100000,"[40, 43, 44]"
33,520,1040,364,[49]
34,453,100000,100000,"[77, 81]"
35,807,100000,565,[41]
36,356,100000,100000,"[48, 59, 65]"
37,367,100000,100000,[57]
38,434,100000,100000,[41]
39,563,1126,394,[85]
40,568,100000,100000,[66]
41,341,100000,100000,"[42, 43, 44]"
42,479,100000,100000,[66]
43,576,1152,403,[46]
44,340,100000,100000,"[45, 47, 48, 49, 50]"
45,509,100000,356,[66]
46,698,100000,100000,"[51, 52, 53, 54, 55, 57]"
47,518,1036,363,[56]
48,201,100000,100000,[56]
49,594,100000,100000,[56]
50,548,100000,100000,[78]
51,482,100000,100000,"[58, 59, 60, 65]"
52,616,1232,431,[]
53,584,1168,100000,[58]
54,318,100000,100000,"[65, 76, 77, 78]"
55,568,100000,398,"[65, 67, 76]"
56,486,972,340,"[60, 61, 62, 63, 64, 68]"
57,450,100000,315,"[58, 75]"
58,483,966,100000,[66]
59,840,1680,588,[66]
60,596,1192,417,[66]
61,443,886,100000,"[78, 80]"
62,694,1388,100000,"[67, 77, 78]"
63,510,1020,357,[99]
64,290,580,203,[]
65,661,100000,463,[68]
66,490,100000,343,"[69, 70, 71, 72, 73, 74]"
67,417,834,292,[84]
68,483,966,338,"[75, 85]"
69,391,100000,274,[79]
70,349,698,100000,"[76, 99]"
71,495,100000,100000,[]
72,548,100000,100000,"[77, 78]"
73,265,530,100000,"[78, 80]"
74,448,100000,100000,[83]
75,765,100000,536,[79]
76,483,100000,338,[84]
77,425,850,100000,"[80, 83]"
78,504,100000,100000,"[79, 81, 82, 83]"
79,530,100000,100000,[84]
80,599,100000,100000,[84]
81,600,100000,420,[]
82,399,798,100000,[]
83,322,100000,225,"[85, 86]"
84,430,100000,301,"[87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98]"
85,561,100000,100000,[99]
86,570,100000,399,[]
87,501,100000,100000,[]
88,537,100000,100000,[]
89,679,100000,475,[]
90,389,100000,100000,[]
91,530,100000,100000,[]
92,799,100000,100000,[]
93,430,860,301,[]
94,825,100000,578,[]
95,566,100000,100000,[]
96,213,426,100000,[]
97,466,100000,100000,[100]
98,560,1120,392,[]
99,695,100000,100000,[]
100,574,100000,100000,[]
