task,th,tr,tc,successor
1,227,100000,100000,[10]
2,111,222,78,[12]
3,60,100000,100000,[13]
4,504,100000,100000,[14]
5,76,100000,100000,"[9, 11, 16]"
6,538,1076,377,"[15, 45]"
7,436,100000,100000,"[18, 19, 20, 44]"
8,124,100000,87,[17]
9,57,114,40,[21]
10,87,100000,61,[25]
11,471,100000,100000,[22]
12,327,654,229,[25]
13,559,100000,100000,[25]
14,345,690,100000,[26]
15,146,100000,100000,[23]
16,89,100000,100000,[24]
17,351,100000,246,[78]
18,168,336,100000,[]
19,239,100000,167,"[27, 52]"
20,218,436,153,[]
21,324,648,100000,[30]
22,46,100000,100000,[28]
23,206,100000,144,[31]
24,303,606,212,[29]
25,538,100000,100000,[]
26,153,100000,107,"[32, 36]"
27,317,100000,100000,"[33, 34, 35, 94]"
28,385,100000,270,[38]
29,499,998,349,"[37, 39]"
30,23,46,16,[]
31,279,100000,100000,[40]
32,248,100000,100000,[92]
33,386,772,100000,"[41, 60]"
34,91,100000,64,[87]
35,157,314,110,"[39, 47, 78]"
36,470,100000,100000,[52]
37,570,100000,399,[42]
38,245,100000,100000,[43]
39,32,100000,100000,"[45, 46]"
40,60,100000,42,"[44, 47, 57]"
41,157,314,100000,[]
42,320,640,224,[49]
43,406,100000,100000,[48]
44,124,100000,87,"[52, 53, 87]"
45,211,100000,100000,"[54, 95]"
46,471,942,330,[50]
47,112,224,100000,[51]
48,112,100000,78,[58]
49,173,100000,100000,"[55, 57, 70]"
50,484,968,100000,[]
51,60,120,42,[60]
52,108,100000,100000,"[59, 61, 62]"
53,489,978,342,[]
54,322,100000,100000,"[56, 97]"
55,57,100000,40,[66]
56,66,100000,100000,"[63, 65]"
57,55,110,100000,"[64, 69, 78]"
58,478,956,100000,[88]
59,73,100000,51,"[68, 70]"
60,266,100000,100000,[]
61,126,100000,88,[79]
62,166,100000,116,[67]
63,493,986,345,[71]
64,53,106,100000,[72]
65,88,100000,100000,[73]
66,27,54,100000,[75]
67,43,86,100000,"[74, 76, 77, 78]"
68,63,100000,100000,[79]
69,41,100000,100000,[80]
70,261,100000,183,"[79, 92]"
71,195,100000,100000,[86]
72,84,100000,100000,[87]
73,487,974,100000,[81]
74,388,776,272,[82]
75,538,1076,100000,[83]
76,161,100000,113,[84]
77,285,100000,100000,[85]
78,105,100000,74,[88]
79,159,100000,100000,"[89, 90]"
80,48,100000,100000,[]
81,41,82,100000,[91]
82,36,100000,25,[92]
83,123,100000,86,[93]
84,206,412,100000,[94]
85,314,100000,220,[92]
86,358,100000,100000,[98]
87,303,606,100000,[]
88,589,100000,100000,[95]
89,511,100000,100000,"[96, 99]"
90,125,250,100000,"[95, 97, 100]"
91,162,324,100000,[]
92,41,82,29,[]
93,486,100000,340,[]
94,286,572,200,[]
95,498,100000,100000,[]
96,56,112,100000,[]
97,53,106,100000,[]
98,248,496,100000,[]
99,524,100000,100000,[]
100,118,236,100000,[]
