task,th,tr,tc,successor
1,174,100000,122,[26]
2,69,100000,100000,"[5, 6, 7]"
3,159,100000,100000,[28]
4,40,100000,28,"[5, 6, 7]"
5,86,100000,100000,[8]
6,59,100000,100000,"[8, 9, 10]"
7,161,322,100000,"[8, 9, 10]"
8,131,262,100000,"[11, 12]"
9,51,100000,100000,"[11, 12]"
10,31,62,22,"[11, 12]"
11,203,406,142,"[13, 14, 15, 16]"
12,146,292,100000,"[13, 14, 15, 16]"
13,313,100000,100000,"[17, 18, 19, 20]"
14,355,100000,100000,"[17, 18, 19, 20]"
15,45,90,100000,"[17, 18, 19, 20]"
16,112,100000,78,"[17, 18, 19, 20]"
17,36,100000,25,"[21, 22, 23]"
18,67,100000,100000,"[21, 22, 23]"
19,82,100000,100000,"[21, 22, 23]"
20,183,366,100000,"[21, 22, 23]"
21,296,592,207,[24]
22,269,100000,188,[24]
23,234,100000,164,[24]
24,134,268,100000,"[25, 26]"
25,68,100000,48,"[27, 28, 29]"
26,79,158,100000,"[27, 28, 29]"
27,132,264,100000,"[30, 31, 32, 33]"
28,32,100000,22,"[30, 31, 32, 33]"
29,85,170,100000,"[30, 31, 32, 33]"
30,141,282,100000,"[34, 35, 36]"
31,139,278,100000,"[34, 35, 36]"
32,146,100000,100000,"[34, 35, 36]"
33,224,448,100000,"[34, 35, 36]"
34,165,330,115,"[37, 38, 39, 40, 41]"
35,121,100000,100000,"[37, 38, 39, 40, 41]"
36,168,100000,100000,"[37, 38, 39, 40, 41]"
37,35,70,24,"[42, 43, 44, 45]"
38,176,352,123,"[42, 43, 44, 45]"
39,171,100000,120,"[42, 43, 44, 45]"
40,203,100000,142,[44]
41,173,346,100000,"[42, 43, 54]"
42,150,100000,100000,"[58, 60, 62]"
43,107,100000,100000,"[49, 50]"
44,62,100000,100000,"[46, 47, 48, 49, 50]"
45,88,176,100000,"[46, 47, 48]"
46,177,100000,100000,"[51, 53]"
47,299,100000,209,"[52, 54, 60]"
48,346,692,100000,"[51, 52, 53, 55]"
49,111,100000,78,"[51, 52, 58]"
50,96,100000,67,"[51, 52, 53, 55]"
51,82,100000,57,"[56, 59]"
52,43,100000,100000,[78]
53,62,124,43,"[57, 59]"
54,61,100000,100000,[68]
55,58,100000,41,"[58, 65, 68, 72]"
56,135,100000,100000,"[60, 61, 62]"
57,147,100000,103,[80]
58,315,100000,220,[61]
59,216,100000,151,[60]
60,170,100000,100000,"[63, 64, 65, 66, 67]"
61,242,484,169,[63]
62,69,138,100000,"[63, 64, 67, 68]"
63,168,336,100000,"[69, 70, 71]"
64,123,100000,86,"[69, 70, 72]"
65,73,100000,100000,"[71, 77, 80]"
66,124,248,100000,"[69, 70]"
67,247,494,173,"[80, 81]"
68,209,100000,100000,"[69, 75, 77]"
69,37,100000,26,"[74, 83]"
70,128,256,100000,[73]
71,116,232,100000,[75]
72,109,218,76,[]
73,34,100000,24,"[77, 80]"
74,145,100000,102,"[78, 84]"
75,287,100000,201,[76]
76,112,224,100000,"[79, 81]"
77,258,100000,181,"[79, 81]"
78,106,212,100000,[80]
79,168,100000,100000,[96]
80,24,100000,100000,[82]
81,126,100000,88,"[82, 83, 84]"
82,137,274,100000,"[85, 86, 87, 88]"
83,142,100000,100000,[85]
84,188,100000,100000,"[86, 97, 98]"
85,94,100000,100000,"[89, 91]"
86,96,100000,100000,[]
87,165,100000,115,"[90, 91, 92]"
88,110,100000,77,"[89, 90, 91]"
89,23,100000,100000,[92]
90,213,426,149,"[93, 94, 96]"
91,89,178,62,[95]
92,66,132,100000,[]
93,57,100000,100000,[]
94,214,428,100000,[]
95,127,100000,100000,[97]
96,379,100000,100000,[98]
97,233,100000,163,"[99, 100]"
98,143,286,100000,[99]
99,212,424,100000,[]
100,29,58,100000,[]
