task,th,tr,tc,successor
1,43,100000,30,[8]
2,349,100000,100000,[9]
3,62,100000,100000,[10]
4,135,270,94,[11]
5,258,100000,181,"[12, 15]"
6,30,100000,21,"[14, 22]"
7,26,100000,100000,"[13, 14, 16, 22]"
8,145,290,100000,[17]
9,36,100000,100000,[21]
10,25,100000,18,[22]
11,126,252,100000,[19]
12,25,50,100000,[20]
13,213,426,149,"[18, 23]"
14,191,100000,100000,[39]
15,264,100000,100000,[]
16,97,194,100000,"[27, 60, 77, 78]"
17,90,100000,63,[24]
18,147,100000,103,[25]
19,179,100000,100000,[27]
20,60,100000,42,[28]
21,220,440,154,[26]
22,115,100000,100000,"[29, 31, 32, 33, 61]"
23,71,100000,100000,[30]
24,91,100000,100000,[34]
25,74,148,100000,[35]
26,115,100000,100000,[35]
27,114,228,80,[37]
28,24,100000,100000,[]
29,205,410,100000,[38]
30,364,100000,255,[36]
31,113,100000,100000,"[37, 39, 40, 55, 62]"
32,264,528,100000,"[39, 53]"
33,119,238,83,"[52, 79]"
34,217,100000,100000,[42]
35,56,112,39,"[41, 43]"
36,91,182,100000,"[44, 46]"
37,131,100000,100000,[]
38,97,100000,100000,[]
39,22,44,100000,"[45, 91]"
40,258,516,181,[]
41,105,100000,100000,[50]
42,348,100000,100000,[47]
43,20,40,14,"[48, 49, 53, 54, 79, 96]"
44,131,100000,92,"[51, 52]"
45,148,100000,104,"[52, 60, 86, 96]"
46,35,70,100000,"[51, 55]"
47,147,100000,100000,[56]
48,182,100000,100000,[58]
49,137,100000,100000,[59]
50,148,100000,100000,[60]
51,312,624,100000,"[57, 61, 62]"
52,167,334,117,[]
53,206,412,100000,[]
54,194,100000,100000,[]
55,170,100000,119,[90]
56,126,252,88,[63]
57,119,238,83,[66]
58,112,224,78,[64]
59,53,100000,37,[65]
60,107,214,75,"[67, 89]"
61,199,100000,100000,"[70, 71]"
62,140,100000,98,"[68, 69, 70]"
63,156,100000,100000,[72]
64,229,458,100000,[73]
65,112,100000,78,[74]
66,49,98,100000,[76]
67,221,442,155,[75]
68,112,100000,100000,"[78, 79, 80]"
69,21,100000,100000,[77]
70,228,456,100000,[99]
71,30,100000,100000,[]
72,199,398,139,[82]
73,107,214,75,[84]
74,171,100000,100000,[83]
75,202,100000,141,[84]
76,63,100000,100000,"[81, 86, 88]"
77,161,100000,100000,"[90, 92]"
78,135,270,100000,"[85, 91]"
79,101,100000,100000,[89]
80,95,100000,100000,[87]
81,449,898,100000,[93]
82,55,110,100000,[94]
83,126,252,100000,[95]
84,90,180,63,[]
85,43,86,100000,[]
86,247,100000,173,"[97, 100]"
87,113,100000,79,[99]
88,157,100000,110,[96]
89,228,100000,100000,[99]
90,25,100000,100000,[]
91,195,390,136,[]
92,209,100000,146,[98]
93,161,100000,100000,[]
94,248,100000,100000,[]
95,170,340,119,[]
96,269,100000,100000,[]
97,218,100000,153,[]
98,207,414,100000,[]
99,154,100000,100000,[]
100,120,100000,84,[]
