task,th,tr,tc,successor
1,656,100000,100000,"[20, 92]"
2,415,830,290,[]
3,445,100000,100000,[]
4,758,1516,100000,"[13, 17, 70]"
5,264,100000,100000,[18]
6,505,1010,354,[16]
7,388,776,100000,[]
8,412,100000,100000,[15]
9,455,910,318,"[20, 35, 39]"
10,304,608,213,"[14, 52, 53]"
11,294,100000,206,[44]
12,553,100000,100000,"[14, 19, 71]"
13,707,1414,100000,[21]
14,509,1018,100000,"[22, 27]"
15,589,1178,412,"[30, 68]"
16,690,100000,483,"[25, 26, 28]"
17,564,1128,395,[24]
18,644,100000,451,[23]
19,387,774,271,"[29, 32, 52, 94]"
20,708,100000,100000,[]
21,660,100000,100000,[]
22,529,1058,100000,"[41, 47, 76]"
23,495,100000,100000,[31]
24,662,1324,463,"[68, 87]"
25,592,1184,100000,"[32, 33]"
26,507,100000,100000,"[34, 54]"
27,343,100000,240,[]
28,477,954,334,[35]
29,542,100000,379,[]
30,384,100000,269,"[36, 78]"
31,422,100000,295,"[39, 42]"
32,653,100000,457,"[41, 43, 70]"
33,509,100000,100000,[37]
34,499,100000,100000,[40]
35,194,100000,136,"[38, 93]"
36,342,100000,100000,"[44, 92, 95]"
37,547,1094,383,[51]
38,327,654,100000,[]
39,426,100000,298,[]
40,167,100000,117,[]
41,496,992,100000,"[48, 86]"
42,426,100000,100000,"[49, 50]"
43,392,100000,274,"[45, 46, 47]"
44,452,100000,100000,[]
45,625,1250,100000,"[53, 61, 62]"
46,721,1442,100000,[]
47,352,100000,100000,[57]
48,616,100000,431,"[54, 55, 56, 59]"
49,397,794,100000,"[52, 86]"
50,640,100000,100000,"[58, 60]"
51,433,866,100000,[58]
52,479,958,335,[]
53,402,804,281,[66]
54,350,700,100000,"[64, 69]"
55,481,100000,100000,[]
56,292,584,204,[63]
57,489,978,100000,[]
58,583,1166,100000,"[65, 70]"
59,428,100000,100000,"[67, 68, 97]"
60,423,100000,100000,[65]
61,302,100000,211,[]
62,529,100000,370,[66]
63,485,100000,340,[75]
64,459,918,100000,[72]
65,361,722,100000,[71]
66,377,100000,100000,"[73, 76, 77]"
67,431,100000,100000,[74]
68,707,100000,495,[]
69,435,100000,304,[79]
70,377,100000,100000,"[77, 90]"
71,867,100000,607,[81]
72,630,100000,441,[80]
73,651,1302,456,[83]
74,546,100000,100000,"[78, 82]"
75,397,100000,278,[79]
76,339,100000,100000,[98]
77,400,800,100000,[84]
78,529,1058,100000,[]
79,582,100000,100000,"[89, 90, 91, 97]"
80,414,828,290,[]
81,586,100000,410,"[85, 86]"
82,689,100000,100000,[87]
83,605,100000,100000,[]
84,672,100000,470,"[88, 92]"
85,497,100000,100000,"[94, 97]"
86,278,100000,100000,[]
87,328,100000,100000,[]
88,494,988,100000,"[95, 98]"
89,395,790,100000,[]
90,405,100000,284,[]
91,265,530,100000,"[96, 99, 100]"
92,490,100000,100000,[93]
93,494,100000,100000,[]
94,722,100000,505,[]
95,494,988,100000,[]
96,457,100000,100000,[]
97,419,100000,100000,[]
98,452,904,100000,[]
99,364,728,100000,[]
100,668,100000,100000,[]
