task,th,tr,tc,successor
1,492,100000,100000,[80]
2,528,100000,370,[9]
3,286,572,100000,"[8, 12, 80]"
4,577,100000,404,[]
5,611,100000,100000,[]
6,468,936,100000,[11]
7,593,1186,100000,[10]
8,505,100000,100000,[17]
9,483,100000,338,[15]
10,622,100000,100000,"[14, 16, 18]"
11,459,100000,100000,[13]
12,600,1200,100000,[]
13,382,100000,100000,[81]
14,526,1052,100000,[81]
15,350,700,100000,[20]
16,554,1108,100000,[21]
17,546,100000,382,[22]
18,478,100000,100000,"[19, 23, 24, 25, 26, 27, 28]"
19,485,970,100000,[80]
20,645,100000,451,[30]
21,704,1408,100000,[31]
22,284,100000,199,[73]
23,566,100000,100000,[33]
24,418,100000,293,"[32, 68, 70]"
25,600,100000,100000,[29]
26,753,100000,100000,[]
27,378,100000,265,[34]
28,289,578,202,[]
29,378,100000,100000,[80]
30,436,100000,100000,[35]
31,524,100000,100000,"[37, 42]"
32,381,100000,100000,[43]
33,440,100000,100000,"[39, 64]"
34,604,100000,423,"[36, 38, 40, 41]"
35,424,100000,297,[80]
36,459,100000,100000,[81]
37,481,100000,100000,[46]
38,506,1012,354,"[44, 49, 50, 52]"
39,221,442,100000,[47]
40,470,940,100000,[45]
41,325,100000,100000,"[49, 60]"
42,284,100000,100000,"[48, 51, 81]"
43,446,100000,100000,[]
44,473,946,331,[80]
45,455,910,318,[81]
46,554,100000,100000,[55]
47,437,874,100000,[56]
48,596,1192,100000,[]
49,425,100000,298,[58]
50,448,896,314,[]
51,496,992,347,[53]
52,310,100000,100000,"[54, 57]"
53,511,1022,358,[80]
54,462,100000,323,[81]
55,447,100000,100000,[61]
56,723,100000,506,[62]
57,541,1082,100000,"[59, 60, 65, 68]"
58,509,1018,100000,"[63, 64, 66, 67]"
59,529,1058,370,[80]
60,348,100000,244,[81]
61,480,960,100000,[75]
62,608,1216,100000,[78]
63,591,100000,100000,[74]
64,396,100000,100000,"[70, 77]"
65,341,100000,239,[]
66,776,100000,543,"[71, 72, 76, 79]"
67,608,100000,100000,"[69, 76]"
68,668,100000,468,[73]
69,538,1076,100000,[80]
70,376,752,100000,[80]
71,331,100000,100000,[80]
72,431,862,100000,[80]
73,428,100000,300,[81]
74,444,100000,311,[84]
75,604,1208,423,[]
76,512,1024,100000,[82]
77,497,994,100000,"[83, 100]"
78,518,1036,363,[]
79,606,1212,424,[85]
80,470,940,329,"[86, 87, 88, 89]"
81,499,100000,349,"[90, 91, 92, 93, 94, 95, 96, 97]"
82,350,700,100000,[98]
83,600,1200,100000,[99]
84,616,100000,100000,[100]
85,578,100000,405,[]
86,440,880,100000,[]
87,475,100000,332,[]
88,569,100000,398,[]
89,367,100000,100000,[]
90,362,724,100000,[]
91,401,100000,100000,[]
92,573,100000,100000,[]
93,501,1002,100000,[]
94,331,100000,100000,[]
95,641,100000,100000,[]
96,675,100000,472,[]
97,557,1114,390,[]
98,621,100000,435,[]
99,476,100000,333,[]
100,617,100000,432,[]
