task,th,tr,tc,successor
1,540,1080,100000,"[4, 5, 6, 7, 8, 9]"
2,463,100000,100000,"[6, 7, 8, 9]"
3,367,734,257,"[6, 7, 8, 9]"
4,419,838,293,[10]
5,551,100000,100000,[11]
6,642,100000,100000,"[12, 13, 14, 15, 16, 17]"
7,495,990,100000,"[12, 13, 14, 15, 16, 17]"
8,532,1064,100000,"[12, 13, 14, 15, 16, 17]"
9,153,306,100000,"[12, 13, 14, 15, 16, 17]"
10,553,100000,100000,[18]
11,543,1086,380,[19]
12,549,100000,384,"[20, 21, 22, 23]"
13,483,100000,100000,"[21, 22, 23]"
14,471,100000,100000,"[21, 22, 23]"
15,559,1118,100000,"[21, 22, 23]"
16,502,100000,100000,"[21, 22, 23]"
17,520,100000,100000,"[21, 22, 23]"
18,462,100000,100000,[26]
19,598,100000,100000,[25]
20,627,100000,100000,[24]
21,335,100000,234,"[26, 27, 28]"
22,505,1010,100000,"[26, 27, 28]"
23,535,100000,100000,"[26, 27, 28]"
24,665,1330,465,[31]
25,173,346,121,[32]
26,362,100000,100000,"[29, 30, 34]"
27,445,890,100000,"[33, 34]"
28,504,100000,353,[34]
29,485,100000,100000,[35]
30,514,100000,360,[37]
31,686,100000,480,[36]
32,439,100000,100000,[39]
33,329,100000,100000,[38]
34,461,100000,323,"[39, 40, 41, 42]"
35,319,100000,223,[47]
36,496,100000,100000,[44]
37,522,1044,100000,[43]
38,695,1390,486,[45]
39,435,100000,100000,"[47, 48]"
40,562,100000,393,"[46, 47, 48]"
41,349,698,100000,"[47, 48]"
42,349,100000,100000,"[47, 48]"
43,358,100000,251,[49]
44,679,1358,100000,[52]
45,667,1334,100000,[50]
46,488,100000,100000,[51]
47,614,100000,430,"[52, 53]"
48,634,100000,444,"[52, 53]"
49,772,1544,540,[55]
50,425,100000,298,[56]
51,169,338,118,[57]
52,449,898,314,"[54, 57, 58, 59, 60, 61]"
53,606,1212,100000,"[57, 58, 59, 60, 61]"
54,631,100000,442,[62]
55,396,100000,100000,[63]
56,483,966,338,[64]
57,429,858,100000,"[65, 66, 67, 68, 73, 80]"
58,319,100000,223,"[65, 66, 68, 80]"
59,423,100000,296,"[65, 73, 80]"
60,412,100000,288,"[65, 66]"
61,559,100000,100000,[98]
62,328,656,100000,[73]
63,529,100000,100000,[70]
64,433,866,100000,[72]
65,553,1106,100000,"[69, 71, 75]"
66,437,100000,306,[74]
67,412,824,100000,"[79, 81]"
68,554,100000,388,"[74, 75, 85]"
69,335,100000,100000,[76]
70,515,100000,100000,[78]
71,485,100000,100000,[77]
72,483,966,338,[80]
73,444,100000,100000,"[79, 85, 87]"
74,491,982,100000,"[79, 81]"
75,675,100000,100000,"[79, 87]"
76,456,100000,319,[85]
77,375,750,262,[83]
78,567,100000,100000,[84]
79,410,100000,100000,"[82, 86, 92]"
80,761,100000,533,[100]
81,667,1334,100000,"[87, 95]"
82,538,100000,100000,[89]
83,419,100000,293,[90]
84,391,782,100000,[88]
85,411,100000,100000,[92]
86,515,1030,360,[91]
87,379,100000,100000,[92]
88,436,872,305,[93]
89,560,100000,392,[95]
90,401,100000,281,[95]
91,412,824,100000,[94]
92,320,100000,100000,"[96, 100]"
93,515,100000,100000,[97]
94,553,1106,100000,[98]
95,687,1374,100000,[100]
96,358,716,100000,"[98, 99]"
97,404,808,283,[]
98,493,100000,345,[]
99,514,1028,100000,[]
100,703,100000,492,[]
