task,th,tr,tc,successor
1,276,552,100000,[]
2,22,100000,15,[]
3,82,100000,100000,[]
4,107,100000,100000,[]
5,540,100000,100000,"[13, 14, 16, 17]"
6,382,100000,100000,[18]
7,642,100000,449,[]
8,339,678,100000,"[11, 12]"
9,148,296,100000,[]
10,278,100000,100000,"[15, 43]"
11,233,466,163,"[21, 23]"
12,140,100000,98,[22]
13,341,100000,239,"[24, 25]"
14,113,100000,100000,"[19, 20, 27, 29]"
15,399,798,100000,[]
16,62,100000,100000,[]
17,301,602,100000,[32]
18,74,148,100000,"[25, 26, 28, 45]"
19,541,100000,379,[96]
20,139,278,97,[31]
21,152,100000,100000,"[70, 99]"
22,226,452,100000,"[30, 36, 75]"
23,118,100000,100000,[]
24,175,100000,100000,[45]
25,55,100000,100000,"[31, 48, 55]"
26,168,100000,118,"[32, 35, 54]"
27,526,1052,100000,"[33, 34]"
28,164,328,115,[]
29,173,100000,121,[]
30,574,100000,402,[]
31,92,184,64,"[40, 44]"
32,233,100000,100000,[39]
33,278,100000,100000,"[37, 41, 43]"
34,234,100000,164,[]
35,339,678,237,[38]
36,86,100000,100000,[42]
37,107,100000,100000,[48]
38,172,344,100000,[70]
39,255,100000,178,"[49, 56]"
40,95,190,100000,"[46, 93]"
41,232,100000,100000,"[69, 94]"
42,501,100000,351,"[47, 60]"
43,204,408,143,"[45, 49]"
44,162,100000,100000,[]
45,120,240,84,[54]
46,181,100000,100000,[]
47,195,390,136,[85]
48,87,100000,100000,"[50, 51, 52, 53, 54]"
49,76,152,100000,[55]
50,102,100000,71,"[56, 57, 59, 90]"
51,35,70,100000,[]
52,203,100000,142,"[60, 65]"
53,47,94,100000,[61]
54,571,100000,100000,"[58, 62, 87]"
55,228,456,100000,"[63, 64]"
56,100,100000,70,"[69, 71]"
57,160,100000,100000,[76]
58,61,122,100000,[]
59,44,88,31,[]
60,114,228,100000,[]
61,178,100000,100000,[]
62,181,100000,100000,[66]
63,38,100000,27,[72]
64,255,100000,100000,"[68, 70]"
65,30,100000,21,"[67, 73]"
66,214,100000,150,"[79, 85]"
67,90,100000,63,"[77, 81, 83, 84]"
68,94,188,66,[]
69,242,100000,100000,"[75, 80]"
70,482,964,337,[]
71,381,100000,100000,[76]
72,123,246,86,"[74, 84]"
73,165,100000,100000,"[78, 82]"
74,219,438,100000,[86]
75,24,48,17,"[85, 92]"
76,281,562,100000,[]
77,42,100000,100000,[90]
78,170,100000,119,[]
79,630,100000,441,[88]
80,354,100000,100000,[87]
81,205,410,100000,"[91, 93]"
82,63,100000,44,[]
83,258,516,181,[]
84,80,100000,56,[89]
85,146,292,100000,[95]
86,141,100000,100000,"[99, 100]"
87,88,100000,62,[96]
88,176,100000,100000,[94]
89,68,100000,48,[]
90,27,100000,100000,[]
91,56,112,39,[97]
92,567,100000,397,[]
93,399,798,100000,[98]
94,132,264,100000,[]
95,105,210,100000,[]
96,261,100000,100000,[]
97,119,100000,100000,[]
98,495,990,100000,[]
99,127,100000,100000,[]
100,50,100,100000,[]
