task,th,tr,tc,successor
1,232,100000,162,"[5, 7, 9, 10]"
2,150,100000,100000,"[6, 9, 10]"
3,91,100000,100000,[23]
4,281,562,100000,"[6, 7, 8, 9, 10]"
5,44,88,100000,[11]
6,151,302,100000,"[12, 14, 15, 16, 17]"
7,299,598,100000,"[13, 15, 16, 17]"
8,503,100000,100000,"[15, 16]"
9,138,100000,100000,"[15, 16, 17]"
10,86,172,60,"[15, 16, 17]"
11,472,100000,100000,[18]
12,75,150,52,[19]
13,98,196,69,[20]
14,185,100000,100000,[22]
15,240,100000,168,"[21, 23, 24]"
16,357,714,250,"[23, 24]"
17,91,100000,100000,[25]
18,558,1116,391,[30]
19,83,100000,58,[31]
20,279,558,100000,[27]
21,431,862,100000,[29]
22,304,100000,100000,[30]
23,26,52,18,"[26, 30, 33]"
24,469,100000,328,"[28, 30]"
25,30,100000,21,"[30, 31, 32, 33]"
26,229,458,160,[34]
27,64,128,100000,[36]
28,520,100000,364,[35]
29,328,100000,100000,[37]
30,71,100000,50,"[36, 37, 38]"
31,224,100000,100000,"[36, 37, 38]"
32,261,100000,100000,"[36, 37, 38]"
33,219,100000,153,"[36, 37, 38]"
34,228,100000,160,[39]
35,258,516,100000,[40]
36,195,100000,136,"[41, 42, 43]"
37,190,380,100000,"[41, 42, 43]"
38,100,100000,100000,"[41, 42, 43]"
39,236,100000,100000,[45]
40,239,100000,167,[44]
41,310,100000,217,"[46, 47, 48]"
42,36,100000,100000,"[46, 47, 48]"
43,60,120,42,"[46, 47]"
44,295,100000,100000,[49]
45,493,986,345,[52]
46,215,100000,100000,"[50, 52, 74, 84]"
47,138,100000,97,"[51, 53, 54]"
48,95,100000,100000,"[54, 65]"
49,340,680,100000,[55]
50,399,100000,279,[56]
51,476,952,100000,[57]
52,207,100000,100000,"[58, 79]"
53,500,100000,100000,"[59, 60, 61]"
54,180,100000,100000,[91]
55,35,70,24,[62]
56,76,100000,100000,[64]
57,542,100000,100000,[65]
58,124,100000,100000,[63]
59,87,174,61,"[67, 74]"
60,155,100000,100000,"[66, 92]"
61,198,100000,100000,[68]
62,224,448,100000,[69]
63,493,986,345,[71]
64,231,100000,162,[72]
65,83,166,100000,"[70, 84]"
66,38,76,100000,"[73, 74]"
67,422,100000,295,"[78, 79, 84]"
68,46,100000,100000,"[73, 84]"
69,207,414,100000,[75]
70,182,364,127,[77]
71,152,304,100000,[78]
72,134,268,100000,[78]
73,351,100000,100000,"[76, 79]"
74,381,100000,100000,"[79, 86, 90, 96]"
75,282,100000,100000,[84]
76,369,100000,258,[80]
77,245,490,100000,[83]
78,419,838,100000,"[81, 82, 85, 86]"
79,53,106,37,[99]
80,93,100000,100000,[90]
81,476,100000,100000,[88]
82,93,186,100000,[89]
83,61,100000,100000,[87]
84,193,100000,135,"[90, 97]"
85,138,100000,100000,"[92, 99]"
86,471,942,100000,"[91, 93]"
87,150,100000,105,[95]
88,160,100000,100000,[94]
89,242,100000,169,[96]
90,141,100000,100000,[]
91,216,432,151,[97]
92,172,100000,100000,[]
93,516,1032,361,[]
94,539,100000,377,[98]
95,205,100000,100000,[99]
96,205,100000,144,[]
97,150,300,105,[100]
98,87,174,100000,[]
99,184,100000,100000,[]
100,136,272,95,[]
