task,th,tr,tc,successor
1,517,1034,100000,[5]
2,469,938,328,"[6, 7, 9, 17]"
3,605,100000,424,"[7, 8, 9]"
4,562,100000,393,"[10, 53, 59, 68]"
5,517,100000,362,[17]
6,404,808,283,[13]
7,502,100000,351,"[11, 12, 14, 16, 41, 59]"
8,716,100000,100000,"[15, 19]"
9,480,100000,336,"[18, 20]"
10,328,656,100000,"[21, 82]"
11,414,100000,100000,[22]
12,327,100000,100000,[23]
13,359,718,251,[29]
14,473,946,331,[25]
15,457,914,320,[27]
16,639,1278,447,[28]
17,620,100000,100000,"[31, 32]"
18,543,1086,100000,"[24, 59]"
19,334,100000,100000,"[26, 39]"
20,364,100000,100000,[33]
21,491,100000,100000,[30]
22,287,574,100000,[37]
23,287,100000,100000,[38]
24,209,100000,146,[34]
25,396,100000,277,[39]
26,626,100000,100000,[35]
27,489,100000,342,[36]
28,619,100000,433,[39]
29,395,100000,276,"[42, 43]"
30,264,100000,100000,"[41, 75]"
31,224,100000,157,[41]
32,443,886,100000,[]
33,669,1338,100000,"[40, 44]"
34,487,974,100000,[45]
35,310,620,217,[47]
36,529,100000,100000,[50]
37,675,100000,472,[48]
38,566,100000,100000,[49]
39,419,838,100000,[70]
40,525,100000,100000,"[46, 53]"
41,507,100000,100000,[52]
42,502,100000,351,[]
43,500,100000,350,"[50, 51]"
44,423,100000,296,"[61, 84]"
45,481,100000,337,[55]
46,512,100000,100000,[56]
47,444,888,100000,[54]
48,636,100000,100000,[57]
49,319,100000,223,[58]
50,341,100000,100000,"[59, 60, 89]"
51,465,100000,100000,"[61, 70]"
52,366,732,100000,[]
53,436,100000,305,"[67, 82, 85]"
54,479,100000,100000,[62]
55,301,100000,100000,[66]
56,609,100000,426,[66]
57,476,952,100000,[64]
58,338,676,100000,[65]
59,521,100000,100000,"[63, 67, 70]"
60,332,100000,100000,[]
61,479,100000,100000,"[68, 69]"
62,398,100000,100000,[71]
63,578,1156,100000,[73]
64,563,100000,100000,[74]
65,421,100000,100000,[75]
66,446,892,312,[72]
67,562,100000,393,[76]
68,443,886,100000,"[78, 98]"
69,301,602,100000,[]
70,477,100000,334,[77]
71,305,610,214,[82]
72,623,1246,100000,[79]
73,351,100000,100000,[83]
74,392,100000,100000,[80]
75,299,598,100000,[81]
76,544,100000,381,[]
77,604,1208,100000,"[84, 99]"
78,432,100000,302,"[85, 90]"
79,468,936,100000,[86]
80,446,100000,312,[87]
81,611,100000,428,[88]
82,633,1266,100000,[100]
83,519,100000,363,[]
84,315,100000,220,"[90, 93, 95]"
85,533,100000,100000,"[89, 91, 92, 94]"
86,506,1012,100000,[97]
87,480,960,100000,[96]
88,187,100000,100000,[97]
89,448,100000,100000,[]
90,451,902,100000,[]
91,608,1216,100000,[]
92,402,804,100000,[99]
93,750,100000,100000,"[98, 100]"
94,524,1048,100000,[]
95,552,1104,100000,[]
96,592,100000,414,[]
97,512,1024,358,[]
98,444,888,311,[]
99,583,1166,100000,[]
100,319,638,223,[]
