task,th,tr,tc,successor
1,227,100000,159,[10]
2,157,100000,110,[13]
3,470,100000,100000,"[9, 11, 12]"
4,191,382,100000,"[14, 15]"
5,201,402,100000,[18]
6,392,784,100000,[17]
7,535,100000,374,[16]
8,59,100000,100000,[]
9,551,100000,100000,[19]
10,568,1136,398,[21]
11,196,100000,100000,[20]
12,98,196,69,[22]
13,127,100000,100000,[24]
14,135,270,100000,[23]
15,125,100000,88,[26]
16,147,100000,100000,[28]
17,70,100000,100000,"[27, 85]"
18,265,100000,100000,[25]
19,31,62,22,[29]
20,169,100000,118,[30]
21,208,100000,146,[31]
22,195,100000,100000,[35]
23,318,100000,100000,[32]
24,88,100000,100000,[]
25,34,68,100000,"[37, 38, 40]"
26,64,128,100000,[34]
27,218,100000,100000,"[33, 36]"
28,153,100000,107,"[38, 39]"
29,112,100000,78,[41]
30,187,100000,100000,[44]
31,348,100000,244,[45]
32,317,100000,222,[46]
33,207,414,100000,[42]
34,358,716,251,"[43, 47, 53]"
35,80,160,56,[49]
36,185,100000,130,[]
37,505,1010,100000,[50]
38,312,624,218,[90]
39,153,100000,100000,[77]
40,528,100000,100000,[48]
41,397,794,278,[53]
42,502,1004,100000,[51]
43,305,100000,100000,[52]
44,455,100000,100000,[53]
45,547,100000,100000,[53]
46,323,100000,226,[53]
47,179,358,100000,"[54, 55]"
48,199,100000,100000,[56]
49,188,376,100000,[57]
50,446,892,100000,[]
51,405,100000,100000,[62]
52,241,482,100000,[58]
53,433,100000,100000,"[59, 61, 64]"
54,281,562,100000,"[60, 83]"
55,42,84,29,[]
56,428,100000,300,[]
57,59,118,41,"[63, 65]"
58,522,1044,365,[66]
59,124,100000,87,[68]
60,178,100000,100000,[69]
61,614,100000,430,[70]
62,241,100000,100000,[67]
63,61,122,100000,[]
64,443,100000,100000,"[71, 72]"
65,73,100000,51,[]
66,32,64,100000,[73]
67,77,100000,54,[74]
68,28,100000,100000,[76]
69,68,100000,48,[77]
70,505,100000,100000,[75]
71,425,100000,100000,"[79, 80]"
72,246,492,172,[78]
73,532,1064,100000,[81]
74,372,744,260,[84]
75,173,100000,121,[82]
76,164,100000,100000,[]
77,256,512,100000,[86]
78,97,194,100000,[85]
79,137,100000,96,[83]
80,246,100000,172,[]
81,510,100000,100000,[89]
82,513,100000,100000,[88]
83,55,110,38,"[87, 92]"
84,264,100000,185,[93]
85,149,298,100000,[90]
86,265,100000,186,[91]
87,33,100000,100000,[94]
88,150,300,100000,[95]
89,26,52,100000,[97]
90,138,100000,100000,[]
91,81,162,100000,[]
92,32,100000,22,"[96, 99, 100]"
93,60,100000,100000,[98]
94,249,498,100000,[]
95,317,100000,100000,[]
96,50,100000,100000,[]
97,425,100000,100000,[]
98,70,140,49,[]
99,91,182,64,[]
100,266,532,186,[]
