task,th,tr,tc,successor
1,687,1374,481,"[7, 9]"
2,500,100000,350,"[20, 38, 43]"
3,629,100000,440,"[8, 18, 19]"
4,427,100000,100000,"[7, 10]"
5,210,100000,100000,[11]
6,461,100000,323,"[20, 55, 56, 63]"
7,551,100000,100000,"[12, 15]"
8,576,100000,100000,"[13, 14, 15]"
9,518,100000,100000,[15]
10,578,100000,405,"[12, 20]"
11,579,100000,100000,[12]
12,330,100000,231,"[18, 19]"
13,418,100000,100000,[16]
14,535,100000,374,"[20, 24, 26, 36]"
15,328,100000,230,"[16, 17]"
16,494,988,100000,[21]
17,652,100000,456,"[21, 29, 36, 41]"
18,608,1216,100000,[66]
19,454,100000,318,"[21, 22, 23]"
20,328,100000,230,"[27, 49, 54]"
21,599,100000,100000,"[24, 59]"
22,429,858,100000,"[24, 25, 26]"
23,388,776,100000,"[25, 26]"
24,658,1316,100000,"[28, 33]"
25,498,996,349,"[27, 29, 30, 31, 32]"
26,425,100000,298,"[28, 59]"
27,652,100000,456,"[52, 68, 69, 71, 98]"
28,444,888,100000,"[35, 37]"
29,582,1164,100000,"[35, 53, 82]"
30,578,100000,100000,"[38, 46, 54]"
31,401,802,100000,[86]
32,344,100000,100000,"[34, 36, 61]"
33,489,978,342,[34]
34,548,100000,384,"[42, 46, 62]"
35,566,100000,396,"[43, 44]"
36,466,100000,326,"[39, 40, 57]"
37,558,100000,391,"[39, 45]"
38,528,100000,370,"[41, 42, 64]"
39,672,1344,470,[67]
40,506,1012,354,"[64, 68]"
41,473,946,100000,"[50, 61, 86]"
42,550,1100,385,"[53, 66]"
43,502,100000,351,"[48, 51, 54]"
44,455,910,100000,"[48, 49]"
45,608,1216,426,"[52, 64]"
46,381,762,100000,"[47, 63, 100]"
47,477,100000,100000,[]
48,521,100000,100000,"[55, 56]"
49,356,100000,100000,"[57, 95]"
50,267,100000,100000,"[59, 67]"
51,600,100000,100000,[]
52,501,100000,351,[58]
53,366,732,100000,"[67, 68, 69, 86]"
54,507,100000,100000,[]
55,556,100000,100000,"[64, 74]"
56,578,100000,405,"[60, 61, 94]"
57,498,996,100000,"[68, 71]"
58,406,812,284,"[61, 62]"
59,510,1020,357,"[62, 63, 68]"
60,321,100000,100000,"[67, 68]"
61,516,100000,361,[70]
62,504,100000,100000,[65]
63,484,968,100000,"[65, 69, 88, 95]"
64,492,984,344,"[66, 69, 91]"
65,492,100000,344,"[74, 75]"
66,328,656,100000,"[76, 100]"
67,600,100000,100000,"[71, 73]"
68,580,100000,100000,[89]
69,658,100000,100000,[89]
70,409,100000,100000,"[72, 73]"
71,403,806,282,[79]
72,422,100000,295,[]
73,445,890,100000,"[80, 83, 96]"
74,555,100000,100000,[96]
75,591,100000,100000,"[82, 94, 96]"
76,305,100000,100000,"[77, 78, 81, 85]"
77,442,884,309,[86]
78,409,100000,100000,[87]
79,513,1026,100000,"[87, 89, 97]"
80,370,100000,100000,[91]
81,384,100000,269,"[84, 88, 90]"
82,493,986,100000,[]
83,612,1224,428,"[85, 87]"
84,701,100000,100000,[95]
85,537,1074,100000,[93]
86,261,100000,100000,[]
87,554,100000,100000,[93]
88,588,1176,100000,[94]
89,574,1148,402,[96]
90,551,100000,100000,"[96, 97, 98]"
91,494,988,100000,"[92, 97, 99, 100]"
92,590,100000,100000,[]
93,519,1038,100000,[]
94,494,988,346,[]
95,580,100000,406,[]
96,663,1326,100000,[]
97,318,636,100000,[]
98,599,100000,100000,[]
99,577,1154,100000,[]
100,412,100000,100000,[]
