task,th,tr,tc,successor
1,61,100000,100000,"[10, 38]"
2,254,100000,178,"[5, 6, 7, 12]"
3,132,100000,100000,"[5, 7, 8]"
4,257,514,180,"[5, 9, 11]"
5,128,100000,90,[15]
6,222,444,155,"[13, 14, 32]"
7,72,144,50,[17]
8,156,100000,100000,"[27, 57, 73]"
9,43,100000,30,"[13, 16]"
10,347,694,100000,"[13, 14, 28]"
11,55,100000,100000,"[13, 14]"
12,69,100000,100000,[16]
13,83,166,100000,"[20, 37, 44]"
14,329,100000,100000,[18]
15,121,100000,85,"[22, 23]"
16,79,100000,55,"[18, 21, 24]"
17,161,100000,100000,"[19, 34]"
18,157,314,100000,"[25, 27, 30, 40]"
19,63,100000,44,"[25, 33, 40]"
20,97,100000,68,"[54, 55, 56, 57, 58]"
21,198,100000,100000,"[25, 26]"
22,32,64,100000,"[25, 29, 30, 46, 52]"
23,171,342,120,"[25, 26, 27, 28, 29, 30]"
24,161,100000,100000,"[25, 40, 41]"
25,236,100000,165,"[31, 36, 45, 49]"
26,23,46,16,"[32, 34]"
27,172,344,100000,[61]
28,204,408,100000,[33]
29,236,472,100000,"[35, 70, 75]"
30,101,100000,71,"[31, 33, 61]"
31,102,100000,100000,"[82, 92]"
32,54,108,38,"[38, 40]"
33,218,100000,100000,"[39, 41]"
34,232,464,100000,"[72, 77]"
35,101,202,100000,"[60, 81]"
36,195,100000,136,"[37, 42]"
37,40,80,100000,[82]
38,125,100000,100000,"[65, 73, 83]"
39,106,212,74,"[43, 45, 58, 70, 72]"
40,191,100000,134,"[43, 44, 46, 49]"
41,185,370,100000,"[47, 63, 64]"
42,24,100000,17,[48]
43,288,100000,202,[54]
44,74,148,100000,"[52, 62, 65]"
45,79,100000,55,[]
46,65,100000,100000,[53]
47,38,100000,27,"[54, 88, 95]"
48,106,212,100000,[50]
49,40,100000,28,[51]
50,199,100000,139,"[57, 88]"
51,93,100000,100000,"[54, 55, 56]"
52,171,100000,120,[]
53,89,178,62,[58]
54,142,284,100000,"[87, 96]"
55,143,286,100000,[60]
56,77,154,100000,"[59, 65]"
57,419,838,100000,[61]
58,238,100000,167,"[60, 65]"
59,76,100000,100000,"[66, 68, 75]"
60,247,100000,100000,"[62, 64]"
61,242,484,100000,"[63, 65, 67, 77]"
62,94,188,100000,"[69, 73, 74]"
63,47,100000,33,"[74, 79, 93]"
64,117,100000,100000,[]
65,109,100000,100000,"[71, 76]"
66,100,100000,70,"[69, 72]"
67,201,100000,100000,[72]
68,128,100000,100000,"[70, 76, 77, 78]"
69,115,100000,100000,[78]
70,274,548,100000,"[79, 97]"
71,176,352,100000,"[75, 84, 90]"
72,208,100000,146,[86]
73,68,136,48,"[76, 77, 91]"
74,101,100000,100000,[80]
75,226,100000,100000,"[81, 89]"
76,108,100000,100000,[85]
77,169,338,100000,"[82, 87]"
78,20,40,100000,"[83, 88]"
79,90,100000,100000,"[86, 87, 100]"
80,141,100000,100000,[84]
81,173,100000,121,[96]
82,179,100000,125,"[93, 95]"
83,21,100000,100000,[]
84,159,318,100000,[94]
85,190,100000,100000,"[90, 92, 95]"
86,41,100000,29,[91]
87,51,100000,36,[]
88,168,336,118,[]
89,157,100000,110,[]
90,237,474,100000,[97]
91,148,100000,100000,"[98, 99]"
92,83,100000,100000,[]
93,45,100000,100000,[]
94,170,340,100000,[100]
95,93,186,100000,"[96, 98]"
96,230,460,100000,[]
97,141,282,99,[]
98,26,100000,18,[]
99,34,100000,100000,[]
100,154,308,108,[]
