task,th,tr,tc,successor
1,194,388,100000,"[11, 12]"
2,229,100000,100000,"[5, 6, 7, 8]"
3,157,100000,100000,"[5, 6, 7, 8]"
4,190,100000,100000,"[5, 6, 7, 8]"
5,117,100000,100000,"[9, 10, 11, 12]"
6,91,182,64,"[9, 10, 11, 12]"
7,175,350,122,"[9, 10, 11, 12]"
8,25,100000,100000,"[9, 10, 11, 12]"
9,125,250,100000,"[13, 14, 15]"
10,284,100000,100000,"[13, 14, 15]"
11,218,436,153,"[13, 14, 15]"
12,81,100000,100000,"[13, 14, 15]"
13,32,64,22,"[16, 17, 18, 19]"
14,185,370,100000,"[16, 17, 18, 19]"
15,97,194,100000,"[16, 17, 18, 19]"
16,166,100000,116,"[20, 21, 22]"
17,268,100000,188,"[20, 21, 22]"
18,80,100000,56,"[20, 21, 22]"
19,176,100000,100000,"[20, 21, 22]"
20,229,458,100000,"[23, 24, 25, 26]"
21,187,100000,131,"[23, 24, 25, 26]"
22,140,280,98,"[23, 24, 25, 26]"
23,207,100000,145,"[27, 28, 29, 30, 31, 32]"
24,32,100000,22,"[27, 28, 29, 30, 31, 32]"
25,103,100000,100000,"[27, 28, 29, 30, 31, 32]"
26,82,100000,100000,"[27, 28, 29, 30, 31, 32]"
27,256,100000,100000,"[33, 34, 35, 36]"
28,88,176,62,"[33, 34, 35, 36]"
29,22,100000,100000,"[33, 34, 35, 36]"
30,224,100000,100000,"[33, 34, 35, 36]"
31,92,100000,100000,"[33, 34, 35, 36]"
32,173,346,121,"[33, 34, 35, 36]"
33,184,100000,129,"[37, 38, 39]"
34,116,232,81,"[37, 38, 39]"
35,168,336,100000,"[37, 38, 39]"
36,75,100000,100000,"[37, 38, 39]"
37,68,136,100000,"[40, 41, 42]"
38,21,42,15,"[40, 41, 42]"
39,149,298,100000,"[40, 41, 42]"
40,191,100000,100000,"[43, 44]"
41,126,100000,100000,"[43, 44]"
42,109,218,76,"[43, 44]"
43,267,100000,100000,"[45, 46, 47]"
44,105,210,74,"[45, 46, 47]"
45,346,692,242,[48]
46,234,100000,100000,[48]
47,48,100000,34,[48]
48,176,100000,123,"[49, 50, 51, 52]"
49,154,308,100000,"[53, 54, 55]"
50,53,100000,100000,"[53, 54, 55]"
51,106,100000,100000,"[53, 54]"
52,145,100000,102,"[53, 54, 55]"
53,113,100000,100000,"[61, 72]"
54,61,122,100000,"[56, 58]"
55,174,348,100000,"[56, 57, 58, 59]"
56,262,100000,100000,"[61, 62]"
57,245,100000,100000,[]
58,135,100000,94,"[69, 72]"
59,146,292,100000,"[60, 61, 62]"
60,143,100000,100,"[63, 65]"
61,264,528,185,"[84, 92]"
62,213,100000,100000,"[63, 64, 65]"
63,252,504,100000,"[66, 80]"
64,276,552,100000,[73]
65,204,100000,143,"[66, 67, 68]"
66,87,174,100000,"[70, 75]"
67,143,100000,100000,[71]
68,108,216,100000,[69]
69,51,102,100000,[73]
70,115,100000,80,"[72, 78, 85]"
71,179,100000,125,"[72, 74]"
72,48,96,100000,[95]
73,86,172,100000,"[74, 75, 76, 77]"
74,129,100000,90,"[80, 93]"
75,152,100000,106,"[78, 79, 82, 85]"
76,216,100000,151,"[78, 80, 81, 88]"
77,151,302,100000,[79]
78,225,100000,158,[]
79,235,470,164,"[83, 86]"
80,56,100000,100000,"[82, 85, 86]"
81,72,100000,100000,"[84, 90]"
82,20,100000,14,[87]
83,274,100000,100000,[88]
84,190,100000,100000,[89]
85,344,100000,241,"[87, 94]"
86,134,100000,100000,"[89, 97]"
87,140,100000,98,[92]
88,270,100000,189,"[90, 91, 93, 94]"
89,111,100000,78,[]
90,137,100000,100000,[99]
91,191,382,134,"[99, 100]"
92,250,100000,175,[96]
93,36,72,100000,[95]
94,213,100000,100000,[96]
95,30,60,100000,[100]
96,54,108,100000,"[97, 98, 99]"
97,121,242,100000,[]
98,87,100000,100000,[]
99,69,138,100000,[]
100,85,100000,100000,[]
