task,th,tr,tc,successor
1,192,384,100000,[9]
2,76,152,53,[10]
3,34,100000,100000,[11]
4,177,100000,100000,[40]
5,238,476,167,[12]
6,155,310,100000,[18]
7,185,370,100000,"[13, 14]"
8,262,524,183,[]
9,64,128,45,[17]
10,143,286,100000,[18]
11,154,308,108,"[15, 16, 19, 21, 41, 48]"
12,252,100000,100000,"[39, 47]"
13,63,100000,100000,"[20, 21, 22]"
14,51,102,100000,[]
15,88,100000,100000,[24]
16,73,100000,51,"[23, 30, 36]"
17,71,100000,100000,[38]
18,304,608,213,[25]
19,99,198,69,[]
20,157,100000,100000,[80]
21,229,100000,160,"[26, 71]"
22,229,458,100000,[]
23,140,100000,98,[27]
24,183,366,100000,[28]
25,81,162,100000,"[29, 30, 31]"
26,83,100000,100000,[39]
27,143,100000,100000,[34]
28,42,100000,100000,[33]
29,116,100000,81,"[32, 41]"
30,98,196,100000,"[40, 79]"
31,188,100000,100000,"[35, 36, 37, 38, 39]"
32,57,100000,100000,[42]
33,238,476,167,[45]
34,36,100000,25,[46]
35,34,68,24,"[43, 49]"
36,312,100000,218,"[44, 46]"
37,193,100000,135,[48]
38,197,100000,138,[47]
39,307,100000,100000,[60]
40,168,100000,100000,[]
41,85,170,100000,[47]
42,293,100000,100000,[50]
43,59,100000,100000,[52]
44,130,260,100000,[53]
45,41,82,100000,[55]
46,93,100000,65,"[51, 54, 57, 58, 100]"
47,282,100000,100000,[56]
48,108,100000,76,[]
49,61,100000,43,"[58, 59, 60]"
50,80,160,100000,[62]
51,155,100000,108,[63]
52,154,100000,100000,[64]
53,253,100000,100000,[65]
54,80,160,100000,[66]
55,56,112,100000,[69]
56,21,100000,100000,[67]
57,153,306,100000,[68]
58,79,100000,55,"[61, 77]"
59,196,100000,100000,"[70, 71]"
60,133,100000,93,[]
61,307,100000,215,[72]
62,25,50,100000,[73]
63,180,360,126,[74]
64,109,100000,100000,[78]
65,119,100000,83,[79]
66,114,100000,100000,[75]
67,26,52,100000,[80]
68,207,100000,100000,[82]
69,121,100000,100000,[]
70,33,100000,100000,[76]
71,82,100000,57,"[77, 81]"
72,91,100000,100000,[83]
73,114,228,80,[90]
74,193,100000,100000,[87]
75,247,494,100000,[88]
76,255,100000,100000,"[84, 86]"
77,246,492,100000,[85]
78,99,198,69,[]
79,135,270,94,[]
80,188,100000,132,[91]
81,124,248,100000,[89]
82,41,100000,100000,[]
83,66,100000,100000,[97]
84,219,100000,100000,[92]
85,69,138,48,[93]
86,114,100000,80,[94]
87,273,100000,100000,[95]
88,68,100000,48,[98]
89,65,100000,100000,[96]
90,37,74,26,[100]
91,189,100000,100000,[99]
92,88,100000,100000,[]
93,57,100000,100000,[]
94,189,378,100000,[]
95,76,152,53,[]
96,117,234,82,[]
97,34,100000,24,[]
98,32,100000,22,[]
99,237,474,166,[]
100,146,100000,100000,[]
