task,th,tr,tc,successor
1,617,100000,432,"[5, 6, 7]"
2,650,100000,100000,"[5, 6, 7]"
3,515,100000,360,"[5, 6, 7]"
4,415,100000,100000,"[5, 6, 7]"
5,541,100000,100000,"[8, 9, 10]"
6,593,100000,100000,"[8, 9, 10]"
7,478,100000,335,"[8, 9, 10]"
8,408,816,286,"[11, 12, 13]"
9,308,616,100000,"[11, 12, 13]"
10,604,1208,100000,"[11, 12, 13]"
11,570,100000,100000,"[14, 15, 16, 17]"
12,473,100000,331,"[14, 15, 16, 17]"
13,340,680,100000,"[14, 15, 16, 17]"
14,548,100000,384,"[18, 21]"
15,476,952,100000,"[18, 19, 20, 21, 22]"
16,663,1326,100000,"[18, 19, 20, 21, 22]"
17,439,100000,100000,"[18, 19, 20, 21, 22]"
18,476,952,100000,"[23, 24, 25, 26]"
19,532,1064,100000,"[23, 24, 25, 26]"
20,608,100000,426,"[23, 24, 25, 26]"
21,745,100000,100000,"[23, 24, 25, 26]"
22,536,1072,100000,"[23, 24, 25, 26]"
23,437,100000,100000,"[27, 28, 29]"
24,436,872,305,"[27, 28, 29]"
25,653,1306,457,"[27, 28, 29]"
26,564,100000,395,"[27, 28]"
27,503,100000,100000,"[30, 31]"
28,450,900,100000,"[31, 43]"
29,339,100000,100000,"[30, 31]"
30,470,940,329,"[32, 33]"
31,573,100000,100000,"[44, 46]"
32,703,1406,100000,"[34, 35, 36]"
33,86,172,100000,"[34, 35, 36]"
34,507,1014,355,"[37, 39, 40, 41]"
35,355,710,100000,"[37, 38, 39]"
36,432,100000,302,"[37, 39]"
37,612,1224,428,"[51, 56, 57, 58]"
38,460,920,100000,"[42, 43, 44]"
39,625,100000,100000,"[42, 43, 52]"
40,598,100000,100000,"[42, 43, 44]"
41,477,100000,334,"[42, 43, 44]"
42,458,916,100000,"[45, 46]"
43,404,100000,100000,"[45, 46]"
44,490,100000,100000,[47]
45,750,1500,525,"[75, 80]"
46,526,1052,100000,"[48, 49, 53]"
47,651,100000,456,"[48, 50, 51]"
48,510,100000,357,[77]
49,526,100000,100000,"[54, 56, 57, 58]"
50,620,100000,100000,"[52, 53, 54]"
51,438,876,100000,"[53, 54]"
52,560,100000,100000,"[56, 57, 58]"
53,413,826,289,[55]
54,678,1356,475,[55]
55,441,882,309,"[59, 60, 61]"
56,553,100000,100000,"[59, 60]"
57,543,1086,100000,"[59, 61]"
58,651,1302,456,"[59, 61]"
59,586,1172,100000,"[62, 63, 64, 65]"
60,473,946,100000,"[62, 64]"
61,563,1126,394,[62]
62,431,100000,100000,"[66, 75]"
63,686,100000,480,"[66, 68]"
64,313,100000,219,"[66, 67, 74, 75]"
65,563,100000,100000,"[67, 68, 69]"
66,446,100000,312,"[71, 78]"
67,557,100000,100000,[89]
68,381,100000,100000,[77]
69,447,100000,100000,"[70, 71, 72]"
70,537,100000,376,[74]
71,651,1302,100000,[76]
72,546,100000,382,"[73, 75]"
73,442,100000,100000,"[77, 78]"
74,547,100000,100000,[77]
75,533,100000,373,"[79, 93]"
76,557,1114,390,"[79, 80]"
77,520,100000,364,"[82, 84]"
78,419,100000,293,[83]
79,445,100000,100000,[92]
80,608,100000,100000,"[81, 84, 85]"
81,462,924,100000,"[87, 91, 92]"
82,371,100000,260,[85]
83,747,100000,523,[85]
84,295,100000,100000,"[91, 100]"
85,615,1230,430,"[86, 87, 88]"
86,430,100000,100000,[90]
87,358,716,100000,[97]
88,506,100000,354,"[89, 98]"
89,709,100000,496,"[92, 93, 94]"
90,616,1232,431,"[91, 94, 95]"
91,551,100000,100000,[99]
92,596,1192,100000,"[96, 97]"
93,434,868,100000,"[97, 100]"
94,526,100000,100000,[]
95,477,100000,100000,[98]
96,411,100000,100000,[]
97,496,100000,347,[]
98,401,100000,100000,[]
99,511,1022,100000,[]
100,456,100000,319,[]
