task,th,tr,tc,successor
1,24,100000,100000,[7]
2,173,346,100000,"[6, 15]"
3,411,100000,288,"[8, 10, 11, 12]"
4,113,226,79,"[9, 13, 14]"
5,492,984,344,"[12, 15]"
6,348,100000,100000,[16]
7,68,100000,100000,[20]
8,174,348,122,[18]
9,307,100000,215,[19]
10,56,100000,100000,"[17, 31, 32]"
11,288,100000,100000,[20]
12,157,100000,110,[20]
13,74,148,52,[20]
14,192,100000,134,"[32, 39]"
15,89,100000,62,[20]
16,49,98,100000,[21]
17,158,316,100000,[22]
18,530,1060,100000,[24]
19,127,100000,100000,[23]
20,206,100000,100000,"[25, 26]"
21,262,100000,100000,[28]
22,25,50,100000,[30]
23,57,114,100000,[27]
24,187,374,100000,[29]
25,20,100000,14,"[29, 30, 31, 32]"
26,220,100000,100000,"[29, 30, 31, 32]"
27,332,664,232,[35]
28,66,100000,46,[36]
29,148,296,104,"[33, 37]"
30,283,566,198,"[37, 38, 39]"
31,193,100000,135,"[34, 37, 38, 39]"
32,42,100000,29,"[37, 38]"
33,472,100000,330,[40]
34,204,408,100000,[41]
35,78,100000,100000,[43]
36,37,74,100000,[42]
37,34,100000,100000,[44]
38,32,100000,22,"[43, 47]"
39,99,100000,100000,"[43, 44]"
40,362,100000,100000,[45]
41,89,100000,100000,[47]
42,145,290,102,[46]
43,85,100000,59,"[48, 50, 51, 59]"
44,55,110,38,"[47, 48, 49, 50, 51]"
45,308,100000,100000,[52]
46,217,434,100000,[53]
47,202,100000,100000,"[55, 56, 57, 59]"
48,492,100000,100000,"[54, 55, 57, 86, 91]"
49,26,100000,18,"[56, 61, 64, 85]"
50,308,100000,100000,"[55, 56, 64]"
51,527,100000,100000,"[56, 57, 71, 86]"
52,490,100000,343,[59]
53,110,100000,77,[59]
54,107,100000,75,[58]
55,216,100000,151,[61]
56,21,100000,15,"[60, 91]"
57,57,114,100000,"[61, 85]"
58,123,100000,86,[63]
59,49,100000,100000,"[64, 77, 79]"
60,294,100000,100000,"[62, 65]"
61,239,100000,100000,"[66, 98]"
62,373,746,261,[67]
63,72,144,50,[69]
64,31,100000,22,"[68, 70, 71, 80]"
65,35,70,100000,[72]
66,479,958,100000,[73]
67,325,650,227,[77]
68,333,100000,100000,[75]
69,152,304,100000,[76]
70,274,100000,192,"[74, 78, 81]"
71,167,334,100000,[96]
72,181,362,100000,"[78, 93]"
73,423,846,100000,"[78, 79, 80, 81]"
74,42,100000,29,[82]
75,105,100000,100000,[86]
76,401,100000,100000,[85]
77,137,100000,100000,"[83, 99]"
78,67,134,100000,[84]
79,187,100000,100000,[]
80,234,100000,100000,[96]
81,114,100000,80,[92]
82,208,100000,100000,[91]
83,250,500,175,[87]
84,61,122,100000,[88]
85,200,100000,100000,"[89, 90, 97]"
86,24,48,17,"[92, 93]"
87,307,100000,100000,[96]
88,408,100000,100000,[96]
89,168,100000,100000,[94]
90,44,88,100000,[95]
91,31,100000,100000,[]
92,102,100000,100000,[96]
93,506,1012,100000,[97]
94,120,240,84,[98]
95,187,374,100000,[99]
96,94,188,100000,[]
97,36,100000,25,[100]
98,320,640,100000,[]
99,32,64,22,[]
100,287,100000,100000,[]
