task,th,tr,tc,successor
1,467,100000,327,[6]
2,497,994,100000,"[5, 6, 7, 10]"
3,506,100000,100000,[9]
4,628,100000,440,"[5, 6, 8]"
5,600,1200,420,"[13, 18, 26]"
6,447,100000,313,[11]
7,480,100000,100000,[]
8,577,1154,100000,[]
9,227,100000,100000,"[11, 19]"
10,442,884,309,"[11, 12, 14, 15]"
11,621,100000,100000,"[17, 33]"
12,565,1130,100000,"[16, 18, 29, 45]"
13,684,1368,100000,"[16, 20]"
14,574,100000,100000,"[19, 21, 22]"
15,214,100000,150,"[52, 63]"
16,536,100000,100000,"[51, 84]"
17,456,100000,100000,"[24, 26]"
18,481,962,100000,"[34, 50, 72]"
19,459,100000,321,"[23, 25]"
20,549,1098,100000,"[23, 24]"
21,258,100000,181,[26]
22,399,100000,100000,"[23, 24]"
23,721,100000,505,"[27, 28, 29, 33, 37]"
24,432,864,100000,"[42, 74]"
25,551,1102,386,"[28, 29, 30]"
26,363,100000,100000,"[27, 31, 32]"
27,459,100000,100000,"[34, 35, 36, 41]"
28,499,998,100000,"[62, 68]"
29,471,100000,330,"[36, 40]"
30,385,770,100000,"[34, 39, 52]"
31,846,100000,592,"[34, 37]"
32,407,100000,285,"[38, 45]"
33,683,100000,100000,"[40, 52]"
34,544,100000,100000,"[42, 48]"
35,682,100000,477,"[54, 55]"
36,378,756,100000,"[43, 47, 51]"
37,452,904,100000,"[42, 50, 72]"
38,338,676,100000,"[44, 57]"
39,662,100000,100000,"[54, 69]"
40,731,1462,512,"[46, 84]"
41,585,1170,410,[45]
42,476,100000,100000,[]
43,458,100000,321,[]
44,569,100000,100000,"[56, 75]"
45,340,680,238,[50]
46,577,100000,100000,"[49, 78]"
47,624,100000,100000,"[52, 53]"
48,186,372,100000,"[49, 51]"
49,788,1576,552,"[58, 59]"
50,662,1324,100000,"[54, 55, 57]"
51,548,100000,100000,"[57, 83, 96]"
52,490,100000,343,"[56, 58]"
53,340,100000,238,"[61, 69, 77]"
54,596,100000,417,"[63, 71]"
55,495,990,100000,"[60, 61]"
56,663,100000,464,"[59, 62, 65]"
57,352,100000,246,"[61, 78]"
58,508,100000,100000,[75]
59,424,100000,100000,"[64, 66, 77]"
60,421,100000,100000,"[76, 92]"
61,826,1652,100000,[]
62,512,100000,100000,"[67, 74]"
63,549,1098,384,"[65, 68]"
64,263,100000,184,[69]
65,588,1176,100000,"[73, 74, 80]"
66,476,952,100000,[80]
67,182,100000,127,"[71, 72]"
68,557,1114,100000,"[70, 75]"
69,387,100000,100000,[]
70,471,100000,100000,[77]
71,735,100000,514,[80]
72,371,742,100000,[76]
73,517,1034,362,"[77, 79, 85]"
74,417,834,100000,"[78, 81]"
75,300,100000,210,[79]
76,564,100000,100000,[84]
77,446,892,100000,[86]
78,492,100000,100000,[]
79,597,1194,100000,"[82, 83, 86]"
80,630,100000,441,[85]
81,491,982,100000,[86]
82,324,648,227,[]
83,665,100000,100000,"[89, 90]"
84,632,100000,100000,"[87, 90]"
85,503,1006,352,[99]
86,451,100000,100000,"[87, 88]"
87,533,100000,100000,"[91, 93, 94, 95, 96]"
88,280,100000,100000,[97]
89,492,984,344,"[92, 94]"
90,870,100000,100000,"[98, 99, 100]"
91,501,100000,100000,[]
92,394,100000,276,[]
93,621,1242,100000,[]
94,669,1338,100000,[]
95,660,100000,100000,[]
96,620,1240,434,[]
97,368,100000,258,[]
98,725,1450,507,[]
99,532,100000,372,[]
100,369,100000,258,[]
