task,th,tr,tc,successor
1,88,176,100000,[7]
2,31,100000,100000,[8]
3,203,406,142,[39]
4,39,100000,100000,"[9, 10, 14]"
5,25,100000,100000,"[9, 10]"
6,196,100000,137,[31]
7,112,100000,100000,[11]
8,166,100000,100000,[14]
9,58,116,41,"[12, 15]"
10,125,100000,100000,"[13, 15, 16, 17]"
11,100,200,100000,[22]
12,189,378,100000,[19]
13,27,100000,19,"[18, 20, 23, 24]"
14,135,100000,100000,[31]
15,172,100000,120,"[21, 22, 30]"
16,193,100000,135,[24]
17,93,186,100000,"[22, 23]"
18,84,100000,100000,[25]
19,98,100000,69,[30]
20,30,100000,21,[27]
21,198,396,100000,[29]
22,206,412,100000,[33]
23,101,100000,100000,"[26, 30, 32]"
24,256,512,100000,"[28, 31, 33]"
25,135,100000,100000,[39]
26,157,100000,100000,[34]
27,75,100000,52,[35]
28,121,100000,85,[36]
29,185,100000,100000,[38]
30,71,142,100000,"[37, 39]"
31,154,308,108,[39]
32,181,100000,127,"[62, 65, 66, 67]"
33,84,168,59,[39]
34,294,100000,100000,[40]
35,199,398,100000,[41]
36,88,176,62,[42]
37,104,208,100000,[43]
38,75,100000,52,[44]
39,106,212,100000,"[44, 45]"
40,183,366,100000,[47]
41,173,100000,100000,[48]
42,140,280,98,[49]
43,144,100000,100000,[48]
44,172,100000,100000,"[46, 48, 49]"
45,53,100000,37,"[48, 50]"
46,309,100000,100000,[51]
47,92,184,100000,[52]
48,65,100000,100000,"[53, 54, 65]"
49,188,376,100000,"[54, 55]"
50,128,256,100000,"[54, 55]"
51,22,100000,15,[56]
52,48,100000,34,[57]
53,70,100000,100000,[58]
54,148,100000,104,"[60, 61, 62, 70, 72]"
55,344,688,241,"[59, 60, 61, 63, 65]"
56,123,100000,100000,[65]
57,305,610,100000,[65]
58,68,100000,48,[64]
59,210,420,147,[80]
60,151,100000,100000,"[71, 81]"
61,42,100000,29,"[71, 91, 93]"
62,291,100000,204,[]
63,32,100000,100000,"[66, 67, 70]"
64,151,302,106,[69]
65,208,416,146,"[70, 71]"
66,181,362,100000,"[68, 72, 80, 97]"
67,260,100000,100000,[71]
68,29,58,20,[74]
69,203,406,100000,[73]
70,63,126,44,"[75, 76]"
71,39,100000,100000,[80]
72,45,100000,31,"[93, 100]"
73,211,100000,100000,[77]
74,156,100000,109,[79]
75,200,400,140,"[78, 80, 81]"
76,53,100000,100000,[86]
77,193,100000,100000,[82]
78,200,400,100000,[83]
79,221,442,100000,"[84, 86, 92]"
80,162,100000,100000,[85]
81,268,100000,100000,"[85, 86]"
82,187,100000,131,[87]
83,54,108,38,[89]
84,216,100000,151,[90]
85,97,100000,68,"[88, 92]"
86,62,124,43,"[91, 93]"
87,36,100000,100000,[94]
88,203,406,100000,[95]
89,119,100000,100000,[97]
90,224,100000,100000,[96]
91,95,190,100000,[100]
92,97,100000,68,[]
93,166,100000,100000,"[98, 99]"
94,176,352,123,[]
95,191,100000,100000,[]
96,134,100000,100000,[]
97,130,260,100000,[]
98,151,302,100000,[]
99,56,100000,39,[]
100,28,100000,100000,[]
