task,th,tr,tc,successor
1,157,100000,110,"[8, 9, 11, 13, 61, 66, 81]"
2,291,100000,204,[10]
3,54,108,38,"[29, 51]"
4,166,332,116,"[21, 29, 31, 72]"
5,147,100000,100000,[]
6,77,100000,54,[14]
7,50,100000,100000,[12]
8,52,100000,36,[15]
9,85,170,100000,[17]
10,33,100000,100000,[18]
11,136,100000,100000,"[16, 19, 21, 65]"
12,101,100000,100000,"[20, 21, 22, 23]"
13,207,100000,145,[43]
14,63,100000,44,"[23, 29, 60]"
15,78,100000,100000,[30]
16,209,100000,100000,[24]
17,130,100000,100000,[25]
18,240,100000,168,[26]
19,253,100000,100000,[28]
20,140,280,100000,"[27, 29]"
21,98,100000,69,[]
22,54,108,100000,[]
23,79,100000,100000,"[31, 32]"
24,203,100000,100000,[34]
25,325,100000,100000,[37]
26,84,100000,100000,[38]
27,116,232,100000,[39]
28,143,286,100,[40]
29,65,100000,100000,"[33, 35, 36, 41]"
30,200,400,140,"[42, 43]"
31,32,64,22,[]
32,112,100000,100000,[]
33,54,100000,100000,[44]
34,80,100000,100000,[45]
35,84,168,59,[46]
36,236,100000,165,[47]
37,153,100000,100000,[48]
38,47,100000,100000,[50]
39,106,100000,100000,[49]
40,86,100000,60,[50]
41,71,142,50,"[52, 53, 54]"
42,238,476,100000,[]
43,139,100000,100000,[51]
44,23,46,16,[55]
45,155,100000,100000,[56]
46,104,208,73,[58]
47,169,338,100000,[58]
48,227,454,159,[59]
49,196,100000,100000,[57]
50,83,166,58,[60]
51,228,100000,160,"[62, 68, 73]"
52,43,100000,100000,[61]
53,194,100000,136,[]
54,176,100000,123,[]
55,147,294,103,[65]
56,83,166,58,[63]
57,203,406,100000,[64]
58,80,100000,100000,"[66, 68]"
59,130,260,100000,[82]
60,42,100000,29,[67]
61,263,526,100000,[]
62,52,104,100000,[]
63,306,612,214,[71]
64,78,156,100000,[70]
65,117,234,100000,[73]
66,212,100000,100000,[69]
67,316,632,100000,"[72, 75, 76]"
68,89,100000,62,"[74, 96]"
69,102,204,71,[77]
70,195,100000,100000,[81]
71,273,100000,191,[83]
72,193,100000,100000,[78]
73,47,100000,33,"[79, 80]"
74,150,100000,100000,[]
75,43,86,100000,[90]
76,60,120,42,[82]
77,329,658,230,[84]
78,91,182,64,[86]
79,267,100000,100000,[87]
80,200,100000,100000,"[85, 88, 89, 90]"
81,184,100000,129,[]
82,74,100000,100000,[91]
83,296,592,100000,[]
84,76,152,100000,[92]
85,200,100000,140,[93]
86,124,100000,100000,[94]
87,37,100000,26,[95]
88,114,100000,100000,[97]
89,90,180,100000,[100]
90,233,466,100000,"[96, 99]"
91,213,426,100000,"[96, 98]"
92,127,254,100000,[]
93,76,152,100000,[]
94,112,100000,100000,[]
95,139,100000,97,[]
96,194,100000,100000,[]
97,176,100000,100000,[]
98,61,100000,43,[]
99,83,100000,100000,[]
100,268,536,100000,[]
