task,th,tr,tc,successor
1,118,100000,100000,"[4, 5, 6, 7, 8]"
2,35,70,24,"[15, 36]"
3,37,100000,26,"[8, 23, 30]"
4,136,272,100000,[9]
5,49,98,100000,[10]
6,64,100000,45,[11]
7,146,292,102,[13]
8,153,306,107,"[12, 14, 15, 16, 31]"
9,152,304,100000,[22]
10,34,100000,24,[23]
11,197,100000,100000,[18]
12,152,304,100000,[19]
13,204,408,100000,[24]
14,114,100000,80,"[17, 20, 29, 37]"
15,227,100000,100000,"[21, 22, 37]"
16,233,100000,163,"[74, 81]"
17,51,102,36,[25]
18,36,100000,25,[28]
19,85,100000,59,[29]
20,241,482,169,[26]
21,37,100000,100000,[27]
22,201,402,100000,"[29, 56, 59]"
23,125,250,88,"[28, 31]"
24,147,100000,100000,"[28, 29, 30, 31]"
25,59,100000,41,[32]
26,140,100000,100000,[36]
27,173,100000,100000,[34]
28,61,122,100000,"[33, 35, 36, 37, 38]"
29,65,130,100000,"[35, 38]"
30,190,100000,100000,"[35, 37, 43]"
31,157,314,100000,"[35, 37, 38]"
32,182,100000,127,[40]
33,124,100000,100000,[41]
34,168,100000,100000,[42]
35,39,100000,100000,[39]
36,75,100000,52,[42]
37,39,100000,100000,[42]
38,113,100000,100000,"[43, 64, 65]"
39,52,100000,100000,[45]
40,142,284,99,[47]
41,113,100000,79,[46]
42,181,100000,127,"[44, 48, 49, 50]"
43,26,100000,100000,"[48, 80]"
44,136,272,100000,[52]
45,33,100000,23,[54]
46,197,394,100000,[53]
47,35,100000,24,[54]
48,146,292,100000,"[51, 72, 75, 83]"
49,141,100000,99,"[55, 56, 60]"
50,112,100000,78,[54]
51,138,276,97,[57]
52,26,52,18,[59]
53,80,100000,56,[58]
54,301,602,100000,"[60, 72]"
55,124,100000,100000,[76]
56,217,100000,152,"[64, 70, 83]"
57,143,286,100,[61]
58,252,100000,100000,[63]
59,170,340,100000,"[62, 64, 71, 75]"
60,301,100000,100000,[65]
61,126,100000,100000,[66]
62,145,100000,100000,[67]
63,95,190,66,[68]
64,55,100000,100000,"[69, 72, 78]"
65,47,100000,100000,"[70, 71, 76, 84]"
66,73,100000,51,[74]
67,328,100000,100000,[74]
68,201,100000,100000,[74]
69,126,252,100000,[73]
70,155,310,108,"[75, 78, 88, 92]"
71,179,100000,100000,"[77, 96, 100]"
72,29,58,100000,"[74, 76, 88]"
73,328,100000,230,[79]
74,136,100000,95,"[82, 84]"
75,111,100000,100000,[85]
76,92,184,100000,[82]
77,41,100000,100000,"[80, 83]"
78,226,100000,100000,[81]
79,155,310,108,[86]
80,102,100000,71,"[88, 98]"
81,242,100000,100000,[93]
82,119,100000,83,[89]
83,98,100000,69,"[87, 88, 98]"
84,246,100000,100000,[100]
85,231,100000,100000,"[87, 94]"
86,107,214,100000,[90]
87,159,318,100000,"[91, 93, 97]"
88,51,100000,100000,[97]
89,159,318,100000,"[92, 94]"
90,153,306,100000,[96]
91,125,250,88,[95]
92,190,100000,100000,"[96, 98, 99]"
93,105,210,100000,[99]
94,176,100000,123,"[97, 100]"
95,103,206,100000,[]
96,140,280,98,[]
97,104,208,100000,[]
98,74,100000,100000,[]
99,98,100000,100000,[]
100,62,124,100000,[]
