task,th,tr,tc,successor
1,28,100000,20,"[11, 15, 33]"
2,135,100000,94,"[9, 42]"
3,125,250,100000,"[10, 17]"
4,184,368,100000,"[9, 14]"
5,312,100000,218,"[9, 12]"
6,294,588,206,"[9, 11, 12, 18]"
7,216,432,151,[13]
8,195,100000,100000,[67]
9,55,100000,100000,"[19, 24]"
10,113,226,100000,"[16, 19, 20, 23, 35]"
11,23,46,100000,"[16, 17, 23]"
12,77,100000,100000,"[16, 17]"
13,66,132,46,"[18, 22]"
14,180,100000,126,"[16, 21, 40]"
15,161,100000,100000,"[17, 25]"
16,67,134,100000,"[25, 43]"
17,183,366,100000,"[24, 26]"
18,198,396,100000,"[24, 25]"
19,65,100000,100000,[36]
20,185,370,130,"[39, 40]"
21,69,100000,48,[97]
22,174,348,100000,[27]
23,80,100000,100000,"[38, 50]"
24,145,290,102,"[28, 34]"
25,176,352,100000,[29]
26,134,100000,94,"[28, 31, 34, 35]"
27,140,100000,98,"[28, 30, 31, 32, 33, 36]"
28,202,100000,141,"[52, 58, 73]"
29,169,338,118,[38]
30,90,180,100000,"[53, 84]"
31,363,726,100000,"[54, 68]"
32,289,100000,202,[37]
33,55,110,100000,[37]
34,168,100000,118,[40]
35,106,212,100000,"[39, 55]"
36,151,100000,100000,"[37, 38, 50]"
37,118,100000,100000,"[41, 45, 53]"
38,136,100000,100000,"[41, 44, 45, 47, 53]"
39,84,100000,100000,"[42, 43]"
40,107,214,75,"[41, 46, 47, 53]"
41,171,342,120,"[49, 51, 52]"
42,90,180,100000,[92]
43,165,100000,115,"[53, 71, 78, 80]"
44,300,100000,100000,"[59, 86]"
45,50,100000,100000,[]
46,143,100000,100,"[48, 50]"
47,237,100000,166,[83]
48,118,100000,83,[]
49,98,100000,100000,"[54, 56, 59]"
50,84,168,59,"[61, 92]"
51,151,100000,106,"[55, 58]"
52,43,100000,30,[]
53,38,100000,27,"[54, 57]"
54,171,342,120,"[61, 63]"
55,258,516,100000,[62]
56,165,330,100000,[60]
57,149,100000,104,"[94, 98]"
58,47,100000,100000,"[64, 97]"
59,106,212,74,[72]
60,67,100000,100000,"[67, 75]"
61,45,100000,100000,[81]
62,284,100000,100000,"[64, 66, 68, 69, 87]"
63,140,280,98,"[65, 66, 67, 70, 86]"
64,54,108,100000,"[71, 88]"
65,35,100000,100000,[]
66,51,100000,36,[95]
67,25,100000,100000,"[72, 74]"
68,105,100000,74,"[71, 73, 76]"
69,51,100000,36,"[76, 96]"
70,114,100000,100000,"[75, 93]"
71,270,100000,189,"[89, 94]"
72,231,462,100000,"[77, 79, 87]"
73,113,226,100000,"[78, 81, 84]"
74,143,100000,100000,"[83, 87, 88]"
75,104,100000,100000,[82]
76,80,160,100000,[80]
77,32,100000,100000,[88]
78,301,100000,100000,[]
79,121,242,85,[85]
80,204,100000,100000,"[83, 84]"
81,70,100000,100000,[86]
82,118,100000,100000,[87]
83,60,100000,100000,"[91, 92]"
84,132,264,100000,[]
85,122,100000,100000,[93]
86,32,100000,100000,[93]
87,80,100000,100000,[89]
88,108,100000,100000,[90]
89,141,282,100000,[95]
90,189,100000,100000,[96]
91,150,300,105,[94]
92,92,184,100000,[93]
93,145,100000,102,"[97, 99]"
94,119,100000,83,[]
95,135,100000,94,"[98, 100]"
96,262,100000,100000,[]
97,73,100000,51,[]
98,151,302,100000,[]
99,63,126,100000,[]
100,69,138,100000,[]
