task,th,tr,tc,successor
1,614,100000,430,[8]
2,725,100000,507,[9]
3,361,100000,253,[15]
4,516,100000,100000,"[10, 11, 12]"
5,473,946,100000,"[16, 26]"
6,544,1088,100000,"[10, 11, 12]"
7,538,100000,100000,"[11, 12, 18]"
8,376,752,263,[15]
9,538,1076,100000,[14]
10,522,1044,365,"[13, 17, 18]"
11,473,946,331,"[15, 16, 17]"
12,388,100000,272,"[15, 23]"
13,520,100000,100000,[19]
14,284,100000,199,[21]
15,782,100000,547,"[20, 21]"
16,590,1180,413,"[22, 23, 25]"
17,412,100000,288,"[20, 21, 22]"
18,662,100000,463,"[20, 23]"
19,695,100000,100000,[26]
20,589,100000,100000,"[24, 25, 26]"
21,641,100000,449,"[27, 28]"
22,610,100000,427,"[28, 34]"
23,493,986,345,[27]
24,635,100000,100000,[31]
25,606,100000,100000,"[29, 30, 33, 34]"
26,533,1066,100000,"[33, 34]"
27,583,100000,408,"[32, 33, 34]"
28,416,832,291,[33]
29,488,976,100000,[36]
30,414,828,290,[39]
31,479,958,100000,[35]
32,577,100000,404,[40]
33,252,100000,100000,"[37, 38, 41, 42, 43, 51, 55]"
34,537,1074,100000,[62]
35,408,100000,100000,[44]
36,318,636,100000,[51]
37,385,100000,100000,[45]
38,485,100000,100000,[46]
39,550,1100,100000,[47]
40,444,100000,311,[48]
41,473,100000,331,[49]
42,677,100000,100000,"[79, 93, 95]"
43,323,646,100000,"[50, 52, 81]"
44,701,100000,100000,[55]
45,404,100000,100000,[54]
46,496,100000,347,[56]
47,367,100000,100000,[57]
48,532,100000,100000,[55]
49,553,1106,100000,[58]
50,419,100000,293,"[53, 71]"
51,555,100000,100000,"[57, 72]"
52,577,100000,100000,[72]
53,489,100000,100000,[60]
54,486,972,100000,[61]
55,482,100000,100000,"[59, 76]"
56,354,708,100000,"[62, 70, 95]"
57,599,100000,419,[65]
58,622,100000,435,"[63, 64, 71, 72, 73]"
59,560,100000,100000,[66]
60,534,100000,100000,[67]
61,651,1302,100000,[68]
62,367,100000,100000,"[72, 94, 98]"
63,516,1032,361,[]
64,429,858,300,[94]
65,572,1144,100000,[69]
66,518,1036,100000,[70]
67,247,100000,100000,"[86, 93, 98]"
68,685,100000,479,"[71, 72, 76]"
69,431,862,100000,[73]
70,424,100000,100000,"[75, 99]"
71,500,100000,100000,"[74, 85]"
72,427,854,100000,[]
73,424,848,100000,[76]
74,709,100000,100000,[77]
75,627,100000,100000,[78]
76,494,988,100000,"[79, 80, 81]"
77,613,1226,429,[82]
78,353,100000,100000,[84]
79,487,100000,100000,"[83, 85, 86]"
80,417,100000,292,[100]
81,521,1042,365,"[86, 87]"
82,429,858,100000,[88]
83,522,1044,100000,[90]
84,360,720,100000,[91]
85,482,100000,337,"[89, 94]"
86,609,100000,100000,[]
87,813,100000,100000,"[92, 93, 94, 95]"
88,370,740,259,[98]
89,455,910,318,[96]
90,589,100000,100000,[97]
91,391,782,274,[98]
92,513,1026,359,"[98, 100]"
93,495,100000,346,[]
94,606,100000,100000,[99]
95,637,1274,100000,[100]
96,487,100000,341,[]
97,550,100000,100000,[]
98,426,100000,298,[]
99,552,1104,100000,[]
100,418,100000,293,[]
