task,th,tr,tc,successor
1,74,100000,100000,"[5, 6, 7]"
2,543,100000,380,"[5, 6, 7]"
3,228,100000,100000,"[5, 6, 7]"
4,256,100000,100000,"[5, 6, 7]"
5,152,100000,100000,"[8, 9]"
6,47,94,100000,"[8, 9]"
7,59,118,100000,"[8, 9]"
8,199,100000,139,"[10, 11, 12, 13]"
9,182,100000,127,"[10, 11, 12, 13]"
10,445,890,100000,"[14, 15]"
11,152,304,100000,"[14, 15]"
12,48,96,34,"[14, 15]"
13,81,162,100000,"[14, 15]"
14,302,100000,100000,"[16, 17]"
15,513,1026,359,"[16, 17]"
16,175,100000,100000,"[18, 19, 20, 21, 22]"
17,39,100000,27,"[18, 19, 20, 21, 22]"
18,469,938,100000,"[23, 24, 25]"
19,536,100000,375,"[23, 24, 25]"
20,232,100000,162,"[23, 24, 25]"
21,112,100000,100000,"[23, 24, 25]"
22,88,100000,100000,"[23, 24, 25]"
23,301,100000,211,"[26, 27, 28]"
24,72,144,100000,"[26, 27, 28]"
25,51,100000,100000,"[26, 27, 28]"
26,532,1064,372,"[29, 30, 31]"
27,82,100000,100000,"[29, 30, 31]"
28,186,100000,100000,"[29, 30, 31]"
29,466,100000,326,"[32, 33, 34]"
30,330,660,100000,"[32, 33, 34]"
31,41,100000,100000,"[32, 33, 34]"
32,170,100000,119,"[35, 36]"
33,217,100000,100000,"[35, 36]"
34,519,100000,100000,"[35, 36]"
35,199,398,139,"[37, 38, 39, 40]"
36,166,100000,100000,"[37, 38, 39, 40]"
37,235,100000,100000,"[41, 42, 43]"
38,504,100000,100000,"[41, 42]"
39,239,478,167,"[41, 42, 43]"
40,201,402,141,"[41, 42, 43]"
41,239,100000,100000,"[44, 45, 46, 47]"
42,40,80,28,"[44, 45]"
43,188,376,100000,"[44, 45, 46, 47]"
44,426,852,298,"[48, 49, 50, 51]"
45,89,100000,62,"[48, 49, 51]"
46,359,100000,100000,"[48, 50]"
47,485,970,100000,"[68, 69, 72]"
48,493,100000,345,[52]
49,70,100000,49,[52]
50,474,100000,100000,[52]
51,247,100000,100000,[52]
52,34,100000,100000,"[53, 54]"
53,148,100000,100000,"[55, 56, 57]"
54,113,100000,79,"[55, 56, 59]"
55,192,384,100000,"[58, 60, 61, 70]"
56,124,100000,87,[64]
57,249,498,100000,[59]
58,546,100000,100000,"[75, 76, 77, 78]"
59,64,100000,100000,"[62, 63, 64]"
60,99,198,69,"[90, 93, 95]"
61,486,100000,340,"[63, 68]"
62,533,100000,100000,"[66, 68]"
63,230,460,100000,"[65, 66, 67]"
64,38,76,100000,"[65, 66, 67, 68, 69]"
65,137,100000,96,[77]
66,271,100000,100000,"[71, 72, 76]"
67,260,100000,182,"[73, 74]"
68,542,100000,100000,"[74, 90]"
69,204,100000,143,"[70, 77, 78]"
70,497,994,348,"[74, 75, 76, 79, 80]"
71,299,598,100000,"[77, 78, 79, 80]"
72,102,100000,71,[74]
73,139,278,100000,"[75, 91, 94, 95]"
74,53,100000,100000,[95]
75,124,248,100000,"[81, 86]"
76,375,750,262,"[82, 93]"
77,68,136,100000,"[82, 83]"
78,108,100000,100000,[94]
79,133,100000,93,"[85, 94]"
80,205,410,144,"[81, 83]"
81,537,1074,376,"[85, 97]"
82,199,100000,100000,"[86, 95]"
83,559,100000,391,[84]
84,264,100000,185,"[88, 89, 90]"
85,268,536,100000,[93]
86,296,100000,100000,[87]
87,228,456,100000,[100]
88,190,380,100000,[]
89,236,472,165,"[91, 93, 94, 95]"
90,54,108,100000,"[92, 94, 96]"
91,275,100000,192,[96]
92,150,300,100000,"[97, 99]"
93,286,100000,100000,[]
94,300,100000,100000,"[99, 100]"
95,223,446,156,[98]
96,33,100000,23,[]
97,216,100000,100000,[]
98,171,342,100000,[]
99,493,986,100000,[]
100,64,100000,45,[]
