task,th,tr,tc,successor
1,517,100000,100000,"[6, 10, 14, 25]"
2,462,100000,100000,"[7, 76]"
3,541,1082,379,"[8, 13]"
4,473,946,100000,"[9, 11, 12, 15, 16, 27, 37]"
5,358,100000,251,[63]
6,433,100000,100000,[17]
7,471,942,100000,[18]
8,562,100000,393,[21]
9,380,100000,100000,[23]
10,727,100000,100000,[24]
11,724,1448,100000,"[19, 25, 68]"
12,557,100000,390,"[20, 64]"
13,648,100000,454,"[22, 28, 41]"
14,699,100000,100000,"[26, 27, 29]"
15,187,100000,100000,[68]
16,639,100000,100000,[]
17,393,786,100000,[37]
18,210,420,100000,[30]
19,489,978,100000,[31]
20,535,100000,100000,[32]
21,378,100000,100000,[38]
22,412,100000,100000,[34]
23,490,980,343,[36]
24,396,792,277,[37]
25,669,1338,468,[33]
26,260,100000,100000,"[35, 39]"
27,378,100000,100000,[53]
28,705,1410,100000,"[40, 54]"
29,618,1236,100000,[41]
30,421,100000,295,[48]
31,420,100000,100000,[45]
32,708,100000,496,[49]
33,359,718,100000,[42]
34,610,1220,100000,[43]
35,571,100000,100000,[44]
36,509,100000,100000,[50]
37,444,888,311,"[47, 50, 52, 69]"
38,549,100000,100000,[54]
39,388,100000,272,"[46, 51]"
40,400,100000,280,[]
41,448,100000,100000,"[53, 87]"
42,447,894,100000,[57]
43,511,100000,358,[59]
44,331,662,100000,[59]
45,575,1150,402,[55]
46,415,100000,100000,[56]
47,676,1352,100000,[58]
48,517,100000,362,[]
49,525,100000,368,[]
50,619,100000,433,[]
51,654,1308,458,[60]
52,262,100000,100000,[]
53,458,100000,100000,[60]
54,496,100000,100000,"[59, 69]"
55,536,100000,100000,[61]
56,654,100000,458,[63]
57,648,100000,100000,[62]
58,631,1262,442,[64]
59,525,1050,100000,[65]
60,264,100000,185,[]
61,574,1148,402,[66]
62,381,762,100000,[67]
63,595,100000,416,[69]
64,391,782,100000,[68]
65,467,100000,327,[70]
66,495,100000,346,[73]
67,535,100000,374,[75]
68,670,100000,469,"[71, 72, 74, 76, 79]"
69,374,748,262,"[76, 77, 78]"
70,630,1260,441,[]
71,545,1090,100000,[80]
72,639,1278,100000,[81]
73,305,100000,100000,[82]
74,496,992,347,[83]
75,454,100000,318,[84]
76,546,1092,100000,"[85, 86, 87]"
77,347,100000,100000,[]
78,455,910,318,[84]
79,292,100000,100000,[91]
80,544,1088,100000,[89]
81,398,100000,100000,[88]
82,376,100000,100000,[90]
83,538,1076,100000,[91]
84,321,100000,100000,"[92, 94]"
85,640,100000,448,[93]
86,450,100000,100000,[95]
87,347,694,100000,[]
88,481,962,337,[96]
89,672,100000,100000,[]
90,204,100000,100000,[97]
91,482,100000,337,[98]
92,455,910,318,[97]
93,510,1020,357,[100]
94,237,100000,100000,[99]
95,877,1754,100000,[]
96,306,612,100000,[]
97,537,100000,376,[]
98,483,100000,338,[]
99,477,100000,100000,[]
100,289,100000,100000,[]
