task,th,tr,tc,successor
1,530,1060,100000,[17]
2,616,100000,431,[17]
3,538,1076,100000,[40]
4,496,100000,100000,"[11, 12]"
5,418,100000,293,"[8, 9, 13, 14]"
6,364,100000,255,[15]
7,326,100000,100000,"[10, 16]"
8,501,1002,100000,[17]
9,543,1086,380,[17]
10,583,100000,100000,[17]
11,383,100000,268,[17]
12,516,100000,100000,[22]
13,514,1028,100000,"[19, 26, 27, 81]"
14,319,638,223,"[18, 20, 24, 25]"
15,520,1040,364,"[71, 96]"
16,602,100000,100000,"[21, 23]"
17,397,794,278,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]"
18,576,100000,100000,[40]
19,354,708,100000,[40]
20,626,1252,100000,[40]
21,506,1012,100000,[40]
22,628,1256,440,[41]
23,399,100000,100000,"[42, 44]"
24,641,100000,449,[]
25,411,822,100000,[45]
26,454,100000,100000,[]
27,586,100000,100000,[43]
28,656,100000,459,[54]
29,716,1432,100000,[]
30,547,100000,100000,[88]
31,528,100000,100000,[]
32,197,394,138,[97]
33,520,100000,100000,[]
34,387,100000,271,[]
35,463,926,100000,[]
36,509,1018,356,[]
37,370,100000,259,[72]
38,522,100000,365,[]
39,510,100000,100000,[]
40,529,100000,370,"[46, 47, 48, 49, 50, 51, 52, 53]"
41,632,1264,442,[55]
42,505,1010,100000,[56]
43,521,100000,100000,[]
44,409,818,286,[]
45,197,100000,100000,[91]
46,642,1284,100000,"[58, 62]"
47,289,100000,202,[]
48,612,100000,428,[79]
49,459,918,321,[61]
50,516,1032,100000,[66]
51,535,100000,100000,[]
52,619,1238,433,[]
53,411,822,288,[]
54,639,100000,100000,[57]
55,535,100000,100000,[60]
56,666,100000,466,[59]
57,234,468,100000,[65]
58,444,888,311,[64]
59,418,100000,100000,[63]
60,317,100000,222,[]
61,842,100000,100000,"[67, 68]"
62,573,100000,100000,[66]
63,620,1240,434,[69]
64,646,1292,100000,[71]
65,524,100000,367,"[70, 72, 74]"
66,513,1026,100000,[73]
67,490,980,343,[79]
68,508,100000,100000,[75]
69,645,100000,100000,[76]
70,394,100000,276,[78]
71,302,100000,100000,[83]
72,324,100000,100000,"[77, 80]"
73,503,1006,352,[]
74,417,100000,100000,"[81, 100]"
75,401,100000,100000,"[79, 82, 84]"
76,546,100000,100000,[88]
77,504,100000,100000,[86]
78,460,100000,100000,[87]
79,536,100000,100000,"[85, 91]"
80,392,784,100000,[89]
81,484,100000,339,[]
82,630,100000,100000,[]
83,364,728,100000,[90]
84,438,876,100000,[96]
85,269,100000,188,[92]
86,378,100000,100000,[93]
87,374,100000,262,[95]
88,545,100000,100000,"[94, 96, 97]"
89,671,1342,470,[]
90,517,100000,100000,[]
91,688,100000,100000,[99]
92,646,1292,452,[99]
93,311,100000,218,[99]
94,405,100000,100000,[98]
95,369,100000,100000,[99]
96,523,1046,366,[]
97,513,1026,100000,[100]
98,340,100000,238,[]
99,509,1018,100000,[]
100,427,100000,100000,[]
