task,th,tr,tc,successor
1,613,100000,100000,[11]
2,652,100000,456,[12]
3,439,100000,100000,"[27, 48, 76]"
4,554,100000,100000,"[12, 13, 31]"
5,332,100000,100000,"[10, 28]"
6,491,100000,344,"[9, 14, 15]"
7,519,1038,363,"[9, 10, 11, 12, 16]"
8,512,1024,100000,"[9, 15, 16]"
9,357,100000,100000,"[17, 18, 19, 28]"
10,602,1204,100000,"[26, 38]"
11,560,1120,392,"[17, 44]"
12,443,100000,100000,"[17, 19]"
13,570,1140,399,"[25, 42]"
14,438,876,100000,[32]
15,525,100000,368,"[48, 53]"
16,593,1186,100000,[20]
17,201,100000,141,"[21, 22, 26]"
18,190,100000,133,"[23, 27, 46]"
19,533,1066,373,"[30, 33]"
20,443,100000,100000,"[21, 22, 24, 25, 28]"
21,524,100000,367,[37]
22,772,1544,100000,"[29, 50, 66]"
23,546,1092,100000,"[72, 84]"
24,588,100000,412,[37]
25,614,1228,430,"[32, 35, 38]"
26,413,100000,100000,[30]
27,505,1010,100000,"[57, 63, 74]"
28,398,100000,100000,"[31, 32]"
29,659,100000,100000,"[38, 43]"
30,384,768,269,"[34, 35, 36, 37, 52]"
31,578,100000,100000,"[33, 34, 58]"
32,712,100000,498,"[33, 43]"
33,475,100000,100000,"[39, 41]"
34,480,100000,336,"[45, 61]"
35,410,100000,287,"[39, 73, 89]"
36,461,922,100000,"[40, 42]"
37,464,928,100000,"[39, 40, 55]"
38,418,100000,100000,"[60, 76, 88, 97]"
39,419,100000,100000,[90]
40,612,100000,100000,[51]
41,371,742,260,"[44, 45, 61]"
42,454,100000,100000,[43]
43,594,100000,100000,"[47, 49, 51]"
44,740,1480,518,"[48, 52]"
45,612,1224,100000,"[46, 47, 48, 50, 53]"
46,700,100000,100000,[54]
47,645,100000,100000,"[69, 81]"
48,365,730,255,"[55, 56, 57, 59, 60, 75, 78]"
49,542,100000,379,"[58, 71, 86]"
50,426,100000,100000,[54]
51,423,100000,296,"[54, 58, 61]"
52,518,100000,363,[78]
53,654,1308,100000,[70]
54,652,100000,100000,"[62, 63, 65, 69]"
55,482,100000,337,[81]
56,441,882,100000,"[64, 84]"
57,430,100000,100000,"[73, 91]"
58,635,100000,444,[]
59,388,100000,100000,"[66, 83, 87, 89]"
60,373,100000,261,[67]
61,546,100000,100000,"[65, 68, 77]"
62,532,1064,100000,[72]
63,692,100000,100000,[70]
64,519,1038,363,[83]
65,591,1182,100000,"[71, 88, 90]"
66,661,100000,463,[94]
67,474,948,100000,[86]
68,622,1244,435,"[69, 85]"
69,361,722,253,"[74, 91]"
70,476,100000,100000,[77]
71,557,100000,390,[73]
72,417,834,100000,"[75, 76, 79, 83]"
73,269,538,100000,[]
74,525,100000,100000,[79]
75,391,100000,100000,"[80, 82, 93, 99]"
76,396,792,277,"[78, 92]"
77,573,1146,100000,[81]
78,400,100000,100000,[]
79,457,914,100000,[86]
80,689,100000,100000,[87]
81,375,100000,100000,"[83, 84, 94, 95]"
82,651,100000,456,"[85, 89]"
83,564,100000,395,"[88, 90, 92, 96, 97]"
84,547,100000,100000,"[89, 93]"
85,481,100000,337,"[95, 100]"
86,350,700,100000,[94]
87,677,100000,100000,[91]
88,326,652,100000,"[98, 99, 100]"
89,536,1072,100000,[98]
90,186,100000,130,[]
91,414,828,290,[]
92,479,958,335,[]
93,421,100000,100000,[96]
94,492,100000,344,[100]
95,281,562,197,[97]
96,426,852,298,[]
97,452,100000,100000,[]
98,507,100000,100000,[]
99,482,100000,100000,[]
100,738,1476,100000,[]
