task,th,tr,tc,successor
1,437,874,100000,[36]
2,633,100000,443,[36]
3,467,100000,100000,[18]
4,503,100000,352,[18]
5,569,1138,100000,[82]
6,563,1126,100000,[48]
7,484,100000,100000,"[11, 12, 13, 14, 15, 16, 17]"
8,640,100000,100000,"[9, 10]"
9,494,988,100000,[18]
10,435,100000,100000,[18]
11,551,100000,100000,[18]
12,451,100000,316,[82]
13,546,1092,100000,[82]
14,688,100000,100000,[48]
15,723,100000,100000,[48]
16,415,830,100000,[64]
17,388,100000,100000,"[19, 20, 21, 22, 23, 24]"
18,531,100000,372,"[26, 28, 29, 30, 31, 32, 33, 34]"
19,377,100000,100000,[82]
20,496,100000,347,[64]
21,381,100000,100000,[64]
22,406,812,284,"[26, 35, 39]"
23,715,100000,100000,"[27, 35]"
24,643,1286,450,"[25, 35, 46]"
25,617,1234,432,[36]
26,635,1270,100000,[36]
27,403,100000,100000,[36]
28,555,1110,100000,"[36, 39, 45]"
29,623,100000,100000,"[36, 37, 38, 39]"
30,456,100000,319,"[36, 37]"
31,581,1162,407,"[46, 76]"
32,370,740,100000,"[47, 50, 68]"
33,589,100000,412,"[36, 37, 45, 46]"
34,254,100000,100000,"[39, 68]"
35,350,100000,245,[38]
36,596,100000,417,"[40, 41, 42, 43, 44]"
37,357,714,100000,[48]
38,295,100000,206,"[45, 47]"
39,331,662,232,[46]
40,340,100000,238,[64]
41,459,100000,100000,[64]
42,507,100000,355,"[64, 76]"
43,739,100000,100000,"[50, 51, 52, 66]"
44,538,100000,100000,"[49, 67, 76]"
45,572,100000,100000,[48]
46,443,100000,100000,[64]
47,571,100000,100000,"[78, 84]"
48,294,588,100000,"[53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65]"
49,492,100000,100000,[64]
50,480,100000,100000,[64]
51,619,100000,100000,[64]
52,532,100000,372,"[81, 96, 100]"
53,535,1070,374,[]
54,530,100000,100000,"[77, 84]"
55,533,100000,373,"[66, 67, 68, 81]"
56,318,636,223,[79]
57,431,100000,302,"[66, 67, 76, 78, 80]"
58,529,1058,100000,[77]
59,597,100000,100000,"[66, 68]"
60,411,100000,288,[68]
61,463,100000,324,[78]
62,591,100000,414,"[66, 67, 68, 76, 79, 80]"
63,635,100000,100000,[90]
64,314,628,220,"[69, 70, 71, 72, 73, 74, 75]"
65,516,100000,100000,"[79, 81]"
66,558,100000,391,[82]
67,433,866,100000,[82]
68,389,778,272,[82]
69,440,880,100000,[78]
70,627,1254,439,[99]
71,490,100000,100000,[80]
72,546,1092,382,"[92, 97]"
73,707,100000,100000,"[77, 81]"
74,328,656,100000,[91]
75,519,100000,100000,"[79, 81]"
76,479,958,100000,"[77, 83, 84]"
77,609,100000,100000,[82]
78,389,778,100000,[82]
79,314,628,100000,"[82, 84]"
80,707,1414,100000,"[82, 83, 84]"
81,413,100000,289,[83]
82,393,100000,275,"[85, 86, 87, 88, 89]"
83,479,100000,335,[99]
84,371,100000,100000,[96]
85,645,100000,100000,[]
86,323,100000,226,"[91, 92, 97, 98]"
87,692,1384,100000,"[90, 91]"
88,568,1136,100000,[93]
89,627,1254,439,[97]
90,436,872,305,"[92, 93]"
91,392,784,274,[96]
92,275,550,192,[96]
93,435,870,100000,"[94, 95, 96]"
94,382,764,100000,[98]
95,753,100000,527,[97]
96,575,100000,402,[]
97,573,100000,100000,[100]
98,621,1242,100000,[99]
99,460,920,100000,[]
100,590,100000,100000,[]
