task,th,tr,tc,successor
1,177,354,100000,[22]
2,201,402,100000,[22]
3,28,100000,100000,[38]
4,34,100000,24,[38]
5,198,100000,139,[38]
6,157,100000,100000,"[10, 11, 12, 13]"
7,34,100000,100000,"[10, 26, 31, 41]"
8,133,100000,100000,"[10, 11, 12, 13]"
9,188,100000,100000,"[10, 11, 14, 20]"
10,110,100000,100000,[22]
11,99,198,100000,[38]
12,40,100000,28,"[21, 22]"
13,53,100000,37,"[17, 19, 20, 22]"
14,171,100000,100000,"[15, 16, 18]"
15,168,100000,118,[22]
16,77,154,54,[22]
17,161,322,100000,[38]
18,48,96,100000,[38]
19,75,100000,100000,[38]
20,63,126,44,[38]
21,105,210,100000,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 51]"
22,176,352,100000,"[32, 33, 34, 35, 36, 37, 39, 40, 53]"
23,168,100000,100000,[90]
24,182,364,127,[90]
25,104,100000,100000,[38]
26,192,384,134,[38]
27,212,424,148,[38]
28,54,108,100000,[38]
29,66,100000,100000,[71]
30,103,100000,72,"[32, 38, 41]"
31,21,100000,15,"[39, 40, 52, 53]"
32,177,100000,100000,[75]
33,33,100000,23,[90]
34,210,420,147,[71]
35,99,100000,69,"[42, 43, 68, 69]"
36,156,100000,109,"[42, 43, 51, 67]"
37,82,164,100000,"[43, 50, 57]"
38,122,100000,100000,"[42, 43, 44, 45, 46, 47, 48, 49]"
39,164,328,100000,[54]
40,208,100000,146,"[58, 73]"
41,28,100000,100000,"[49, 53, 61, 81]"
42,124,100000,100000,[75]
43,74,148,100000,[75]
44,92,100000,64,[73]
45,217,100000,152,"[52, 54]"
46,25,100000,18,[64]
47,60,120,100000,"[53, 67, 71]"
48,96,100000,100000,"[66, 73, 88]"
49,167,334,100000,[71]
50,209,100000,146,"[59, 64, 65, 81]"
51,161,100000,113,"[59, 65, 72, 81]"
52,167,334,117,"[62, 65]"
53,284,100000,100000,[66]
54,79,158,100000,[55]
55,147,294,100000,"[56, 57]"
56,47,94,33,[75]
57,42,84,100000,"[58, 59, 60, 61, 62, 63]"
58,128,256,100000,[71]
59,238,100000,100000,[71]
60,64,100000,100000,"[64, 66]"
61,155,100000,100000,"[64, 72]"
62,142,284,100000,"[66, 81]"
63,113,100000,100000,"[65, 67]"
64,325,100000,100000,[75]
65,156,312,100000,[71]
66,160,100000,100000,"[68, 69, 74]"
67,56,100000,39,"[70, 72, 73, 74]"
68,99,100000,100000,[75]
69,76,152,100000,[75]
70,250,100000,175,[90]
71,258,516,100000,"[76, 77, 78, 79]"
72,128,256,90,[75]
73,119,100000,100000,"[81, 91]"
74,43,100000,100000,[80]
75,262,524,183,"[82, 83, 84, 85, 86, 90]"
76,153,100000,100000,"[88, 99]"
77,45,100000,100000,"[88, 89]"
78,106,100000,100000,[]
79,92,100000,100000,"[87, 89]"
80,64,100000,45,[]
81,137,100000,96,[]
82,35,70,24,[]
83,57,114,100000,"[91, 97]"
84,24,100000,17,[]
85,137,100000,96,[]
86,135,270,100000,"[91, 97]"
87,178,356,100000,[90]
88,153,100000,107,[]
89,79,158,55,[90]
90,123,100000,86,"[92, 93, 94, 95, 96]"
91,96,100000,100000,[]
92,48,96,100000,[98]
93,141,282,100000,"[97, 99]"
94,217,100000,100000,[]
95,139,100000,100000,[100]
96,204,100000,143,[]
97,245,490,100000,[]
98,68,100000,48,[]
99,32,64,22,[]
100,270,100000,189,[]
