task,th,tr,tc,successor
1,619,100000,433,[84]
2,416,100000,100000,[84]
3,476,100000,333,[13]
4,565,100000,396,[7]
5,546,1092,100000,"[7, 8, 9]"
6,469,938,100000,"[10, 11, 12, 36]"
7,513,100000,359,[84]
8,426,852,100000,[84]
9,621,1242,435,"[15, 16, 18, 21, 23, 54]"
10,339,100000,100000,"[14, 17, 19, 24]"
11,328,656,100000,[]
12,684,100000,479,[20]
13,407,100000,100000,"[22, 56]"
14,357,100000,100000,[84]
15,454,100000,100000,[28]
16,705,1410,100000,[29]
17,539,1078,377,[30]
18,679,100000,475,[31]
19,412,824,288,[42]
20,505,100000,100000,"[26, 27, 33, 34]"
21,416,100000,291,[27]
22,736,100000,515,"[25, 64]"
23,401,802,100000,"[32, 34, 56]"
24,679,1358,100000,[88]
25,568,100000,398,[65]
26,756,100000,529,[65]
27,692,1384,100000,[84]
28,469,100000,328,[39]
29,612,1224,100000,[37]
30,478,100000,335,[38]
31,346,692,242,[43]
32,651,100000,100000,"[36, 40, 42]"
33,586,100000,410,"[44, 46]"
34,553,100000,387,"[35, 41, 45]"
35,529,1058,100000,[84]
36,614,100000,430,[84]
37,706,100000,494,[53]
38,622,100000,100000,[47]
39,481,100000,100000,[]
40,405,100000,284,[50]
41,539,100000,100000,"[51, 83]"
42,512,100000,358,"[49, 52]"
43,409,100000,100000,[]
44,411,100000,288,"[48, 54, 68]"
45,447,100000,313,[]
46,502,1004,100000,[55]
47,529,100000,100000,[65]
48,527,1054,100000,[84]
49,487,974,341,[84]
50,370,100000,100000,[59]
51,646,100000,452,[60]
52,373,100000,261,[61]
53,589,1178,100000,[63]
54,269,538,100000,"[56, 57, 64, 99]"
55,527,100000,100000,"[58, 62]"
56,357,100000,100000,[65]
57,440,880,308,[65]
58,510,1020,100000,[84]
59,529,1058,100000,[66]
60,662,1324,100000,[67]
61,306,612,100000,[67]
62,602,100000,100000,"[65, 68]"
63,467,100000,100000,"[69, 70, 72]"
64,395,790,100000,[71]
65,579,100000,100000,"[73, 74, 75, 76, 77]"
66,699,100000,100000,[79]
67,458,100000,100000,[88]
68,600,100000,100000,[83]
69,315,100000,100000,[]
70,313,100000,100000,[]
71,524,1048,100000,"[80, 82]"
72,375,100000,100000,"[78, 81, 96]"
73,417,834,292,"[87, 88]"
74,507,100000,100000,[]
75,378,100000,100000,[]
76,401,802,281,[]
77,562,1124,100000,[]
78,535,1070,100000,[84]
79,545,100000,382,[85]
80,354,708,100000,[86]
81,454,100000,318,[]
82,412,100000,100000,[]
83,435,100000,304,[]
84,171,342,120,"[89, 90, 91, 92]"
85,556,100000,389,[93]
86,303,606,212,[94]
87,355,710,100000,"[95, 97]"
88,509,100000,356,[96]
89,398,100000,100000,[]
90,551,1102,100000,[]
91,585,100000,100000,[]
92,424,848,100000,[]
93,473,946,100000,[99]
94,514,100000,360,[98]
95,488,976,342,[100]
96,606,1212,100000,[]
97,552,100000,100000,[]
98,388,776,100000,[]
99,186,100000,130,[]
100,419,100000,100000,[]
