task,th,tr,tc,successor
1,564,100000,100000,"[15, 23]"
2,502,100000,100000,"[14, 23]"
3,584,100000,100000,[16]
4,290,100000,100000,[18]
5,467,100000,100000,"[13, 19]"
6,529,100000,100000,[]
7,491,100000,344,[12]
8,668,100000,468,[94]
9,691,100000,100000,[]
10,553,1106,387,[]
11,217,100000,152,"[17, 20, 82]"
12,640,100000,100000,"[21, 25, 87]"
13,504,1008,100000,[]
14,691,100000,100000,"[28, 54]"
15,589,1178,100000,[]
16,523,100000,366,"[23, 24, 29]"
17,428,100000,300,[]
18,425,850,100000,[39]
19,555,1110,100000,[49]
20,437,100000,306,"[22, 89]"
21,473,100000,331,"[27, 29]"
22,562,100000,100000,"[26, 28, 31, 62]"
23,537,1074,100000,"[30, 37, 40]"
24,449,100000,100000,[96]
25,470,940,100000,[]
26,550,1100,100000,"[33, 37]"
27,484,100000,339,"[36, 39, 40]"
28,469,938,100000,[35]
29,480,100000,336,[37]
30,427,854,100000,[89]
31,648,100000,454,"[32, 34, 38, 54]"
32,500,1000,100000,[42]
33,754,100000,100000,[87]
34,583,100000,408,[48]
35,616,1232,100000,[55]
36,384,100000,269,[44]
37,339,100000,100000,"[41, 45, 49]"
38,336,100000,100000,"[43, 49, 50, 60]"
39,320,640,224,[47]
40,660,100000,462,[46]
41,337,100000,100000,[]
42,541,100000,379,[]
43,612,1224,428,[56]
44,475,950,332,[56]
45,506,1012,100000,[54]
46,644,100000,451,[93]
47,411,822,288,[53]
48,593,1186,415,[87]
49,632,100000,100000,[52]
50,281,100000,100000,"[51, 55, 57]"
51,721,1442,100000,"[58, 59]"
52,586,1172,100000,[]
53,572,1144,400,"[60, 62, 63, 64]"
54,628,1256,100000,[59]
55,643,100000,450,[61]
56,742,1484,100000,[]
57,460,100000,100000,[93]
58,415,100000,290,"[66, 68]"
59,453,100000,100000,"[72, 78]"
60,418,836,293,[]
61,624,100000,100000,[65]
62,525,100000,100000,[71]
63,500,1000,100000,[]
64,566,1132,100000,"[67, 69, 70]"
65,630,1260,441,"[79, 80]"
66,571,1142,100000,[76]
67,602,100000,421,[82]
68,668,100000,100000,"[83, 90]"
69,716,100000,501,"[73, 77, 78, 81]"
70,392,100000,100000,"[76, 86]"
71,460,100000,100000,[]
72,342,684,100000,"[74, 75, 96]"
73,642,100000,449,[85]
74,350,700,245,[]
75,530,100000,371,[97]
76,643,100000,100000,[]
77,439,100000,100000,"[89, 90]"
78,390,780,273,[]
79,532,100000,372,"[87, 88]"
80,618,100000,433,"[84, 86]"
81,380,100000,100000,[91]
82,627,100000,100000,[]
83,575,1150,100000,[88]
84,504,100000,100000,[98]
85,693,1386,485,[95]
86,364,728,255,[]
87,464,100000,100000,"[93, 94]"
88,539,1078,377,[92]
89,442,100000,309,[99]
90,579,100000,405,"[96, 100]"
91,264,528,100000,[97]
92,570,100000,100000,[]
93,547,100000,100000,[]
94,429,100000,100000,[]
95,511,1022,358,[]
96,516,100000,100000,[]
97,342,684,100000,[]
98,612,1224,100000,[]
99,416,832,100000,[]
100,424,100000,100000,[]
