task,th,tr,tc,successor
1,307,614,100000,"[6, 8]"
2,450,100000,315,"[5, 6, 7, 8, 9]"
3,555,1110,100000,"[5, 6, 7, 8, 9]"
4,476,100000,333,"[5, 6, 7, 8, 9]"
5,624,1248,100000,"[10, 11, 12]"
6,391,100000,274,[10]
7,335,100000,100000,"[10, 11, 12]"
8,676,100000,473,"[10, 11, 12]"
9,498,100000,349,"[10, 11, 12]"
10,504,100000,100000,"[13, 14, 15]"
11,448,100000,314,"[13, 14, 15]"
12,404,808,283,"[13, 14, 15]"
13,590,100000,100000,"[16, 17, 18]"
14,733,100000,513,"[16, 17, 18]"
15,366,100000,100000,"[16, 17, 18]"
16,525,1050,100000,"[19, 20, 21, 22]"
17,558,100000,391,"[19, 20, 21, 22]"
18,347,694,100000,"[19, 20, 21, 22]"
19,607,1214,425,"[23, 24, 25]"
20,502,1004,351,"[23, 24, 25]"
21,508,100000,100000,"[23, 24, 25]"
22,372,100000,100000,"[23, 24, 25]"
23,507,100000,355,"[26, 27, 28]"
24,326,100000,100000,"[26, 27, 28]"
25,617,100000,432,"[26, 27, 28]"
26,667,100000,100000,[29]
27,510,1020,357,[29]
28,654,100000,458,[29]
29,421,100000,100000,"[30, 31, 32, 33]"
30,715,100000,100000,"[34, 35, 36, 37]"
31,443,886,310,"[34, 35, 36, 37]"
32,540,1080,100000,"[34, 35, 36, 37]"
33,507,1014,100000,"[34, 35]"
34,472,944,100000,"[38, 39, 40]"
35,559,1118,100000,[54]
36,214,100000,100000,"[38, 39, 40]"
37,641,100000,100000,[39]
38,598,1196,419,[41]
39,496,992,347,"[41, 42]"
40,339,678,237,[41]
41,392,100000,100000,"[43, 44]"
42,540,100000,378,"[43, 44]"
43,584,1168,100000,"[45, 46]"
44,421,842,100000,"[45, 46, 47]"
45,692,100000,484,[67]
46,747,100000,100000,"[48, 50]"
47,124,100000,100000,"[48, 49, 50]"
48,664,1328,465,"[51, 52, 54]"
49,636,100000,100000,"[64, 67]"
50,338,100000,237,"[51, 52, 53, 54]"
51,604,100000,100000,"[55, 56]"
52,609,100000,100000,"[55, 56]"
53,611,100000,100000,"[55, 56]"
54,471,100000,100000,"[55, 56]"
55,760,100000,100000,"[57, 58, 59, 60, 61]"
56,527,100000,100000,"[57, 58, 59, 60]"
57,407,814,285,"[62, 64, 67]"
58,414,100000,100000,"[64, 65, 75]"
59,473,100000,331,"[62, 63]"
60,556,100000,100000,[62]
61,658,1316,100000,"[67, 68]"
62,691,100000,100000,"[68, 79]"
63,444,888,100000,[]
64,523,1046,100000,[66]
65,289,578,202,[67]
66,560,1120,100000,"[69, 71, 80]"
67,305,610,100000,"[71, 72, 76]"
68,515,100000,100000,"[70, 73]"
69,495,990,100000,[74]
70,552,100000,100000,[76]
71,563,100000,100000,"[77, 85]"
72,622,100000,100000,"[74, 81]"
73,447,100000,313,"[75, 76, 77, 82]"
74,226,100000,158,"[79, 88]"
75,576,1152,403,[]
76,677,100000,474,"[78, 80, 85]"
77,538,100000,377,[86]
78,445,100000,312,"[83, 89, 94]"
79,633,1266,100000,"[82, 83, 84, 85, 86, 91]"
80,421,842,100000,"[81, 84]"
81,627,100000,439,[88]
82,599,100000,419,[90]
83,624,100000,100000,[]
84,402,804,281,"[87, 92, 95]"
85,574,100000,100000,"[89, 97]"
86,384,768,269,"[87, 90, 99]"
87,283,566,198,[94]
88,533,100000,100000,"[91, 92]"
89,533,1066,373,[93]
90,331,100000,100000,[]
91,406,100000,100000,[97]
92,557,100000,100000,[97]
93,464,100000,325,"[95, 99]"
94,508,1016,100000,[96]
95,420,840,100000,[98]
96,279,558,100000,[]
97,337,100000,100000,"[99, 100]"
98,368,100000,100000,[]
99,427,854,100000,[]
100,350,700,245,[]
