task,th,tr,tc,successor
1,86,100000,60,[12]
2,119,100000,83,[20]
3,317,634,100000,"[15, 16, 20]"
4,105,100000,74,[13]
5,78,156,55,"[11, 14, 57]"
6,102,204,71,[]
7,90,180,100000,[95]
8,87,100000,100000,[10]
9,186,100000,100000,[17]
10,33,100000,23,"[23, 24, 26]"
11,243,486,100000,[19]
12,123,100000,100000,[68]
13,172,344,120,[25]
14,166,100000,100000,[18]
15,57,100000,100000,"[21, 22, 61]"
16,347,100000,100000,[23]
17,130,100000,100000,[20]
18,28,100000,100000,"[28, 36, 37, 54]"
19,24,100000,17,[33]
20,96,100000,67,"[27, 30, 34]"
21,224,448,100000,[77]
22,216,100000,100000,"[29, 32]"
23,116,232,100000,[35]
24,80,100000,100000,[31]
25,135,100000,94,[]
26,52,104,36,"[28, 73]"
27,166,332,100000,[44]
28,175,100000,100000,[38]
29,202,100000,100000,[46]
30,100,100000,100000,"[45, 73]"
31,103,100000,72,"[41, 42]"
32,45,100000,100000,[]
33,180,100000,100000,"[39, 54]"
34,97,194,68,[43]
35,211,100000,100000,[]
36,200,400,100000,[]
37,156,312,100000,[40]
38,218,436,100000,"[52, 99]"
39,41,82,100000,"[50, 65]"
40,131,262,100000,[]
41,59,118,100000,"[51, 81]"
42,71,142,50,"[47, 48]"
43,54,108,38,[]
44,67,100000,100000,[69]
45,109,100000,100000,"[49, 81]"
46,208,416,100000,[73]
47,190,100000,133,[57]
48,34,68,100000,[56]
49,191,100000,134,[54]
50,86,100000,100000,"[53, 55]"
51,33,100000,23,[72]
52,76,152,53,"[58, 59, 60, 61]"
53,33,66,100000,[]
54,53,100000,100000,[64]
55,174,100000,100000,[67]
56,261,100000,100000,"[65, 93]"
57,65,100000,46,[66]
58,61,122,100000,[]
59,201,100000,100000,"[62, 69, 70, 71]"
60,41,100000,100000,[]
61,79,100000,100000,"[63, 68]"
62,230,100000,161,"[75, 76]"
63,205,100000,100000,[]
64,31,62,22,[79]
65,152,100000,106,[]
66,220,100000,154,[]
67,36,100000,100000,"[72, 73]"
68,106,100000,74,"[74, 77, 88]"
69,38,100000,100000,[80]
70,80,160,56,[100]
71,164,328,100000,[78]
72,99,198,100000,[]
73,98,196,69,"[82, 83, 84]"
74,95,100000,66,[]
75,75,150,52,[]
76,51,102,100000,[88]
77,100,200,70,[]
78,268,536,188,[]
79,41,100000,29,[]
80,241,100000,169,[81]
81,172,344,100000,[90]
82,25,100000,100000,"[87, 89, 91]"
83,178,356,125,[86]
84,115,100000,100000,"[85, 88, 92, 93]"
85,68,100000,100000,[]
86,96,100000,100000,"[97, 100]"
87,173,346,100000,[99]
88,136,100000,95,[]
89,141,282,99,"[94, 96]"
90,64,100000,100000,[]
91,150,100000,100000,[98]
92,52,100000,100000,[]
93,166,100000,100000,"[95, 97]"
94,131,100000,100000,[]
95,205,410,144,[]
96,305,610,100000,[]
97,72,144,50,[]
98,49,100000,34,[]
99,76,100000,53,[]
100,219,100000,100000,[]
