task,th,tr,tc,successor
1,505,1010,100000,"[4, 7]"
2,710,1420,497,[5]
3,602,1204,100000,"[4, 5, 6]"
4,423,846,100000,"[8, 9, 10, 12, 13]"
5,509,100000,356,"[8, 11]"
6,411,100000,100000,"[8, 9, 10, 11, 12, 13]"
7,625,1250,100000,"[8, 9, 10, 11, 12, 13]"
8,529,100000,370,"[14, 18, 19, 20]"
9,519,100000,363,"[15, 18, 19, 20]"
10,384,768,269,"[16, 18, 19, 20]"
11,541,1082,379,"[17, 18, 19, 20]"
12,400,100000,280,"[18, 19, 20]"
13,495,990,346,"[18, 19, 20]"
14,433,866,303,[21]
15,455,910,100000,[22]
16,451,100000,100000,[24]
17,585,100000,410,[25]
18,615,100000,430,"[23, 26, 27]"
19,595,100000,100000,"[26, 27]"
20,296,592,207,"[26, 27]"
21,635,1270,100000,[29]
22,379,100000,100000,[31]
23,578,1156,405,[28]
24,658,100000,461,[30]
25,430,100000,100000,[31]
26,587,100000,411,"[31, 32, 33]"
27,517,100000,100000,"[31, 32, 33]"
28,338,100000,237,[36]
29,355,100000,100000,[34]
30,433,100000,303,[35]
31,461,100000,100000,"[36, 37, 46]"
32,563,100000,100000,"[36, 37, 46]"
33,300,600,100000,"[36, 37, 46]"
34,465,100000,326,[38]
35,599,100000,419,[40]
36,631,1262,100000,"[39, 41]"
37,338,676,100000,"[41, 45]"
38,574,1148,100000,[45]
39,745,100000,522,[43]
40,498,996,349,[46]
41,455,100000,100000,"[42, 44, 47, 48, 49, 53]"
42,544,1088,100000,[50]
43,425,100000,100000,[51]
44,529,1058,100000,"[52, 59, 60, 61]"
45,543,1086,380,[53]
46,542,100000,100000,"[88, 90]"
47,321,100000,225,"[56, 60]"
48,561,100000,100000,"[54, 55, 56, 59]"
49,517,100000,100000,[54]
50,543,1086,100000,[59]
51,594,100000,100000,[57]
52,506,100000,354,[58]
53,592,1184,414,"[75, 77, 84]"
54,490,100000,343,[60]
55,523,1046,100000,"[60, 61]"
56,692,100000,484,"[61, 82]"
57,575,100000,100000,[62]
58,579,100000,405,[63]
59,521,100000,100000,"[64, 67, 68]"
60,552,1104,386,"[65, 68, 69]"
61,417,834,100000,"[66, 68, 69]"
62,425,850,100000,[75]
63,433,866,100000,[70]
64,674,100000,100000,[71]
65,552,100000,386,[72]
66,521,100000,100000,[73]
67,559,1118,391,[74]
68,472,100000,100000,"[75, 77]"
69,608,1216,100000,"[76, 77]"
70,395,100000,100000,[78]
71,628,1256,100000,[81]
72,573,1146,401,[82]
73,482,100000,100000,[79]
74,487,100000,100000,[83]
75,312,100000,100000,"[80, 81]"
76,666,100000,466,"[80, 83, 84]"
77,422,100000,100000,"[80, 83, 100]"
78,528,1056,370,[86]
79,332,100000,232,[87]
80,727,100000,100000,"[85, 90, 94]"
81,486,100000,340,"[88, 89]"
82,731,1462,100000,"[90, 91]"
83,753,1506,100000,"[96, 98]"
84,617,100000,100000,"[88, 89, 91]"
85,676,1352,100000,[92]
86,428,100000,100000,[93]
87,323,646,100000,[94]
88,481,100000,100000,[96]
89,572,1144,100000,[95]
90,606,100000,424,[]
91,449,100000,314,[94]
92,654,100000,100000,[98]
93,738,1476,100000,[97]
94,409,100000,100000,"[98, 99]"
95,680,100000,100000,[100]
96,303,606,100000,[99]
97,565,100000,396,[]
98,477,100000,334,[]
99,631,100000,100000,[]
100,426,100000,100000,[]
