task,th,tr,tc,successor
1,54,108,38,[9]
2,70,100000,49,"[8, 10, 98]"
3,74,100000,52,"[11, 12]"
4,55,110,100000,"[41, 49]"
5,239,100000,167,[78]
6,67,100000,47,[14]
7,175,100000,100000,[13]
8,156,100000,100000,[18]
9,24,48,17,[21]
10,197,394,100000,[22]
11,143,100000,100,"[15, 16, 17, 19, 20]"
12,85,170,100000,"[70, 77]"
13,107,214,75,[24]
14,111,100000,100000,"[23, 88]"
15,173,100000,121,[25]
16,133,266,93,[26]
17,57,100000,100000,[27]
18,141,282,100000,[28]
19,137,100000,100000,[29]
20,131,262,100000,[31]
21,74,148,100000,[30]
22,147,100000,103,[32]
23,240,100000,168,"[33, 34, 35, 49, 58, 85]"
24,224,448,157,[]
25,175,350,100000,[36]
26,23,100000,100000,[39]
27,24,48,100000,[39]
28,145,290,102,[39]
29,205,100000,100000,[37]
30,141,100000,100000,[38]
31,130,260,100000,[39]
32,289,578,202,[43]
33,42,100000,100000,"[40, 94]"
34,132,100000,100000,[42]
35,195,390,100000,"[41, 55, 80, 99]"
36,100,100000,100000,[44]
37,117,100000,100000,[47]
38,224,100000,157,[47]
39,23,100000,100000,"[49, 50, 77]"
40,196,100000,100000,[45]
41,112,100000,78,"[46, 84]"
42,126,100000,100000,[48]
43,89,100000,100000,[50]
44,119,100000,100000,[52]
45,152,100000,106,[51]
46,149,100000,100000,[53]
47,53,106,100000,"[60, 61]"
48,91,100000,100000,"[56, 57, 59]"
49,129,100000,100000,"[55, 57, 69]"
50,215,430,100000,"[54, 58]"
51,65,100000,46,[65]
52,64,100000,45,[63]
53,118,236,100000,[64]
54,136,272,100000,"[62, 69]"
55,141,100000,99,[70]
56,103,100000,100000,[80]
57,69,100000,100000,[66]
58,160,100000,100000,[]
59,122,100000,85,"[67, 71]"
60,24,100000,100000,[]
61,109,218,100000,[68]
62,281,562,197,[72]
63,167,100000,117,[77]
64,136,272,95,[73]
65,130,260,100000,"[75, 100]"
66,63,100000,100000,[74]
67,241,100000,100000,"[76, 78]"
68,31,100000,22,"[79, 80]"
69,160,100000,100000,[]
70,101,100000,100000,[]
71,135,270,94,[]
72,72,100000,100000,[84]
73,44,100000,31,[86]
74,350,100000,100000,[81]
75,166,332,100000,[82]
76,133,100000,93,[83]
77,232,464,162,"[85, 88]"
78,149,298,100000,[]
79,209,418,100000,[]
80,112,224,78,[87]
81,101,202,100000,[90]
82,153,100000,107,[91]
83,38,76,27,[92]
84,111,100000,78,[]
85,86,172,100000,"[89, 93, 100]"
86,122,244,85,"[93, 94]"
87,26,100000,18,[95]
88,193,386,135,[91]
89,55,100000,100000,[96]
90,196,392,137,[97]
91,58,100000,100000,[99]
92,48,96,34,"[98, 100]"
93,150,100000,100000,[]
94,157,314,100000,[]
95,78,100000,100000,[]
96,159,100000,100000,[]
97,133,266,100000,[]
98,76,100000,53,[]
99,147,100000,100000,[]
100,164,100000,100000,[]
