task,th,tr,tc,successor
1,234,100000,100000,"[12, 14, 22]"
2,124,100000,100000,"[11, 21, 24]"
3,45,90,100000,[48]
4,84,100000,100000,"[11, 17]"
5,55,100000,100000,[18]
6,28,100000,20,[]
7,186,100000,100000,"[13, 16, 63, 77]"
8,136,100000,100000,"[15, 19, 61, 83]"
9,178,356,100000,"[20, 55]"
10,99,198,69,"[13, 23]"
11,150,300,100000,"[28, 30]"
12,154,100000,108,[]
13,211,100000,100000,"[27, 45, 93, 94]"
14,75,150,52,[79]
15,103,206,100000,"[26, 29]"
16,58,116,100000,[25]
17,78,100000,55,[25]
18,82,100000,57,[]
19,293,100000,100000,[24]
20,200,400,100000,[]
21,179,358,100000,[39]
22,285,100000,100000,[]
23,133,100000,93,"[38, 72]"
24,36,100000,25,[36]
25,191,382,100000,[35]
26,96,192,100000,"[38, 99]"
27,198,100000,100000,"[32, 34, 92]"
28,20,40,100000,[33]
29,20,100000,100000,[31]
30,202,100000,141,"[37, 98]"
31,104,208,100000,[40]
32,219,100000,100000,[]
33,139,100000,97,"[41, 42, 43]"
34,219,100000,100000,[]
35,30,100000,21,[39]
36,124,100000,100000,[]
37,172,100000,100000,[]
38,66,132,100000,[88]
39,72,100000,100000,[47]
40,190,100000,133,"[45, 48, 50]"
41,140,100000,100000,[52]
42,85,100000,100000,"[44, 46, 49]"
43,112,100000,100000,"[47, 51]"
44,164,328,100000,[]
45,64,128,100000,[92]
46,79,100000,55,[55]
47,104,100000,100000,"[54, 81]"
48,200,400,100000,[54]
49,169,338,100000,"[82, 83]"
50,29,100000,100000,[56]
51,50,100,35,"[53, 59, 73]"
52,37,74,26,"[57, 58, 84]"
53,66,132,100000,[75]
54,314,628,100000,"[64, 66, 71]"
55,187,374,131,"[65, 68]"
56,290,100000,203,"[60, 75]"
57,162,100000,113,"[61, 63, 67]"
58,253,506,100000,[69]
59,315,630,220,[62]
60,168,336,118,"[82, 99]"
61,162,324,100000,"[74, 76, 77]"
62,67,134,47,[]
63,226,452,100000,"[72, 87]"
64,147,294,103,[]
65,257,100000,180,"[70, 73]"
66,41,100000,100000,[75]
67,86,172,60,[]
68,245,490,100000,[71]
69,202,404,100000,[]
70,30,100000,21,[81]
71,49,98,34,[80]
72,111,100000,78,"[78, 83]"
73,115,100000,80,[]
74,24,100000,17,[82]
75,50,100000,100000,[84]
76,215,100000,100000,[]
77,64,100000,100000,[79]
78,222,100000,100000,[]
79,140,280,100000,"[86, 88]"
80,209,100000,146,[85]
81,83,100000,100000,[91]
82,122,244,85,[87]
83,155,100000,108,[90]
84,245,490,100000,[89]
85,122,100000,85,"[95, 96]"
86,336,100000,235,"[98, 99]"
87,162,324,113,[]
88,132,100000,92,"[93, 94]"
89,169,100000,100000,"[92, 100]"
90,361,722,100000,[97]
91,202,404,141,[98]
92,90,100000,100000,[]
93,105,100000,74,[]
94,34,100000,100000,[]
95,324,100000,100000,[]
96,21,100000,15,[]
97,189,100000,100000,[]
98,48,100000,34,[]
99,147,100000,100000,[]
100,150,100000,100000,[]
