task,th,tr,tc,successor
1,485,970,100000,"[17, 23, 36]"
2,398,796,100000,"[10, 11]"
3,457,100000,100000,[14]
4,154,100000,100000,"[57, 68, 74]"
5,409,818,286,[9]
6,400,100000,100000,[]
7,625,100000,438,[9]
8,565,100000,396,"[9, 10, 11]"
9,452,100000,316,"[12, 13, 14, 15, 16]"
10,447,894,100000,"[38, 54]"
11,548,1096,384,"[12, 14]"
12,293,100000,100000,[49]
13,391,100000,100000,[63]
14,467,934,100000,"[17, 19, 23]"
15,437,874,100000,"[18, 20, 22, 23]"
16,681,100000,477,"[20, 21, 26, 28]"
17,554,100000,388,[31]
18,372,744,100000,[26]
19,389,100000,272,"[25, 30, 59]"
20,538,1076,377,[27]
21,555,100000,100000,[27]
22,571,1142,100000,"[27, 28, 29]"
23,499,100000,100000,"[24, 28, 49, 60]"
24,490,980,343,[40]
25,410,100000,287,"[35, 76, 80]"
26,313,626,100000,"[33, 34, 37]"
27,575,100000,100000,[32]
28,344,100000,241,[53]
29,436,100000,100000,"[38, 47]"
30,469,100000,328,[70]
31,545,1090,382,"[32, 34]"
32,555,100000,388,"[37, 39, 50]"
33,562,100000,393,"[36, 42]"
34,670,1340,100000,"[40, 41, 46]"
35,303,100000,100000,"[38, 49, 86]"
36,414,100000,290,"[45, 46]"
37,375,100000,100000,"[54, 62, 71, 96]"
38,504,100000,353,[43]
39,251,100000,100000,"[44, 47, 52]"
40,346,692,100000,"[43, 91]"
41,408,816,286,"[45, 49]"
42,153,100000,100000,"[46, 65]"
43,594,1188,416,[57]
44,393,100000,100000,[51]
45,379,758,100000,"[48, 50]"
46,429,100000,100000,[60]
47,463,926,324,"[48, 49, 51]"
48,438,876,100000,"[54, 55, 71]"
49,860,1720,100000,[56]
50,495,990,100000,"[52, 55]"
51,421,100000,100000,[53]
52,573,1146,401,"[60, 69]"
53,490,100000,100000,"[57, 58, 59, 67]"
54,448,896,314,"[64, 72]"
55,342,100000,100000,"[59, 87]"
56,401,100000,100000,"[57, 58, 83]"
57,480,960,336,"[61, 63, 65]"
58,604,1208,423,"[64, 72, 78]"
59,577,100000,100000,"[62, 66, 68]"
60,391,782,274,"[67, 68]"
61,536,100000,100000,[72]
62,574,100000,100000,[74]
63,447,894,313,"[69, 77]"
64,574,1148,100000,[73]
65,365,100000,255,[71]
66,624,100000,100000,[76]
67,418,100000,293,"[88, 93]"
68,398,100000,279,"[70, 73]"
69,545,100000,382,[75]
70,630,100000,100000,"[76, 78, 80]"
71,316,100000,100000,[84]
72,566,1132,100000,[81]
73,537,1074,100000,"[77, 79]"
74,552,100000,386,"[88, 89]"
75,483,100000,100000,"[82, 89]"
76,509,100000,100000,"[83, 86]"
77,539,100000,377,[]
78,633,100000,100000,[85]
79,570,1140,100000,"[84, 88]"
80,604,100000,100000,[]
81,472,944,100000,"[87, 90]"
82,489,100000,100000,[93]
83,393,100000,275,[]
84,432,864,302,[]
85,651,1302,100000,"[91, 92]"
86,396,100000,100000,[]
87,520,1040,100000,[94]
88,314,628,100000,[90]
89,495,990,100000,[92]
90,459,100000,100000,"[95, 97]"
91,539,100000,100000,"[99, 100]"
92,559,100000,391,"[97, 98]"
93,561,100000,100000,"[94, 96]"
94,301,100000,211,[]
95,462,924,100000,[]
96,477,100000,334,[]
97,580,100000,406,[]
98,550,1100,100000,[]
99,478,100000,335,[]
100,574,100000,100000,[]
