task,th,tr,tc,successor
1,490,980,343,"[10, 39]"
2,359,100000,251,"[7, 8, 9, 11]"
3,655,100000,458,"[12, 34]"
4,458,100000,321,"[7, 8, 13]"
5,497,100000,100000,"[7, 17, 18]"
6,420,100000,100000,[9]
7,554,100000,388,"[35, 36, 46]"
8,454,100000,318,[14]
9,609,1218,426,"[16, 29]"
10,417,100000,100000,"[56, 68]"
11,650,100000,455,[15]
12,576,100000,100000,[32]
13,594,100000,100000,"[56, 57, 74]"
14,329,658,100000,"[17, 18, 27]"
15,311,100000,100000,"[20, 21, 23]"
16,577,1154,404,"[18, 19, 22, 47]"
17,390,780,100000,[25]
18,434,100000,100000,"[26, 30]"
19,532,100000,372,[45]
20,660,100000,462,"[26, 27, 28]"
21,509,1018,100000,"[24, 25, 29]"
22,597,100000,100000,"[24, 68]"
23,451,100000,316,"[28, 30]"
24,349,698,100000,"[46, 48, 54, 81]"
25,511,100000,100000,"[34, 65]"
26,420,100000,294,[33]
27,446,100000,312,"[53, 54]"
28,539,100000,377,"[33, 34]"
29,455,100000,100000,"[32, 37]"
30,575,100000,100000,"[31, 32, 33, 35, 36, 37]"
31,425,850,298,[39]
32,433,866,100000,"[38, 51]"
33,433,100000,100000,[38]
34,615,100000,100000,"[41, 99, 100]"
35,333,100000,233,"[38, 40]"
36,497,100000,100000,[72]
37,337,100000,100000,[]
38,401,802,281,"[43, 44, 53]"
39,424,848,297,"[45, 46, 63]"
40,665,100000,465,"[42, 48]"
41,567,100000,100000,"[47, 62]"
42,560,100000,100000,"[50, 68]"
43,448,896,100000,[52]
44,398,796,279,"[49, 50, 54]"
45,545,100000,100000,"[49, 51, 53, 67]"
46,527,1054,100000,[]
47,713,100000,100000,[50]
48,407,100000,100000,[55]
49,461,100000,323,[71]
50,343,686,100000,[58]
51,174,348,100000,"[64, 71]"
52,390,100000,273,"[57, 58, 74]"
53,714,1428,100000,"[55, 81]"
54,577,100000,100000,[56]
55,450,100000,100000,[60]
56,530,100000,100000,"[59, 62, 63, 71]"
57,532,1064,372,[61]
58,481,100000,100000,[79]
59,303,606,212,"[65, 67]"
60,515,1030,100000,"[64, 65, 66, 76]"
61,620,1240,100000,[68]
62,595,100000,100000,[]
63,570,1140,100000,[]
64,531,1062,100000,[70]
65,493,100000,345,"[72, 73, 75]"
66,568,100000,398,[74]
67,389,100000,272,[70]
68,785,100000,550,"[69, 71, 72, 75]"
69,598,1196,100000,[81]
70,576,1152,100000,[80]
71,393,786,100000,"[76, 77]"
72,203,100000,142,"[77, 79, 80]"
73,622,100000,435,"[77, 79]"
74,440,100000,100000,[]
75,559,1118,100000,"[78, 80, 88]"
76,352,100000,246,[85]
77,514,1028,100000,"[82, 83]"
78,554,1108,100000,[]
79,720,1440,504,[84]
80,429,858,100000,[84]
81,545,1090,382,[]
82,565,1130,396,"[88, 90, 93]"
83,461,922,100000,"[87, 91, 92, 100]"
84,654,100000,100000,"[90, 91, 92]"
85,416,832,291,"[86, 89, 93]"
86,347,100000,100000,[100]
87,586,1172,100000,[]
88,371,742,260,[94]
89,579,100000,100000,"[96, 97]"
90,414,828,100000,[97]
91,433,100000,100000,[]
92,651,100000,100000,"[95, 96]"
93,517,1034,100000,"[98, 99]"
94,383,100000,100000,[]
95,534,100000,100000,[]
96,276,100000,193,[]
97,515,1030,100000,[]
98,557,100000,100000,[]
99,517,100000,362,[]
100,454,100000,318,[]
