task,th,tr,tc,successor
1,298,100000,100000,[]
2,469,938,328,[18]
3,259,100000,181,[]
4,128,100000,100000,"[12, 16]"
5,412,824,100000,"[11, 13, 20, 47]"
6,510,1020,100000,"[14, 17]"
7,257,100000,180,[15]
8,522,100000,100000,[19]
9,67,100000,47,[]
10,368,100000,258,[66]
11,170,340,119,[24]
12,24,48,17,[]
13,63,100000,100000,[26]
14,290,100000,100000,[]
15,189,100000,100000,"[21, 67]"
16,121,242,100000,"[27, 92]"
17,37,100000,100000,"[22, 25, 89]"
18,258,516,181,[26]
19,231,462,100000,"[23, 47]"
20,430,100000,301,[60]
21,174,100000,100000,[33]
22,139,278,100000,"[32, 95]"
23,274,548,192,[]
24,250,100000,175,"[28, 30]"
25,91,182,100000,[29]
26,48,96,100000,"[31, 34, 52]"
27,197,100000,100000,"[28, 91]"
28,120,240,84,[36]
29,343,686,100000,"[39, 43, 44, 45]"
30,97,100000,100000,"[37, 41]"
31,112,224,100000,[42]
32,28,100000,20,[]
33,536,100000,375,[]
34,174,100000,100000,"[35, 38, 40]"
35,60,120,42,"[49, 53]"
36,108,100000,100000,[48]
37,413,100000,289,"[50, 52]"
38,380,100000,100000,[45]
39,153,306,100000,[]
40,225,100000,158,"[46, 51]"
41,183,366,100000,[54]
42,193,386,135,"[46, 54]"
43,263,100000,100000,[]
44,135,100000,100000,[47]
45,82,100000,57,[65]
46,52,100000,100000,"[59, 61]"
47,262,100000,183,[64]
48,190,100000,133,[62]
49,123,100000,86,[]
50,165,100000,100000,[56]
51,223,100000,156,[60]
52,96,192,100000,"[57, 58]"
53,136,100000,95,"[55, 73, 87]"
54,81,162,57,[]
55,119,238,83,"[63, 67, 100]"
56,103,100000,72,"[70, 83, 94]"
57,377,100000,100000,[]
58,147,294,103,"[64, 68]"
59,268,536,100000,"[66, 68, 71]"
60,119,238,100000,[67]
61,130,100000,100000,[65]
62,444,888,100000,[69]
63,81,100000,57,[76]
64,551,100000,100000,"[75, 77]"
65,140,100000,100000,[]
66,327,654,100000,[]
67,46,92,100000,[72]
68,175,350,100000,"[74, 78]"
69,86,100000,60,[73]
70,277,100000,194,[]
71,301,602,211,[]
72,328,100000,100000,[85]
73,181,100000,100000,"[81, 82, 83]"
74,145,100000,102,[]
75,65,100000,100000,[84]
76,43,100000,100000,[86]
77,521,1042,365,[79]
78,468,100000,100000,[80]
79,239,100000,167,[]
80,545,1090,100000,[91]
81,605,1210,100000,"[88, 89]"
82,284,568,100000,[]
83,90,100000,100000,[]
84,83,100000,100000,[87]
85,251,100000,100000,[92]
86,117,234,82,[90]
87,148,296,100000,[97]
88,140,100000,100000,[]
89,192,100000,100000,"[93, 94, 99, 100]"
90,221,442,155,[]
91,266,100000,100000,"[95, 96, 98]"
92,429,100000,300,[]
93,77,100000,100000,[]
94,247,100000,100000,[]
95,140,280,100000,[]
96,104,208,100000,[]
97,53,100000,100000,[]
98,94,188,66,[]
99,51,100000,36,[]
100,278,100000,100000,[]
