task,th,tr,tc,successor
1,491,100000,100000,[15]
2,617,1234,100000,[15]
3,581,100000,100000,[15]
4,570,100000,100000,"[6, 7, 9, 11, 12]"
5,400,100000,100000,"[8, 10, 13]"
6,329,100000,100000,[58]
7,492,100000,344,[56]
8,724,100000,100000,[86]
9,492,100000,344,[15]
10,438,100000,100000,[15]
11,643,100000,100000,"[13, 14, 16, 17]"
12,768,1536,100000,"[34, 40]"
13,305,100000,100000,[58]
14,432,100000,100000,[86]
15,502,100000,100000,"[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]"
16,625,100000,438,"[28, 30, 33, 34, 35, 36]"
17,473,100000,100000,[28]
18,580,100000,406,"[29, 30, 31, 37, 39, 44]"
19,770,1540,539,"[29, 35, 36, 41]"
20,548,1096,100000,"[29, 30, 31, 32]"
21,525,100000,100000,"[29, 30, 31, 32]"
22,544,1088,100000,"[29, 30, 31, 36, 57]"
23,454,100000,100000,"[44, 46]"
24,497,100000,348,"[29, 42, 44, 49, 55]"
25,490,100000,100000,"[29, 30, 31, 32]"
26,332,664,100000,[47]
27,711,100000,498,"[37, 41]"
28,556,1112,100000,"[31, 39, 41, 43]"
29,521,100000,365,[74]
30,410,100000,287,[56]
31,807,100000,100000,[86]
32,454,908,318,"[33, 34, 35, 36]"
33,396,792,277,[86]
34,281,562,100000,"[37, 38, 39, 41]"
35,602,1204,421,"[37, 39, 52]"
36,312,624,100000,"[40, 50]"
37,666,100000,100000,[74]
38,410,100000,100000,[58]
39,437,100000,306,"[46, 50]"
40,565,1130,100000,"[42, 43, 76, 93]"
41,458,100000,100000,"[42, 44, 45, 46]"
42,317,634,222,[86]
43,316,632,100000,[86]
44,504,100000,100000,"[47, 50, 57]"
45,448,100000,100000,"[47, 48, 52]"
46,340,100000,100000,"[49, 51]"
47,412,100000,100000,[56]
48,632,100000,100000,[56]
49,381,762,100000,[56]
50,420,840,294,"[53, 56, 58]"
51,523,100000,100000,"[53, 66]"
52,606,1212,100000,"[54, 55, 57]"
53,440,100000,308,[74]
54,527,1054,100000,[58]
55,502,100000,100000,[58]
56,377,754,100000,"[59, 60, 61, 62, 63, 64, 65, 76]"
57,714,100000,100000,[]
58,608,1216,100000,"[67, 68, 69, 70, 71, 72]"
59,386,100000,100000,[86]
60,565,100000,396,"[73, 74]"
61,649,100000,100000,"[66, 86]"
62,608,100000,100000,"[74, 75]"
63,450,100000,315,"[66, 95]"
64,550,100000,100000,"[87, 97, 98]"
65,494,100000,100000,"[73, 74]"
66,540,1080,378,[74]
67,494,100000,100000,[76]
68,436,872,100000,[93]
69,395,100000,276,[]
70,389,778,100000,"[99, 100]"
71,547,100000,100000,[75]
72,352,704,246,"[94, 95, 97, 98, 100]"
73,571,1142,100000,[92]
74,397,100000,278,"[77, 78, 79, 80, 81, 82, 83, 84, 85, 87]"
75,533,100000,373,[86]
76,546,100000,100000,"[87, 95, 97]"
77,479,958,335,"[96, 97, 98]"
78,653,100000,100000,"[96, 97]"
79,630,1260,100000,[94]
80,408,100000,286,"[92, 97]"
81,490,100000,343,"[93, 97]"
82,682,100000,100000,"[92, 93]"
83,365,730,255,[]
84,474,948,332,[]
85,639,1278,447,[]
86,438,100000,307,"[88, 89, 90, 91]"
87,442,884,309,"[92, 94, 96]"
88,479,958,335,"[94, 97, 100]"
89,533,100000,100000,[96]
90,560,1120,392,[95]
91,426,852,298,"[94, 97, 98]"
92,363,100000,254,[]
93,815,100000,100000,"[94, 98]"
94,481,100000,100000,[99]
95,479,958,335,[99]
96,565,1130,396,[100]
97,618,100000,100000,[]
98,586,1172,410,[]
99,436,872,305,[]
100,561,1122,393,[]
