task,th,tr,tc,successor
1,635,100000,100000,[68]
2,297,100000,100000,"[11, 13]"
3,473,100000,331,"[12, 59]"
4,123,246,86,"[8, 9, 10, 14]"
5,77,154,100000,[59]
6,295,100000,206,[72]
7,226,452,100000,"[15, 67]"
8,530,1060,371,[]
9,158,316,100000,"[18, 23, 57]"
10,230,100000,161,[25]
11,316,100000,100000,"[21, 75]"
12,550,100000,100000,"[20, 22, 24]"
13,66,132,46,[17]
14,127,100000,89,"[16, 59]"
15,152,304,106,[19]
16,256,100000,179,"[32, 47, 54]"
17,204,408,100000,[73]
18,22,44,100000,[]
19,139,278,100000,"[26, 30]"
20,484,100000,100000,[34]
21,188,100000,132,"[27, 33]"
22,62,100000,43,"[26, 28, 51]"
23,61,100000,100000,[]
24,198,100000,100000,[46]
25,68,100000,100000,"[29, 31, 35, 81]"
26,446,100000,100000,[42]
27,63,126,100000,[37]
28,259,518,100000,[39]
29,212,100000,148,[43]
30,128,256,100000,[]
31,48,96,100000,[63]
32,29,58,100000,"[53, 87]"
33,464,928,325,"[36, 41]"
34,481,100000,100000,"[38, 62]"
35,97,194,68,[40]
36,142,284,100000,[50]
37,180,100000,100000,"[46, 48]"
38,58,116,100000,[91]
39,28,56,100000,[44]
40,269,100000,100000,"[49, 51]"
41,138,100000,100000,[]
42,124,100000,100000,[47]
43,71,100000,50,[45]
44,21,100000,100000,"[52, 53, 55, 57]"
45,142,100000,99,"[62, 63]"
46,475,100000,100000,[60]
47,242,100000,169,"[56, 75]"
48,51,100000,36,[92]
49,329,658,100000,[]
50,481,962,100000,"[54, 59, 61]"
51,249,498,174,"[55, 58, 78]"
52,60,100000,42,[]
53,160,100000,100000,[64]
54,399,100000,100000,[91]
55,191,100000,134,[]
56,244,488,100000,[]
57,512,100000,100000,"[67, 68]"
58,401,100000,281,[]
59,130,260,91,"[63, 67]"
60,159,100000,111,"[65, 69]"
61,34,68,24,[]
62,116,100000,100000,"[66, 91]"
63,104,208,100000,[74]
64,60,100000,100000,"[72, 76, 82]"
65,206,412,144,[71]
66,29,100000,100000,[75]
67,161,100000,113,[]
68,85,100000,59,"[70, 91]"
69,448,100000,314,[73]
70,360,100000,252,"[81, 82]"
71,499,998,100000,[78]
72,186,372,100000,"[83, 84]"
73,135,100000,100000,"[77, 79, 81]"
74,150,100000,100000,[]
75,93,100000,100000,"[80, 95]"
76,84,168,100000,[]
77,436,100000,305,[]
78,88,100000,62,[96]
79,338,100000,100000,"[87, 91]"
80,226,100000,158,"[88, 89]"
81,181,100000,100000,[85]
82,225,450,100000,[86]
83,163,100000,100000,[]
84,122,244,100000,"[90, 91]"
85,82,100000,100000,[]
86,494,100000,100000,"[93, 99]"
87,117,100000,100000,"[94, 95, 97]"
88,158,100000,100000,[100]
89,108,216,76,"[92, 96]"
90,485,970,340,[98]
91,505,1010,354,[96]
92,156,312,100000,[]
93,177,100000,100000,[]
94,535,100000,374,[]
95,398,796,279,[]
96,429,858,100000,[]
97,162,100000,100000,[]
98,136,100000,95,[]
99,287,100000,201,[]
100,328,656,100000,[]
