task,th,tr,tc,successor
1,435,870,304,"[9, 11]"
2,439,878,100000,[44]
3,347,100000,243,"[8, 34]"
4,372,744,100000,[10]
5,572,100000,100000,"[8, 19]"
6,520,1040,364,[14]
7,551,100000,100000,"[8, 9]"
8,470,100000,329,"[12, 13]"
9,510,100000,100000,[14]
10,547,1094,100000,"[12, 13, 16]"
11,643,1286,100000,"[12, 14, 15, 17, 18, 19]"
12,474,948,332,"[55, 75, 76]"
13,619,1238,100000,"[21, 28, 45]"
14,420,100000,294,"[20, 23, 35, 39]"
15,487,974,100000,"[20, 21, 24]"
16,561,100000,100000,"[22, 23, 24, 42]"
17,474,100000,100000,"[45, 58]"
18,642,100000,100000,[20]
19,492,100000,344,"[35, 51, 68]"
20,570,100000,100000,"[26, 30, 31, 32, 40]"
21,345,100000,100000,"[29, 31]"
22,503,1006,100000,"[27, 32, 48]"
23,591,1182,100000,"[25, 30]"
24,614,1228,430,"[28, 29]"
25,345,100000,100000,"[33, 38, 62]"
26,379,758,100000,"[33, 37, 45, 46]"
27,437,100000,100000,"[33, 51, 75, 94]"
28,471,942,100000,"[55, 63, 78, 90, 91]"
29,470,100000,329,"[35, 39]"
30,404,808,283,"[34, 36, 38]"
31,602,100000,100000,[78]
32,585,100000,410,"[46, 64]"
33,596,1192,100000,[]
34,359,100000,251,"[46, 65]"
35,569,100000,100000,"[40, 80]"
36,545,1090,382,"[44, 45]"
37,605,100000,100000,"[41, 42]"
38,509,100000,356,[93]
39,477,954,334,"[40, 43, 46]"
40,544,1088,381,[47]
41,220,440,100000,"[58, 64, 66]"
42,464,100000,325,"[47, 48, 49]"
43,617,100000,100000,"[47, 48, 49]"
44,310,100000,100000,"[47, 48]"
45,572,1144,100000,[47]
46,328,100000,100000,[54]
47,476,100000,333,"[53, 69]"
48,306,100000,100000,"[50, 51, 59]"
49,525,100000,368,"[52, 54, 64, 81]"
50,549,100000,100000,"[58, 61]"
51,580,100000,100000,"[55, 82]"
52,427,100000,100000,[]
53,409,100000,286,"[55, 57, 59, 60, 67]"
54,589,100000,412,"[56, 88]"
55,492,984,100000,[66]
56,410,100000,100000,[79]
57,665,1330,100000,"[64, 78, 79]"
58,414,100000,290,[65]
59,499,998,100000,"[62, 63, 64]"
60,411,822,288,[62]
61,473,946,100000,"[67, 73, 94]"
62,545,100000,100000,"[74, 87]"
63,752,100000,100000,"[66, 82, 98]"
64,556,1112,100000,[71]
65,445,100000,100000,"[67, 68, 69]"
66,632,1264,100000,[89]
67,500,1000,100000,"[70, 74, 76]"
68,462,100000,323,"[73, 75, 84]"
69,555,1110,388,"[71, 72, 74]"
70,377,754,100000,"[81, 82]"
71,362,100000,100000,[84]
72,582,1164,100000,[82]
73,519,100000,363,"[79, 80, 92]"
74,580,100000,100000,[77]
75,507,100000,355,[]
76,466,100000,326,"[78, 79, 83]"
77,262,100000,183,[86]
78,384,100000,100000,[87]
79,467,934,100000,"[86, 97]"
80,441,100000,309,[91]
81,371,100000,260,[97]
82,718,100000,100000,[96]
83,374,100000,100000,[]
84,581,1162,100000,[85]
85,603,100000,100000,"[91, 93, 94]"
86,649,1298,100000,"[89, 90]"
87,506,1012,100000,"[88, 92, 96]"
88,430,860,100000,"[99, 100]"
89,572,100000,100000,"[95, 96, 99]"
90,354,100000,248,[98]
91,501,100000,100000,[]
92,515,100000,360,[97]
93,543,1086,380,"[95, 98]"
94,354,100000,248,[99]
95,518,100000,363,[]
96,336,100000,100000,[]
97,567,100000,397,[]
98,408,100000,286,[]
99,226,452,158,[]
100,428,856,300,[]
